timestamp,category,units_total,units_in_use,units_reserved,units_available,utilisation,icu_demand,emergency_demand,current_queue,department_load,hour_of_day,is_weekend,target_units_needed_1h,target_units_needed_2h
2026-06-06 15:00:00+00:00,ventilators,15,7.33,0.621,7.67,48.867,87.802,35.121,0.0,96.287,15,True,8.125,7.815
2026-06-06 15:00:00+00:00,monitors,12,4.93,0.609,7.07,41.083,87.802,35.121,0.0,96.287,15,True,7.292,7.813
2026-06-06 15:00:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,87.802,35.121,0.0,96.287,15,True,28.186,27.515
2026-06-06 15:00:00+00:00,defibrillators,8,2.872,0.209,5.128,35.902,87.802,35.121,0.0,96.287,15,True,6.36,6.702
2026-06-06 15:00:00+00:00,ultrasound,6,6.0,0.0,0.0,100.0,87.802,35.121,0.0,96.287,15,True,7.705,8.457
2026-06-06 15:30:00+00:00,ventilators,15,7.0,1.645,8.0,46.667,87.113,34.845,0.0,83.7,15,True,8.489,8.089
2026-06-06 15:30:00+00:00,monitors,12,4.88,0.826,7.12,40.667,87.113,34.845,0.0,83.7,15,True,6.97,6.435
2026-06-06 15:30:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,87.113,34.845,0.0,83.7,15,True,28.096,26.867
2026-06-06 15:30:00+00:00,defibrillators,8,2.811,0.0,5.189,35.14,87.113,34.845,0.0,83.7,15,True,4.665,5.135
2026-06-06 15:30:00+00:00,ultrasound,6,5.603,0.397,0.397,93.386,87.113,34.845,0.0,83.7,15,True,6.935,6.943
2026-06-06 16:00:00+00:00,ventilators,15,7.62,0.81,7.38,50.8,87.179,34.872,0.0,96.782,16,True,8.83,7.486
2026-06-06 16:00:00+00:00,monitors,12,4.86,0.356,7.14,40.5,87.179,34.872,0.0,96.782,16,True,7.223,7.935
2026-06-06 16:00:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,87.179,34.872,0.0,96.782,16,True,27.605,28.286
2026-06-06 16:00:00+00:00,defibrillators,8,2.598,0.635,5.402,32.474,87.179,34.872,0.0,96.782,16,True,5.346,4.436
2026-06-06 16:00:00+00:00,ultrasound,6,5.459,0.541,0.541,90.986,87.179,34.872,0.0,96.782,16,True,6.911,7.076
2026-06-06 16:30:00+00:00,ventilators,15,7.7,1.02,7.3,51.333,88.108,35.243,0.0,86.145,16,True,8.652,8.607
2026-06-06 16:30:00+00:00,monitors,12,4.85,0.507,7.15,40.417,88.108,35.243,0.0,86.145,16,True,7.506,8.253
2026-06-06 16:30:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,88.108,35.243,0.0,86.145,16,True,29.146,28.256
2026-06-06 16:30:00+00:00,defibrillators,8,2.743,0.252,5.257,34.287,88.108,35.243,0.0,86.145,16,True,6.187,5.908
2026-06-06 16:30:00+00:00,ultrasound,6,6.0,0.0,0.0,100.0,88.108,35.243,0.0,86.145,16,True,8.075,8.899
2026-06-06 17:00:00+00:00,ventilators,15,7.63,0.804,7.37,50.867,88.419,35.368,0.0,84.938,17,True,9.19,9.39
2026-06-06 17:00:00+00:00,monitors,12,4.86,0.848,7.14,40.5,88.419,35.368,0.0,84.938,17,True,7.659,7.002
2026-06-06 17:00:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,88.419,35.368,0.0,84.938,17,True,27.253,27.297
2026-06-06 17:00:00+00:00,defibrillators,8,3.257,0.66,4.743,40.712,88.419,35.368,0.0,84.938,17,True,6.195,5.257
2026-06-06 17:00:00+00:00,ultrasound,6,6.0,0.0,0.0,100.0,88.419,35.368,0.0,84.938,17,True,7.41,8.027
2026-06-06 17:30:00+00:00,ventilators,15,7.51,0.77,7.49,50.067,88.803,47.034,1.92,92.107,17,True,9.72,8.402
2026-06-06 17:30:00+00:00,monitors,12,4.98,1.235,7.02,41.5,88.803,47.034,1.92,92.107,17,True,8.005,8.216
2026-06-06 17:30:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,88.803,47.034,1.92,92.107,17,True,29.437,29.945
2026-06-06 17:30:00+00:00,defibrillators,8,4.073,0.852,3.927,50.912,88.803,47.034,1.92,92.107,17,True,8.126,7.737
2026-06-06 17:30:00+00:00,ultrasound,6,6.0,0.0,0.0,100.0,88.803,47.034,1.92,92.107,17,True,8.608,8.359
2026-06-06 18:00:00+00:00,ventilators,15,7.85,0.906,7.15,52.333,89.792,66.68,5.13,88.245,18,True,9.745,8.857
2026-06-06 18:00:00+00:00,monitors,12,5.27,1.29,6.73,43.917,89.792,66.68,5.13,88.245,18,True,7.809,8.408
2026-06-06 18:00:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,89.792,66.68,5.13,88.245,18,True,29.292,29.28
2026-06-06 18:00:00+00:00,defibrillators,8,5.765,0.977,2.235,72.067,89.792,66.68,5.13,88.245,18,True,8.908,8.882
2026-06-06 18:00:00+00:00,ultrasound,6,6.0,0.0,0.0,100.0,89.792,66.68,5.13,88.245,18,True,9.169,9.285
2026-06-06 18:30:00+00:00,ventilators,15,7.47,0.824,7.53,49.8,90.1,62.966,4.49,89.802,18,True,9.607,10.038
2026-06-06 18:30:00+00:00,monitors,12,5.46,0.585,6.54,45.5,90.1,62.966,4.49,89.802,18,True,8.227,8.14
2026-06-06 18:30:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,90.1,62.966,4.49,89.802,18,True,29.471,30.022
2026-06-06 18:30:00+00:00,defibrillators,8,5.07,0.405,2.93,63.373,90.1,62.966,4.49,89.802,18,True,8.049,8.434
2026-06-06 18:30:00+00:00,ultrasound,6,6.0,0.0,0.0,100.0,90.1,62.966,4.49,89.802,18,True,8.311,8.329
2026-06-06 19:00:00+00:00,ventilators,15,7.82,1.248,7.18,52.133,90.297,36.119,0.0,86.725,19,True,7.998,7.219
2026-06-06 19:00:00+00:00,monitors,12,5.38,0.519,6.62,44.833,90.297,36.119,0.0,86.725,19,True,7.377,7.318
2026-06-06 19:00:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,90.297,36.119,0.0,86.725,19,True,27.906,28.333
2026-06-06 19:00:00+00:00,defibrillators,8,3.305,0.528,4.695,41.313,90.297,36.119,0.0,86.725,19,True,6.304,7.1
2026-06-06 19:00:00+00:00,ultrasound,6,5.879,0.121,0.121,97.989,90.297,36.119,0.0,86.725,19,True,8.419,8.585
2026-06-06 19:30:00+00:00,ventilators,15,7.19,0.438,7.81,47.933,91.139,46.671,1.7,87.479,19,True,8.292,8.905
2026-06-06 19:30:00+00:00,monitors,12,5.38,0.461,6.62,44.833,91.139,46.671,1.7,87.479,19,True,7.99,7.834
2026-06-06 19:30:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,91.139,46.671,1.7,87.479,19,True,28.263,28.55
2026-06-06 19:30:00+00:00,defibrillators,8,4.439,0.652,3.561,55.486,91.139,46.671,1.7,87.479,19,True,6.95,6.588
2026-06-06 19:30:00+00:00,ultrasound,6,6.0,0.0,0.0,100.0,91.139,46.671,1.7,87.479,19,True,7.571,7.843
2026-06-06 20:00:00+00:00,ventilators,15,6.87,1.113,8.13,45.8,91.2,53.629,2.86,97.268,20,True,9.086,10.006
2026-06-06 20:00:00+00:00,monitors,12,5.35,0.824,6.65,44.583,91.2,53.629,2.86,97.268,20,True,8.064,8.277
2026-06-06 20:00:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,91.2,53.629,2.86,97.268,20,True,28.027,27.463
2026-06-06 20:00:00+00:00,defibrillators,8,4.891,0.471,3.109,61.14,91.2,53.629,2.86,97.268,20,True,8.066,7.349
2026-06-06 20:00:00+00:00,ultrasound,6,6.0,0.0,0.0,100.0,91.2,53.629,2.86,97.268,20,True,8.251,8.306
2026-06-06 20:30:00+00:00,ventilators,15,7.12,1.031,7.88,47.467,90.52,36.208,0.0,86.181,20,True,7.226,6.346
2026-06-06 20:30:00+00:00,monitors,12,5.22,0.772,6.78,43.5,90.52,36.208,0.0,86.181,20,True,7.074,6.713
2026-06-06 20:30:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,90.52,36.208,0.0,86.181,20,True,28.967,28.921
2026-06-06 20:30:00+00:00,defibrillators,8,2.674,0.33,5.326,33.421,90.52,36.208,0.0,86.181,20,True,6.089,5.75
2026-06-06 20:30:00+00:00,ultrasound,6,6.0,0.0,0.0,100.0,90.52,36.208,0.0,86.181,20,True,7.467,7.53
2026-06-06 21:00:00+00:00,ventilators,15,7.68,1.1,7.32,51.2,90.269,36.108,0.0,91.309,21,True,7.971,8.2
2026-06-06 21:00:00+00:00,monitors,12,5.15,1.177,6.85,42.917,90.269,36.108,0.0,91.309,21,True,7.292,6.472
2026-06-06 21:00:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,90.269,36.108,0.0,91.309,21,True,27.636,27.296
2026-06-06 21:00:00+00:00,defibrillators,8,3.614,0.382,4.386,45.172,90.269,36.108,0.0,91.309,21,True,6.153,6.487
2026-06-06 21:00:00+00:00,ultrasound,6,5.844,0.156,0.156,97.397,90.269,36.108,0.0,91.309,21,True,6.708,6.5
2026-06-06 21:30:00+00:00,ventilators,15,7.81,1.306,7.19,52.067,89.182,35.673,0.0,91.354,21,True,8.851,8.052
2026-06-06 21:30:00+00:00,monitors,12,5.07,0.273,6.93,42.25,89.182,35.673,0.0,91.354,21,True,7.389,8.08
2026-06-06 21:30:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,89.182,35.673,0.0,91.354,21,True,27.656,28.578
2026-06-06 21:30:00+00:00,defibrillators,8,3.671,0.629,4.329,45.882,89.182,35.673,0.0,91.354,21,True,6.054,6.679
2026-06-06 21:30:00+00:00,ultrasound,6,6.0,0.0,0.0,100.0,89.182,35.673,0.0,91.354,21,True,8.057,7.894
2026-06-06 22:00:00+00:00,ventilators,15,7.94,1.65,7.06,52.933,88.252,35.301,0.0,100.0,22,True,9.236,9.552
2026-06-06 22:00:00+00:00,monitors,12,5.01,0.417,6.99,41.75,88.252,35.301,0.0,100.0,22,True,6.797,6.667
2026-06-06 22:00:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,88.252,35.301,0.0,100.0,22,True,28.348,28.128
2026-06-06 22:00:00+00:00,defibrillators,8,3.646,0.533,4.354,45.572,88.252,35.301,0.0,100.0,22,True,6.003,5.068
2026-06-06 22:00:00+00:00,ultrasound,6,5.841,0.159,0.159,97.343,88.252,35.301,0.0,100.0,22,True,7.51,8.879
2026-06-06 22:30:00+00:00,ventilators,15,7.48,0.74,7.52,49.867,86.161,34.464,0.0,100.0,22,True,8.736,7.612
2026-06-06 22:30:00+00:00,monitors,12,4.92,0.918,7.08,41.0,86.161,34.464,0.0,100.0,22,True,6.395,7.99
2026-06-06 22:30:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,86.161,34.464,0.0,100.0,22,True,27.304,27.388
2026-06-06 22:30:00+00:00,defibrillators,8,3.947,0.0,4.053,49.332,86.161,34.464,0.0,100.0,22,True,6.079,5.564
2026-06-06 22:30:00+00:00,ultrasound,6,5.455,0.545,0.545,90.919,86.161,34.464,0.0,100.0,22,True,6.342,6.168
2026-06-06 23:00:00+00:00,ventilators,15,7.17,0.89,7.83,47.8,83.301,33.32,0.0,100.0,23,True,7.583,7.162
2026-06-06 23:00:00+00:00,monitors,12,4.81,0.683,7.19,40.083,83.301,33.32,0.0,100.0,23,True,6.286,4.99
2026-06-06 23:00:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,83.301,33.32,0.0,100.0,23,True,27.093,26.903
2026-06-06 23:00:00+00:00,defibrillators,8,3.251,0.525,4.749,40.635,83.301,33.32,0.0,100.0,23,True,5.371,5.957
2026-06-06 23:00:00+00:00,ultrasound,6,4.859,0.451,1.141,80.984,83.301,33.32,0.0,100.0,23,True,6.4,5.078
2026-06-06 23:30:00+00:00,ventilators,15,7.07,0.58,7.93,47.133,83.004,33.202,0.0,100.0,23,True,7.769,7.058
2026-06-06 23:30:00+00:00,monitors,12,4.72,0.386,7.28,39.333,83.004,33.202,0.0,100.0,23,True,6.144,6.174
2026-06-06 23:30:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,83.004,33.202,0.0,100.0,23,True,26.944,26.65
2026-06-06 23:30:00+00:00,defibrillators,8,2.495,0.196,5.505,31.185,83.004,33.202,0.0,100.0,23,True,4.867,6.335
2026-06-06 23:30:00+00:00,ultrasound,6,4.54,0.751,1.46,75.675,83.004,33.202,0.0,100.0,23,True,4.931,4.495
2026-06-07 00:00:00+00:00,ventilators,15,7.21,0.717,7.79,48.067,82.727,33.091,0.0,100.0,0,True,7.151,6.706
2026-06-07 00:00:00+00:00,monitors,12,4.65,0.329,7.35,38.75,82.727,33.091,0.0,100.0,0,True,6.652,7.072
2026-06-07 00:00:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,82.727,33.091,0.0,100.0,0,True,28.411,27.805
2026-06-07 00:00:00+00:00,defibrillators,8,2.441,0.0,5.559,30.519,82.727,33.091,0.0,100.0,0,True,5.382,5.261
2026-06-07 00:00:00+00:00,ultrasound,6,5.157,0.843,0.843,85.951,82.727,33.091,0.0,100.0,0,True,6.28,5.867
2026-06-07 00:30:00+00:00,ventilators,15,7.4,1.052,7.6,49.333,80.506,32.202,0.0,100.0,0,True,7.495,6.245
2026-06-07 00:30:00+00:00,monitors,12,4.58,0.672,7.42,38.167,80.506,32.202,0.0,100.0,0,True,5.985,6.148
2026-06-07 00:30:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,80.506,32.202,0.0,100.0,0,True,27.611,27.235
2026-06-07 00:30:00+00:00,defibrillators,8,2.391,0.478,5.609,29.893,80.506,32.202,0.0,100.0,0,True,4.756,4.926
2026-06-07 00:30:00+00:00,ultrasound,6,5.533,0.467,0.467,92.211,80.506,32.202,0.0,100.0,0,True,6.847,7.054
2026-06-07 01:00:00+00:00,ventilators,15,7.16,0.984,7.84,47.733,80.854,32.341,0.0,100.0,1,True,8.065,8.039
2026-06-07 01:00:00+00:00,monitors,12,4.53,1.282,7.47,37.75,80.854,32.341,0.0,100.0,1,True,6.442,7.096
2026-06-07 01:00:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,80.854,32.341,0.0,100.0,1,True,27.157,26.561
2026-06-07 01:00:00+00:00,defibrillators,8,2.78,0.325,5.22,34.756,80.854,32.341,0.0,100.0,1,True,4.708,4.848
2026-06-07 01:00:00+00:00,ultrasound,6,5.206,0.407,0.794,86.771,80.854,32.341,0.0,100.0,1,True,6.322,6.495
2026-06-07 01:30:00+00:00,ventilators,15,6.98,0.692,8.02,46.533,81.232,32.493,0.0,100.0,1,True,7.955,7.75
2026-06-07 01:30:00+00:00,monitors,12,4.5,0.638,7.5,37.5,81.232,32.493,0.0,100.0,1,True,7.131,6.905
2026-06-07 01:30:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,81.232,32.493,0.0,100.0,1,True,27.639,29.358
2026-06-07 01:30:00+00:00,defibrillators,8,2.592,0.228,5.408,32.401,81.232,32.493,0.0,100.0,1,True,4.954,4.986
2026-06-07 01:30:00+00:00,ultrasound,6,5.472,0.528,0.528,91.204,81.232,32.493,0.0,100.0,1,True,6.829,6.014
2026-06-07 02:00:00+00:00,ventilators,15,6.37,1.356,8.63,42.467,81.89,32.756,0.0,100.0,2,True,7.707,8.19
2026-06-07 02:00:00+00:00,monitors,12,4.49,0.825,7.51,37.417,81.89,32.756,0.0,100.0,2,True,7.304,6.927
2026-06-07 02:00:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,81.89,32.756,0.0,100.0,2,True,27.326,27.301
2026-06-07 02:00:00+00:00,defibrillators,8,2.872,0.298,5.128,35.901,81.89,32.756,0.0,100.0,2,True,4.256,5.07
2026-06-07 02:00:00+00:00,ultrasound,6,5.351,0.649,0.649,89.191,81.89,32.756,0.0,100.0,2,True,6.684,8.077
2026-06-07 02:30:00+00:00,ventilators,15,5.98,0.649,9.02,39.867,82.259,32.904,0.0,100.0,2,True,7.52,7.712
2026-06-07 02:30:00+00:00,monitors,12,4.5,0.732,7.5,37.5,82.259,32.904,0.0,100.0,2,True,5.282,5.339
2026-06-07 02:30:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,82.259,32.904,0.0,100.0,2,True,27.296,26.529
2026-06-07 02:30:00+00:00,defibrillators,8,2.493,0.684,5.507,31.167,82.259,32.904,0.0,100.0,2,True,4.816,4.071
2026-06-07 02:30:00+00:00,ultrasound,6,4.951,0.703,1.049,82.514,82.259,32.904,0.0,100.0,2,True,6.736,4.925
2026-06-07 03:00:00+00:00,ventilators,15,6.69,1.01,8.31,44.6,80.652,32.261,0.0,100.0,3,True,6.629,6.983
2026-06-07 03:00:00+00:00,monitors,12,4.48,0.584,7.52,37.333,80.652,32.261,0.0,100.0,3,True,5.693,5.605
2026-06-07 03:00:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,80.652,32.261,0.0,100.0,3,True,26.97,27.485
2026-06-07 03:00:00+00:00,defibrillators,8,3.206,1.073,4.794,40.078,80.652,32.261,0.0,100.0,3,True,5.247,4.963
2026-06-07 03:00:00+00:00,ultrasound,6,4.311,1.199,1.689,71.853,80.652,32.261,0.0,100.0,3,True,5.104,4.941
2026-06-07 03:30:00+00:00,ventilators,15,6.23,0.888,8.77,41.533,80.797,32.319,0.0,100.0,3,True,6.116,6.363
2026-06-07 03:30:00+00:00,monitors,12,4.46,0.746,7.54,37.167,80.797,32.319,0.0,100.0,3,True,5.787,6.355
2026-06-07 03:30:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,80.797,32.319,0.0,100.0,3,True,26.51,26.573
2026-06-07 03:30:00+00:00,defibrillators,8,2.518,0.527,5.482,31.472,80.797,32.319,0.0,100.0,3,True,5.126,4.264
2026-06-07 03:30:00+00:00,ultrasound,6,5.103,0.897,0.897,85.052,80.797,32.319,0.0,100.0,3,True,6.416,6.868
2026-06-07 04:00:00+00:00,ventilators,15,7.48,1.453,7.52,49.867,81.166,32.466,0.0,100.0,4,True,7.685,8.457
2026-06-07 04:00:00+00:00,monitors,12,4.47,1.049,7.53,37.25,81.166,32.466,0.0,100.0,4,True,5.795,6.039
2026-06-07 04:00:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,81.166,32.466,0.0,100.0,4,True,27.381,27.288
2026-06-07 04:00:00+00:00,defibrillators,8,2.194,0.097,5.806,27.423,81.166,32.466,0.0,100.0,4,True,5.056,5.736
2026-06-07 04:00:00+00:00,ultrasound,6,5.109,0.891,0.891,85.145,81.166,32.466,0.0,100.0,4,True,6.854,6.678
2026-06-07 04:30:00+00:00,ventilators,15,8.0,1.219,7.0,53.333,79.545,31.818,0.0,100.0,4,True,7.239,6.68
2026-06-07 04:30:00+00:00,monitors,12,4.44,0.654,7.56,37.0,79.545,31.818,0.0,100.0,4,True,5.017,4.593
2026-06-07 04:30:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,79.545,31.818,0.0,100.0,4,True,27.274,27.469
2026-06-07 04:30:00+00:00,defibrillators,8,2.565,0.585,5.435,32.062,79.545,31.818,0.0,100.0,4,True,4.613,3.901
2026-06-07 04:30:00+00:00,ultrasound,6,4.736,0.619,1.264,78.934,79.545,31.818,0.0,100.0,4,True,5.783,6.565
2026-06-07 05:00:00+00:00,ventilators,15,8.09,1.565,6.91,53.933,81.926,32.77,0.0,100.0,5,True,8.336,8.432
2026-06-07 05:00:00+00:00,monitors,12,4.44,1.146,7.56,37.0,81.926,32.77,0.0,100.0,5,True,6.498,6.996
2026-06-07 05:00:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,81.926,32.77,0.0,100.0,5,True,26.812,27.504
2026-06-07 05:00:00+00:00,defibrillators,8,2.701,0.022,5.299,33.762,81.926,32.77,0.0,100.0,5,True,4.626,4.111
2026-06-07 05:00:00+00:00,ultrasound,6,5.202,0.798,0.798,86.697,81.926,32.77,0.0,100.0,5,True,5.69,5.712
2026-06-07 05:30:00+00:00,ventilators,15,8.71,1.241,6.29,58.067,94.886,49.156,1.87,100.0,5,True,10.628,10.587
2026-06-07 05:30:00+00:00,monitors,12,4.8,1.28,7.2,40.0,94.886,49.156,1.87,100.0,5,True,7.675,8.522
2026-06-07 05:30:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,94.886,49.156,1.87,100.0,5,True,29.168,28.885
2026-06-07 05:30:00+00:00,defibrillators,8,4.09,0.382,3.91,51.13,94.886,49.156,1.87,100.0,5,True,7.36,8.157
2026-06-07 05:30:00+00:00,ultrasound,6,6.0,0.0,0.0,100.0,94.886,49.156,1.87,100.0,5,True,8.473,8.148
2026-06-07 06:00:00+00:00,ventilators,15,8.78,1.091,6.22,58.533,100.0,85.699,7.62,87.215,6,True,12.276,12.191
2026-06-07 06:00:00+00:00,monitors,12,5.65,1.083,6.35,47.083,100.0,85.699,7.62,87.215,6,True,11.384,12.066
2026-06-07 06:00:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,100.0,85.699,7.62,87.215,6,True,32.192,31.699
2026-06-07 06:00:00+00:00,defibrillators,8,6.255,0.191,1.745,78.191,100.0,85.699,7.62,87.215,6,True,10.786,9.768
2026-06-07 06:00:00+00:00,ultrasound,6,6.0,0.0,0.0,100.0,100.0,85.699,7.62,87.215,6,True,10.812,9.68
2026-06-07 06:30:00+00:00,ventilators,15,9.51,1.018,5.49,63.4,100.0,80.935,6.82,85.202,6,True,12.134,12.349
2026-06-07 06:30:00+00:00,monitors,12,6.02,0.655,5.98,50.167,100.0,80.935,6.82,85.202,6,True,9.883,9.558
2026-06-07 06:30:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,100.0,80.935,6.82,85.202,6,True,30.065,29.618
2026-06-07 06:30:00+00:00,defibrillators,8,7.113,0.483,0.887,88.916,100.0,80.935,6.82,85.202,6,True,11.054,10.972
2026-06-07 06:30:00+00:00,ultrasound,6,6.0,0.0,0.0,100.0,100.0,80.935,6.82,85.202,6,True,11.061,10.649
2026-06-07 07:00:00+00:00,ventilators,15,9.3,1.261,5.7,62.0,100.0,100.0,10.77,96.929,7,True,11.648,12.055
2026-06-07 07:00:00+00:00,monitors,12,6.53,1.147,5.47,54.417,100.0,100.0,10.77,96.929,7,True,9.408,9.309
2026-06-07 07:00:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,100.0,100.0,10.77,96.929,7,True,30.982,30.517
2026-06-07 07:00:00+00:00,defibrillators,8,8.0,0.0,0.0,100.0,100.0,100.0,10.77,96.929,7,True,11.164,10.618
2026-06-07 07:00:00+00:00,ultrasound,6,6.0,0.0,0.0,100.0,100.0,100.0,10.77,96.929,7,True,10.155,9.807
2026-06-07 07:30:00+00:00,ventilators,15,10.07,1.377,4.93,67.133,100.0,100.0,10.15,91.122,7,True,12.782,12.529
2026-06-07 07:30:00+00:00,monitors,12,6.89,0.612,5.11,57.417,100.0,100.0,10.15,91.122,7,True,11.059,11.816
2026-06-07 07:30:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,100.0,100.0,10.15,91.122,7,True,29.917,29.631
2026-06-07 07:30:00+00:00,defibrillators,8,8.0,0.0,0.0,100.0,100.0,100.0,10.15,91.122,7,True,10.775,10.628
2026-06-07 07:30:00+00:00,ultrasound,6,6.0,0.0,0.0,100.0,100.0,100.0,10.15,91.122,7,True,9.258,8.85
2026-06-07 08:00:00+00:00,ventilators,15,9.46,1.569,5.54,63.067,97.737,74.82,5.95,77.749,8,True,10.522,9.899
2026-06-07 08:00:00+00:00,monitors,12,6.81,1.129,5.19,56.75,97.737,74.82,5.95,77.749,8,True,9.487,9.023
2026-06-07 08:00:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,97.737,74.82,5.95,77.749,8,True,28.781,29.181
2026-06-07 08:00:00+00:00,defibrillators,8,5.703,1.353,2.297,71.288,97.737,74.82,5.95,77.749,8,True,7.815,8.392
2026-06-07 08:00:00+00:00,ultrasound,6,6.0,0.0,0.0,100.0,97.737,74.82,5.95,77.749,8,True,8.772,10.463
2026-06-07 08:30:00+00:00,ventilators,15,9.49,1.745,5.51,63.267,95.511,54.534,2.72,84.94,8,True,10.561,10.18
2026-06-07 08:30:00+00:00,monitors,12,6.48,1.106,5.52,54.0,95.511,54.534,2.72,84.94,8,True,8.311,7.921
2026-06-07 08:30:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,95.511,54.534,2.72,84.94,8,True,27.169,27.159
2026-06-07 08:30:00+00:00,defibrillators,8,4.973,0.613,3.027,62.16,95.511,54.534,2.72,84.94,8,True,7.354,7.88
2026-06-07 08:30:00+00:00,ultrasound,6,6.0,0.0,0.0,100.0,95.511,54.534,2.72,84.94,8,True,7.918,8.56
2026-06-07 09:00:00+00:00,ventilators,15,8.74,1.571,6.26,58.267,93.334,50.626,2.22,75.527,9,True,10.332,10.216
2026-06-07 09:00:00+00:00,monitors,12,6.18,1.008,5.82,51.5,93.334,50.626,2.22,75.527,9,True,6.941,6.894
2026-06-07 09:00:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,93.334,50.626,2.22,75.527,9,True,28.934,29.096
2026-06-07 09:00:00+00:00,defibrillators,8,4.027,0.745,3.973,50.335,93.334,50.626,2.22,75.527,9,True,6.296,6.77
2026-06-07 09:00:00+00:00,ultrasound,6,5.868,0.132,0.132,97.8,93.334,50.626,2.22,75.527,9,True,8.672,8.068
2026-06-07 09:30:00+00:00,ventilators,15,8.99,1.509,6.01,59.933,91.508,36.603,0.0,74.256,9,True,9.415,9.819
2026-06-07 09:30:00+00:00,monitors,12,5.81,0.909,6.19,48.417,91.508,36.603,0.0,74.256,9,True,7.933,8.002
2026-06-07 09:30:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,91.508,36.603,0.0,74.256,9,True,28.469,27.991
2026-06-07 09:30:00+00:00,defibrillators,8,2.821,0.567,5.179,35.266,91.508,36.603,0.0,74.256,9,True,5.854,6.381
2026-06-07 09:30:00+00:00,ultrasound,6,6.0,0.0,0.0,100.0,91.508,36.603,0.0,74.256,9,True,6.996,6.131
2026-06-07 10:00:00+00:00,ventilators,15,8.46,0.692,6.54,56.4,86.905,34.762,0.0,72.589,10,True,9.403,9.469
2026-06-07 10:00:00+00:00,monitors,12,5.46,0.993,6.54,45.5,86.905,34.762,0.0,72.589,10,True,6.516,5.625
2026-06-07 10:00:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,86.905,34.762,0.0,72.589,10,True,28.254,27.695
2026-06-07 10:00:00+00:00,defibrillators,8,2.72,0.0,5.28,33.998,86.905,34.762,0.0,72.589,10,True,5.783,6.154
2026-06-07 10:00:00+00:00,ultrasound,6,5.439,0.561,0.561,90.648,86.905,34.762,0.0,72.589,10,True,6.844,6.49
2026-06-07 10:30:00+00:00,ventilators,15,7.58,1.584,7.42,50.533,85.898,34.359,0.0,83.871,10,True,8.012,7.998
2026-06-07 10:30:00+00:00,monitors,12,5.2,1.159,6.8,43.333,85.898,34.359,0.0,83.871,10,True,6.409,6.9
2026-06-07 10:30:00+00:00,infusion_pumps,40,40.0,0.0,0.0,100.0,85.898,34.359,0.0,83.871,10,True,27.188,27.066
2026-06-07 10:30:00+00:00,defibrillators,8,3.08,0.507,4.92,38.499,85.898,34.359,0.0,83.871,10,True,5.206,6.338
2026-06-07 10:30:00+00:00,ultrasound,6,5.407,0.593,0.593,90.115,85.898,34.359,0.0,83.871,10,True,7.024,6.913
2026-06-07 11:00:00+00:00,ventilators,15,7.59,1.633,7.41,50.6,87.294,36.979,0.34,77.117,11,True,8.818,7.81
2026-06-07 11:00:00+00:00,monitors,12,5.05,0.288,6.95,42.083,87.294,36.979,0.34,77.117,11,True,7.18,7.065
