timestamp,staff_id,department,shift_block,shift,duty_status,availability,specialty_match,current_load,max_operational_load,scheduled_procedures,department_pressure,expected_arrivals_1h,current_queue,icu_occupancy,bed_occupancy,hour_of_day,is_weekend,target_load_1h,target_load_2h
2026-06-09 11:00:00+00:00,DOC-1018,General Ward,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,0.0,6,6,3,89.307,12.0,26.7,92.639,90.195,11,False,8.539,9.516
2026-06-09 11:00:00+00:00,DOC-1023,Surgery,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Unavailable,0.0,7,6,3,92.914,12.0,26.7,92.639,90.195,11,False,8.127,8.208
2026-06-09 11:00:00+00:00,DOC-1024,Orthopaedics,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,0.0,6,6,4,95.057,12.0,26.7,92.639,90.195,11,False,9.07,9.746
2026-06-09 11:00:00+00:00,DOC-1028,Emergency Medicine,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,1.0,8,6,3,96.03,12.0,26.7,92.639,90.195,11,False,9.666,9.337
2026-06-09 11:00:00+00:00,DOC-1029,Internal Medicine,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,0.0,5,6,2,87.877,12.0,26.7,92.639,90.195,11,False,6.95,7.121
2026-06-09 12:00:00+00:00,DOC-1001,Emergency Medicine,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,1.0,7,6,3,93.801,13.0,23.94,90.921,89.209,12,False,8.395,8.159
2026-06-09 12:00:00+00:00,DOC-1002,Internal Medicine,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,0.0,8,6,4,93.378,13.0,23.94,90.921,89.209,12,False,9.623,9.653
2026-06-09 12:00:00+00:00,DOC-1003,Cardiology,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,0.0,6,6,4,94.281,13.0,23.94,90.921,89.209,12,False,8.475,8.697
2026-06-09 12:00:00+00:00,DOC-1007,Paediatrics,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Unavailable,0.0,8,6,2,90.542,13.0,23.94,90.921,89.209,12,False,9.069,9.158
2026-06-09 12:00:00+00:00,DOC-1008,Neurology,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,0.0,4,6,3,93.757,13.0,23.94,90.921,89.209,12,False,7.254,7.399
2026-06-09 12:00:00+00:00,DOC-1012,Cardiology,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,0.0,7,6,4,93.898,13.0,23.94,90.921,89.209,12,False,9.457,9.036
2026-06-09 12:00:00+00:00,DOC-1013,Critical Care,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,0.0,7,6,3,93.772,13.0,23.94,90.921,89.209,12,False,8.753,8.856
2026-06-09 12:00:00+00:00,DOC-1017,Neurology,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Unavailable,0.0,9,6,4,94.848,13.0,23.94,90.921,89.209,12,False,10.595,10.996
2026-06-09 12:00:00+00:00,DOC-1018,General Ward,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,0.0,8,6,3,92.102,13.0,23.94,90.921,89.209,12,False,9.478,9.105
2026-06-09 12:00:00+00:00,DOC-1023,Surgery,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,0.0,8,6,4,96.754,13.0,23.94,90.921,89.209,12,False,9.945,9.892
2026-06-09 12:00:00+00:00,DOC-1024,Orthopaedics,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,0.0,7,6,3,94.991,13.0,23.94,90.921,89.209,12,False,8.796,8.225
2026-06-09 12:00:00+00:00,DOC-1028,Emergency Medicine,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,1.0,5,6,4,98.497,13.0,23.94,90.921,89.209,12,False,7.754,7.688
2026-06-09 12:00:00+00:00,DOC-1029,Internal Medicine,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,0.0,6,6,3,92.636,13.0,23.94,90.921,89.209,12,False,9.054,9.009
2026-06-09 13:00:00+00:00,DOC-1001,Emergency Medicine,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,1.0,7,6,3,95.763,14.0,21.63,90.643,88.936,13,False,8.531,7.51
2026-06-09 13:00:00+00:00,DOC-1002,Internal Medicine,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,0.0,7,6,3,87.255,14.0,21.63,90.643,88.936,13,False,8.846,9.117
2026-06-09 13:00:00+00:00,DOC-1003,Cardiology,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,0.0,6,6,3,87.039,14.0,21.63,90.643,88.936,13,False,8.377,8.567
2026-06-09 13:00:00+00:00,DOC-1007,Paediatrics,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,0.0,7,6,4,91.272,14.0,21.63,90.643,88.936,13,False,9.223,10.007
2026-06-09 13:00:00+00:00,DOC-1008,Neurology,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,0.0,6,6,3,90.859,14.0,21.63,90.643,88.936,13,False,8.786,9.093
2026-06-09 13:00:00+00:00,DOC-1012,Cardiology,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,0.0,4,6,4,89.811,14.0,21.63,90.643,88.936,13,False,7.638,7.645
2026-06-09 13:00:00+00:00,DOC-1013,Critical Care,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,0.0,9,6,4,90.1,14.0,21.63,90.643,88.936,13,False,10.581,10.749
2026-06-09 13:00:00+00:00,DOC-1017,Neurology,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,0.0,6,6,4,91.351,14.0,21.63,90.643,88.936,13,False,8.178,8.742
2026-06-09 13:00:00+00:00,DOC-1018,General Ward,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,0.0,7,6,3,85.955,14.0,21.63,90.643,88.936,13,False,9.039,9.204
2026-06-09 13:00:00+00:00,DOC-1023,Surgery,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,0.0,6,6,3,92.557,14.0,21.63,90.643,88.936,13,False,8.635,8.217
2026-06-09 13:00:00+00:00,DOC-1024,Orthopaedics,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,0.0,5,6,3,91.697,14.0,21.63,90.643,88.936,13,False,8.235,8.164
2026-06-09 13:00:00+00:00,DOC-1028,Emergency Medicine,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,1.0,5,6,3,91.864,14.0,21.63,90.643,88.936,13,False,7.308,7.058
2026-06-09 13:00:00+00:00,DOC-1029,Internal Medicine,MORNING,08:00 AM – 04:00 PM,ON_DUTY,Available,0.0,7,6,4,89.607,14.0,21.63,90.643,88.936,13,False,8.902,9.817
2026-06-09 14:00:00+00:00,DOC-1001,Emergency Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,1.0,7,6,3,88.948,18.0,23.03,91.571,88.638,14,False,9.405,9.999
2026-06-09 14:00:00+00:00,DOC-1002,Internal Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,7,6,3,86.79,18.0,23.03,91.571,88.638,14,False,9.012,10.487
2026-06-09 14:00:00+00:00,DOC-1007,Paediatrics,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,7,6,2,90.563,18.0,23.03,91.571,88.638,14,False,9.052,9.655
2026-06-09 14:00:00+00:00,DOC-1008,Neurology,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,7,6,3,98.724,18.0,23.03,91.571,88.638,14,False,10.212,9.624
2026-06-09 14:00:00+00:00,DOC-1012,Cardiology,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,7,6,3,91.379,18.0,23.03,91.571,88.638,14,False,9.551,9.622
2026-06-09 14:00:00+00:00,DOC-1013,Critical Care,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,7,6,3,95.198,18.0,23.03,91.571,88.638,14,False,9.559,9.084
2026-06-09 14:00:00+00:00,DOC-1017,Neurology,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,7,6,4,96.396,18.0,23.03,91.571,88.638,14,False,10.38,10.367
2026-06-09 14:00:00+00:00,DOC-1018,General Ward,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,7,6,3,89.942,18.0,23.03,91.571,88.638,14,False,9.179,9.525
2026-06-09 14:00:00+00:00,DOC-1023,Surgery,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,8,6,4,95.732,18.0,23.03,91.571,88.638,14,False,10.271,9.341
2026-06-09 14:00:00+00:00,DOC-1028,Emergency Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,1.0,7,6,4,95.012,18.0,23.03,91.571,88.638,14,False,9.465,8.885
2026-06-09 14:00:00+00:00,DOC-1029,Internal Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,7,6,4,94.473,18.0,23.03,91.571,88.638,14,False,9.58,9.557
2026-06-09 15:00:00+00:00,DOC-1001,Emergency Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,1.0,7,6,3,97.363,10.0,16.27,92.454,88.755,15,False,8.397,8.384
2026-06-09 15:00:00+00:00,DOC-1002,Internal Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Unavailable,0.0,8,6,3,86.211,10.0,16.27,92.454,88.755,15,False,8.949,9.087
2026-06-09 15:00:00+00:00,DOC-1007,Paediatrics,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Unavailable,0.0,6,6,4,93.379,10.0,16.27,92.454,88.755,15,False,8.368,9.279
2026-06-09 15:00:00+00:00,DOC-1008,Neurology,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,7,6,3,93.895,10.0,16.27,92.454,88.755,15,False,8.47,8.142
2026-06-09 15:00:00+00:00,DOC-1012,Cardiology,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,5,6,3,91.706,10.0,16.27,92.454,88.755,15,False,7.053,7.014
2026-06-09 15:00:00+00:00,DOC-1013,Critical Care,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,6,6,3,93.14,10.0,16.27,92.454,88.755,15,False,7.262,6.67
2026-06-09 15:00:00+00:00,DOC-1017,Neurology,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Unavailable,0.0,8,6,3,94.334,10.0,16.27,92.454,88.755,15,False,9.221,9.402
2026-06-09 15:00:00+00:00,DOC-1018,General Ward,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Unavailable,0.0,7,6,4,89.643,10.0,16.27,92.454,88.755,15,False,8.868,8.42
2026-06-09 15:00:00+00:00,DOC-1023,Surgery,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,6,6,4,96.444,10.0,16.27,92.454,88.755,15,False,7.743,8.553
2026-06-09 15:00:00+00:00,DOC-1028,Emergency Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,1.0,7,6,4,93.981,10.0,16.27,92.454,88.755,15,False,7.96,7.65
2026-06-09 15:00:00+00:00,DOC-1029,Internal Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,6,6,4,93.219,10.0,16.27,92.454,88.755,15,False,7.83,8.192
2026-06-09 16:00:00+00:00,DOC-1001,Emergency Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Unavailable,1.0,6,6,3,96.437,11.0,10.76,92.914,89.077,16,False,7.156,7.265
2026-06-09 16:00:00+00:00,DOC-1002,Internal Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,7,6,3,87.925,11.0,10.76,92.914,89.077,16,False,8.099,8.422
2026-06-09 16:00:00+00:00,DOC-1007,Paediatrics,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,6,6,3,90.912,11.0,10.76,92.914,89.077,16,False,7.652,7.861
2026-06-09 16:00:00+00:00,DOC-1008,Neurology,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,8,6,3,97.524,11.0,10.76,92.914,89.077,16,False,8.415,8.767
2026-06-09 16:00:00+00:00,DOC-1012,Cardiology,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,4,6,4,93.937,11.0,10.76,92.914,89.077,16,False,6.967,6.597
2026-06-09 16:00:00+00:00,DOC-1013,Critical Care,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,7,6,3,94.042,11.0,10.76,92.914,89.077,16,False,8.25,8.036
2026-06-09 16:00:00+00:00,DOC-1017,Neurology,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,5,6,4,94.77,11.0,10.76,92.914,89.077,16,False,7.379,7.606
2026-06-09 16:00:00+00:00,DOC-1018,General Ward,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,7,6,3,91.672,11.0,10.76,92.914,89.077,16,False,8.045,7.809
2026-06-09 16:00:00+00:00,DOC-1023,Surgery,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,7,6,4,95.922,11.0,10.76,92.914,89.077,16,False,8.547,9.242
2026-06-09 16:00:00+00:00,DOC-1028,Emergency Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,1.0,8,6,4,91.428,11.0,10.76,92.914,89.077,16,False,9.078,9.569
2026-06-09 16:00:00+00:00,DOC-1029,Internal Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,6,6,3,91.669,11.0,10.76,92.914,89.077,16,False,7.19,6.69
2026-06-09 17:00:00+00:00,DOC-1001,Emergency Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,1.0,7,6,3,93.782,15.0,9.51,92.485,89.306,17,False,8.839,8.663
2026-06-09 17:00:00+00:00,DOC-1002,Internal Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,6,6,4,89.649,15.0,9.51,92.485,89.306,17,False,8.748,8.539
2026-06-09 17:00:00+00:00,DOC-1007,Paediatrics,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,6,6,3,92.236,15.0,9.51,92.485,89.306,17,False,8.685,7.749
2026-06-09 17:00:00+00:00,DOC-1008,Neurology,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,8,6,3,99.841,15.0,9.51,92.485,89.306,17,False,9.483,10.227
2026-06-09 17:00:00+00:00,DOC-1012,Cardiology,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,7,6,2,92.435,15.0,9.51,92.485,89.306,17,False,8.867,8.882
2026-06-09 17:00:00+00:00,DOC-1013,Critical Care,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,7,6,4,87.08,15.0,9.51,92.485,89.306,17,False,8.563,8.704
2026-06-09 17:00:00+00:00,DOC-1017,Neurology,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,9,6,4,95.155,15.0,9.51,92.485,89.306,17,False,10.211,10.538
2026-06-09 17:00:00+00:00,DOC-1018,General Ward,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,7,6,2,90.678,15.0,9.51,92.485,89.306,17,False,8.9,8.849
2026-06-09 17:00:00+00:00,DOC-1023,Surgery,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,7,6,3,94.085,15.0,9.51,92.485,89.306,17,False,9.328,9.855
2026-06-09 17:00:00+00:00,DOC-1028,Emergency Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Unavailable,1.0,6,6,4,92.487,15.0,9.51,92.485,89.306,17,False,8.708,8.584
2026-06-09 17:00:00+00:00,DOC-1029,Internal Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,7,6,3,88.354,15.0,9.51,92.485,89.306,17,False,8.387,8.629
2026-06-09 18:00:00+00:00,DOC-1001,Emergency Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Unavailable,1.0,5,6,3,77.392,12.0,5.44,91.372,89.249,18,False,7.011,6.282
2026-06-09 18:00:00+00:00,DOC-1002,Internal Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,6,6,3,94.391,12.0,5.44,91.372,89.249,18,False,7.691,8.001
2026-06-09 18:00:00+00:00,DOC-1007,Paediatrics,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,5,6,4,80.599,12.0,5.44,91.372,89.249,18,False,7.63,7.116
2026-06-09 18:00:00+00:00,DOC-1008,Neurology,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,6,6,3,91.174,12.0,5.44,91.372,89.249,18,False,8.009,8.47
2026-06-09 18:00:00+00:00,DOC-1012,Cardiology,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,8,6,3,95.102,12.0,5.44,91.372,89.249,18,False,8.869,8.43
2026-06-09 18:00:00+00:00,DOC-1013,Critical Care,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Unavailable,0.0,6,6,2,91.903,12.0,5.44,91.372,89.249,18,False,7.57,7.937
2026-06-09 18:00:00+00:00,DOC-1017,Neurology,EVENING,04:00 PM – 12:00 AM,LEAVE,Unavailable,0.0,6,6,3,94.177,12.0,5.44,91.372,89.249,18,False,7.466,7.741
2026-06-09 18:00:00+00:00,DOC-1018,General Ward,EVENING,04:00 PM – 12:00 AM,LEAVE,Unavailable,0.0,6,6,3,90.638,12.0,5.44,91.372,89.249,18,False,6.716,6.049
2026-06-09 18:00:00+00:00,DOC-1023,Surgery,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,7,6,2,90.648,12.0,5.44,91.372,89.249,18,False,8.593,7.427
2026-06-09 18:00:00+00:00,DOC-1028,Emergency Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,1.0,7,6,4,80.423,12.0,5.44,91.372,89.249,18,False,8.136,8.617
2026-06-09 18:00:00+00:00,DOC-1029,Internal Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,8,6,2,90.592,12.0,5.44,91.372,89.249,18,False,8.963,9.344
2026-06-09 19:00:00+00:00,DOC-1001,Emergency Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,1.0,5,6,3,59.76,10.0,0.0,90.418,88.864,19,False,6.386,5.443
2026-06-09 19:00:00+00:00,DOC-1002,Internal Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,5,6,3,90.467,10.0,0.0,90.418,88.864,19,False,6.865,7.468
2026-06-09 19:00:00+00:00,DOC-1007,Paediatrics,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,4,6,3,71.091,10.0,0.0,90.418,88.864,19,False,5.895,5.535
2026-06-09 19:00:00+00:00,DOC-1008,Neurology,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Unavailable,0.0,7,6,3,90.133,10.0,0.0,90.418,88.864,19,False,8.242,7.896
2026-06-09 19:00:00+00:00,DOC-1012,Cardiology,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,6,6,4,90.22,10.0,0.0,90.418,88.864,19,False,6.948,6.853
2026-06-09 19:00:00+00:00,DOC-1013,Critical Care,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Unavailable,0.0,7,6,3,89.372,10.0,0.0,90.418,88.864,19,False,7.558,7.744
2026-06-09 19:00:00+00:00,DOC-1017,Neurology,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,7,6,3,90.946,10.0,0.0,90.418,88.864,19,False,8.406,7.961
2026-06-09 19:00:00+00:00,DOC-1018,General Ward,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Unavailable,0.0,7,6,2,89.751,10.0,0.0,90.418,88.864,19,False,7.755,8.417
2026-06-09 19:00:00+00:00,DOC-1023,Surgery,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,5,6,3,94.542,10.0,0.0,90.418,88.864,19,False,6.952,6.27
2026-06-09 19:00:00+00:00,DOC-1028,Emergency Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,1.0,4,6,3,59.437,10.0,0.0,90.418,88.864,19,False,5.608,6.062
2026-06-09 19:00:00+00:00,DOC-1029,Internal Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Unavailable,0.0,7,6,4,90.358,10.0,0.0,90.418,88.864,19,False,7.807,7.096
2026-06-09 20:00:00+00:00,DOC-1001,Emergency Medicine,EVENING,04:00 PM – 12:00 AM,LEAVE,Unavailable,1.0,3,6,3,60.001,9.0,0.0,87.552,86.847,20,False,5.128,3.81
2026-06-09 20:00:00+00:00,DOC-1002,Internal Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Unavailable,0.0,5,6,2,87.244,9.0,0.0,87.552,86.847,20,False,5.944,5.863
2026-06-09 20:00:00+00:00,DOC-1007,Paediatrics,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,4,6,3,70.682,9.0,0.0,87.552,86.847,20,False,5.056,4.494
2026-06-09 20:00:00+00:00,DOC-1008,Neurology,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Unavailable,0.0,6,6,4,86.404,9.0,0.0,87.552,86.847,20,False,7.245,7.251
2026-06-09 20:00:00+00:00,DOC-1012,Cardiology,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,7,6,3,84.135,9.0,0.0,87.552,86.847,20,False,7.15,7.143
2026-06-09 20:00:00+00:00,DOC-1013,Critical Care,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,6,6,3,88.752,9.0,0.0,87.552,86.847,20,False,7.361,7.878
2026-06-09 20:00:00+00:00,DOC-1017,Neurology,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Unavailable,0.0,7,6,4,88.336,9.0,0.0,87.552,86.847,20,False,7.834,7.873
2026-06-09 20:00:00+00:00,DOC-1018,General Ward,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Unavailable,0.0,7,6,3,85.496,9.0,0.0,87.552,86.847,20,False,7.355,7.147
2026-06-09 20:00:00+00:00,DOC-1023,Surgery,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,4,6,3,89.615,9.0,0.0,87.552,86.847,20,False,6.503,6.885
2026-06-09 20:00:00+00:00,DOC-1028,Emergency Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,1.0,4,6,4,59.892,9.0,0.0,87.552,86.847,20,False,5.353,6.468
2026-06-09 20:00:00+00:00,DOC-1029,Internal Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,6,6,3,86.498,9.0,0.0,87.552,86.847,20,False,6.562,6.559
2026-06-09 21:00:00+00:00,DOC-1001,Emergency Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,1.0,4,6,4,58.69,17.0,0.52,90.564,87.594,21,False,6.988,7.139
2026-06-09 21:00:00+00:00,DOC-1002,Internal Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,5,6,3,87.915,17.0,0.52,90.564,87.594,21,False,8.345,9.35
2026-06-09 21:00:00+00:00,DOC-1007,Paediatrics,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,4,6,2,75.127,17.0,0.52,90.564,87.594,21,False,6.715,5.874
2026-06-09 21:00:00+00:00,DOC-1008,Neurology,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,8,6,3,91.97,17.0,0.52,90.564,87.594,21,False,8.991,9.08
2026-06-09 21:00:00+00:00,DOC-1012,Cardiology,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,7,6,4,92.176,17.0,0.52,90.564,87.594,21,False,9.258,9.443
2026-06-09 21:00:00+00:00,DOC-1013,Critical Care,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,6,6,3,93.412,17.0,0.52,90.564,87.594,21,False,8.661,8.561
2026-06-09 21:00:00+00:00,DOC-1017,Neurology,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,9,6,4,93.937,17.0,0.52,90.564,87.594,21,False,10.008,9.435
2026-06-09 21:00:00+00:00,DOC-1018,General Ward,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Unavailable,0.0,7,6,4,88.154,17.0,0.52,90.564,87.594,21,False,8.59,7.94
2026-06-09 21:00:00+00:00,DOC-1023,Surgery,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,7,6,3,98.637,17.0,0.52,90.564,87.594,21,False,9.071,9.132
2026-06-09 21:00:00+00:00,DOC-1028,Emergency Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,1.0,3,6,2,59.873,17.0,0.52,90.564,87.594,21,False,6.315,6.735
2026-06-09 21:00:00+00:00,DOC-1029,Internal Medicine,EVENING,04:00 PM – 12:00 AM,ON_DUTY,Available,0.0,6,6,3,91.378,17.0,0.52,90.564,87.594,21,False,8.523,8.24
2026-06-09 22:00:00+00:00,DOC-1001,Emergency Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,1.0,5,6,4,56.026,6.0,0.0,85.659,84.729,22,False,5.81,4.813
2026-06-09 22:00:00+00:00,DOC-1002,Internal Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,0.0,6,6,4,93.814,6.0,0.0,85.659,84.729,22,False,6.803,6.365
2026-06-09 22:00:00+00:00,DOC-1007,Paediatrics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,0.0,5,6,4,67.099,6.0,0.0,85.659,84.729,22,False,5.909,5.833
2026-06-09 22:00:00+00:00,DOC-1012,Cardiology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Unavailable,0.0,5,6,3,96.535,6.0,0.0,85.659,84.729,22,False,5.724,4.442
2026-06-09 22:00:00+00:00,DOC-1017,Neurology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,0.0,6,6,4,90.697,6.0,0.0,85.659,84.729,22,False,7.186,7.547
2026-06-09 22:00:00+00:00,DOC-1023,Surgery,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,0.0,6,6,3,93.82,6.0,0.0,85.659,84.729,22,False,6.813,6.316
2026-06-09 22:00:00+00:00,DOC-1028,Emergency Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,1.0,5,6,4,59.656,6.0,0.0,85.659,84.729,22,False,5.802,6.383
2026-06-09 23:00:00+00:00,DOC-1001,Emergency Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,1.0,3,6,3,53.894,6.0,0.0,82.876,83.179,23,False,3.521,3.406
2026-06-09 23:00:00+00:00,DOC-1002,Internal Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,0.0,6,6,3,90.354,6.0,0.0,82.876,83.179,23,False,6.738,6.423
2026-06-09 23:00:00+00:00,DOC-1007,Paediatrics,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,0.0,4,6,2,67.296,6.0,0.0,82.876,83.179,23,False,4.979,4.666
2026-06-09 23:00:00+00:00,DOC-1012,Cardiology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,0.0,6,6,3,88.854,6.0,0.0,82.876,83.179,23,False,6.283,6.151
2026-06-09 23:00:00+00:00,DOC-1017,Neurology,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,0.0,9,6,3,95.124,6.0,0.0,82.876,83.179,23,False,8.01,8.688
2026-06-09 23:00:00+00:00,DOC-1023,Surgery,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,0.0,7,6,3,95.941,6.0,0.0,82.876,83.179,23,False,7.509,7.661
2026-06-09 23:00:00+00:00,DOC-1028,Emergency Medicine,NIGHT,08:00 PM – 08:00 AM,ON_DUTY,Available,1.0,4,6,3,59.887,6.0,0.0,82.876,83.179,23,False,5.365,5.371
