step,timestamp,hour_of_day,day_of_week,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,is_holiday,shift_block,arrivals_15m,arrivals_30m,arrivals_1h,arrivals_3h,arrivals_6h,arrivals_24h,current_queue,critical_queue,priority_mix_critical,admissions_rate_1h,discharge_rate_1h,occupied_beds,occupied_icu,bed_occupancy,icu_occupancy,available_beds,available_icu,available_doctors,available_nurses,doctor_utilisation,nurse_utilisation,ventilators_in_use,monitors_in_use,available_equipment,reserved_equipment,equipment_utilisation,ot_backlog,ot_utilisation,emergency_resource_pressure,surge_active,surge_kind,waiting_minutes_mean,pressure_index,queue_change_15m,queue_change_30m,queue_change_1h,rolling_queue_mean,rolling_queue_max,arrival_rate_trend,ot_backlog_change_1h,queue_backlog_pressure,target_arrivals_1h,target_queue_1h,target_icu_occupancy_1h,target_bed_occupancy_1h,target_doctor_utilisation_1h,target_nurse_utilisation_1h,target_equipment_utilisation_1h,target_ot_utilisation_1h,target_emergency_resource_pressure_1h,target_arrivals_2h,target_queue_2h,target_icu_occupancy_2h,target_bed_occupancy_2h,target_doctor_utilisation_2h,target_nurse_utilisation_2h,target_equipment_utilisation_2h,target_ot_utilisation_2h,target_emergency_resource_pressure_2h,target_admissions_6h,target_discharges_6h,target_icu_occupancy_6h,target_bed_occupancy_6h,target_ot_backlog_6h,pressure_label
115,2026-06-02 04:45:00+00:00,4,1,0.866025,0.5,0.781831,0.62349,False,False,NIGHT,1.0,4.0,8.0,15.0,34.0,260.0,0.0,0.0,0.0,1.68,2.598,80.36,8.03,80.359,80.257,19.64,1.97,6.27,17.99,100.0,100.0,7.48,4.4,15.12,2.14,43.986,31.95,100.0,32.103,False,,0.0,70.689,0.0,0.0,0.0,0.0,0.0,5.0,0.62,7.988,6.0,0.0,83.292,81.377,100.0,100.0,43.259,100.0,33.317,16.0,0.0,81.541,81.636,82.57,77.384,43.882,100.0,32.616,8.87,3.44,87.537,85.127,37.39,MODERATE
116,2026-06-02 05:00:00+00:00,5,1,0.965926,0.258819,0.781831,0.62349,False,False,NIGHT,0.0,1.0,6.0,12.0,34.0,257.0,0.0,0.0,0.0,0.0,2.867,79.64,8.03,79.643,80.257,20.36,1.97,5.94,17.27,100.0,100.0,7.21,4.4,15.39,2.09,43.003,31.78,100.0,32.103,False,,0.0,70.443,0.0,0.0,0.0,0.0,0.0,2.0,0.29,7.945,7.0,0.0,82.715,81.553,89.336,83.414,43.955,100.0,33.086,17.0,0.18,83.289,82.933,73.0,68.82,45.178,100.0,34.367,7.93,5.424,88.205,85.687,37.86,MODERATE
117,2026-06-02 05:15:00+00:00,5,1,0.965926,0.258819,0.781831,0.62349,False,False,NIGHT,4.0,4.0,8.0,16.0,32.0,256.0,0.0,0.0,0.0,6.72,0.31,81.15,8.12,81.15,81.205,18.85,1.88,6.27,17.99,100.0,100.0,7.4,4.41,15.18,2.13,43.774,32.25,100.0,32.482,False,,0.0,71.034,0.0,0.0,0.0,0.0,0.0,3.0,0.61,8.062,11.0,0.0,82.141,81.43,71.609,67.508,43.447,100.0,32.856,14.0,0.0,81.635,82.611,72.647,68.488,45.381,100.0,32.654,6.72,6.186,88.012,85.84,38.33,MODERATE
118,2026-06-02 05:30:00+00:00,5,1,0.965926,0.258819,0.781831,0.62349,False,False,NIGHT,4.0,8.0,9.0,19.0,34.0,257.0,0.0,0.0,0.0,6.72,2.187,82.08,8.32,82.083,83.21,17.92,1.68,6.27,17.99,100.0,100.0,7.38,4.45,15.17,2.13,43.817,32.73,100.0,33.284,False,,0.0,71.644,0.0,0.0,0.0,0.0,0.0,1.0,0.78,8.182,11.0,0.0,81.632,81.663,81.451,76.383,42.925,100.0,32.653,16.0,0.0,81.147,81.449,71.732,67.621,46.804,100.0,32.459,0.0,5.542,86.032,84.652,38.17,MODERATE
119,2026-06-02 05:45:00+00:00,5,1,0.965926,0.258819,0.781831,0.62349,False,False,NIGHT,1.0,5.0,9.0,20.0,31.0,257.0,0.0,0.0,0.0,1.68,4.471,81.38,8.33,81.377,83.292,18.62,1.67,5.76,16.87,100.0,100.0,7.21,4.47,15.32,2.1,43.259,32.72,100.0,33.317,False,,0.0,71.455,0.0,0.0,0.0,0.0,0.0,1.0,0.77,8.18,9.0,0.0,81.541,81.636,82.57,77.384,43.882,100.0,32.616,17.0,0.0,81.471,81.381,71.566,67.468,47.129,100.0,32.589,3.36,4.668,86.153,84.313,38.32,MODERATE
120,2026-06-02 06:00:00+00:00,6,1,1.0,0.0,0.781831,0.62349,False,False,MORNING,2.0,3.0,11.0,21.0,31.0,255.0,0.0,0.0,0.0,3.36,2.888,81.55,8.27,81.553,82.715,18.45,1.73,9.61,22.22,89.336,83.414,7.38,4.49,15.13,2.14,43.955,32.87,100.0,33.086,False,,0.0,68.171,0.0,0.0,0.0,0.0,0.0,5.0,1.09,8.218,9.0,0.18,83.289,82.933,73.0,68.82,45.178,100.0,34.367,17.0,0.0,83.574,82.331,72.999,68.797,45.225,100.0,33.43,6.72,6.712,86.398,84.29,38.79,NORMAL
121,2026-06-02 06:15:00+00:00,6,1,1.0,0.0,0.781831,0.62349,False,False,MORNING,1.0,3.0,8.0,21.0,31.0,256.0,0.0,0.0,0.0,1.68,2.403,81.43,8.21,81.43,82.141,18.57,1.79,11.97,27.41,71.609,67.508,7.24,4.49,15.27,2.11,43.447,32.87,100.0,32.856,False,,0.0,63.947,0.0,0.0,0.0,0.0,0.0,0.0,0.62,8.218,7.0,0.0,81.635,82.611,72.647,68.488,45.381,100.0,32.654,18.0,0.0,82.287,82.354,97.288,90.493,46.397,100.0,32.915,8.4,3.992,87.547,85.278,39.43,NORMAL
122,2026-06-02 06:30:00+00:00,6,1,1.0,0.0,0.781831,0.62349,False,False,MORNING,2.0,3.0,6.0,23.0,33.0,257.0,0.0,0.0,0.0,3.36,2.631,81.66,8.16,81.663,81.632,18.34,1.84,10.55,24.3,81.451,76.383,7.1,4.49,15.41,2.09,42.925,33.02,100.0,32.653,False,,0.0,66.096,0.0,0.0,0.0,0.0,0.0,-3.0,0.29,8.255,7.0,0.0,81.147,81.449,71.732,67.621,46.804,100.0,32.459,21.0,0.0,81.841,81.519,84.126,78.771,46.216,100.0,32.736,5.04,5.53,87.034,85.206,39.74,NORMAL
123,2026-06-02 06:45:00+00:00,6,1,1.0,0.0,0.781831,0.62349,False,False,MORNING,2.0,4.0,7.0,24.0,34.0,256.0,0.0,0.0,0.0,3.36,3.504,81.64,8.15,81.636,81.541,18.36,1.85,10.41,23.98,82.57,77.384,7.36,4.49,15.15,2.13,43.882,33.17,100.0,32.616,False,,0.0,66.412,0.0,0.0,0.0,0.0,0.0,-2.0,0.45,8.292,7.0,0.0,81.471,81.381,71.566,67.468,47.129,100.0,32.589,23.0,0.0,82.096,82.363,75.19,70.779,44.703,100.0,32.839,3.36,5.474,86.53,84.728,39.89,NORMAL
124,2026-06-02 07:00:00+00:00,7,1,0.965926,-0.258819,0.781831,0.62349,False,False,MORNING,6.0,8.0,11.0,28.0,40.0,258.0,0.18,0.0,0.0,9.786,3.896,82.93,8.33,82.933,83.289,17.07,1.67,11.97,27.41,73.0,68.82,7.68,4.52,14.8,2.2,45.178,33.97,100.0,34.367,False,,0.3,65.103,0.18,0.18,0.18,0.011,0.18,0.0,1.1,8.538,8.0,0.0,83.574,82.331,72.999,68.797,45.225,100.0,33.43,26.0,0.0,83.656,83.041,78.918,74.164,43.944,100.0,33.463,6.72,4.152,87.475,85.276,40.37,NORMAL
125,2026-06-02 07:15:00+00:00,7,1,0.965926,-0.258819,0.781831,0.62349,False,False,MORNING,1.0,7.0,11.0,27.0,40.0,256.0,0.0,0.02,0.0158,1.974,3.926,82.61,8.16,82.611,81.635,17.39,1.84,11.97,27.41,72.647,68.488,7.74,4.51,14.75,2.21,45.381,33.96,100.0,32.654,False,,0.0,64.522,-0.18,0.0,0.0,0.011,0.18,3.0,1.09,8.49,7.0,0.0,82.287,82.354,97.288,90.493,46.397,100.0,32.915,27.0,0.0,84.216,83.099,76.363,71.863,43.932,100.0,33.686,6.72,4.593,87.955,85.76,40.84,NORMAL
126,2026-06-02 07:30:00+00:00,7,1,0.965926,-0.258819,0.781831,0.62349,False,False,MORNING,0.0,1.0,9.0,24.0,38.0,251.0,0.0,0.0,0.0,0.0,4.843,81.45,8.11,81.449,81.147,18.55,1.89,11.95,27.37,71.732,67.621,8.14,4.5,14.36,2.27,46.804,33.79,100.0,32.459,False,,0.0,64.083,0.0,-0.18,0.0,0.011,0.18,3.0,0.77,8.448,9.0,0.0,81.841,81.519,84.126,78.771,46.216,100.0,32.736,28.0,0.0,83.864,82.691,72.718,68.554,42.78,100.0,33.546,5.04,4.628,87.823,85.876,41.15,NORMAL
127,2026-06-02 07:45:00+00:00,7,1,0.965926,-0.258819,0.781831,0.62349,False,False,MORNING,2.0,2.0,9.0,25.0,40.0,251.0,0.0,0.0,0.0,3.36,3.504,81.38,8.15,81.381,81.471,18.62,1.85,11.97,27.41,71.566,67.468,8.23,4.5,14.28,2.29,47.129,33.95,100.0,32.589,False,,0.0,64.124,0.0,0.0,0.0,0.011,0.18,2.0,0.78,8.488,10.0,0.0,82.096,82.363,75.19,70.779,44.703,100.0,32.839,27.0,0.0,84.481,82.609,72.645,68.486,42.695,100.0,33.792,5.04,5.753,87.4,85.74,41.47,NORMAL
128,2026-06-02 08:00:00+00:00,8,1,0.866025,-0.5,0.781831,0.62349,False,False,MORNING,4.0,6.0,7.0,29.0,41.0,254.0,0.0,0.0,0.0,6.72,2.076,82.33,8.36,82.331,83.574,17.67,1.64,11.87,27.2,72.999,68.797,7.69,4.52,14.79,2.2,45.225,34.42,100.0,33.43,False,,0.0,64.913,0.0,0.0,-0.18,0.011,0.18,-4.0,0.45,8.605,9.0,0.0,83.656,83.041,78.918,74.164,43.944,100.0,33.463,27.0,0.0,86.193,83.753,73.652,69.435,44.402,100.0,34.477,3.36,5.168,86.668,85.361,41.62,NORMAL
129,2026-06-02 08:15:00+00:00,8,1,0.866025,-0.5,0.781831,0.62349,False,False,MORNING,1.0,5.0,7.0,26.0,42.0,253.0,0.0,0.0,0.0,1.68,2.103,82.35,8.23,82.354,82.287,17.65,1.77,8.91,20.68,97.288,90.493,8.01,4.52,14.47,2.25,46.397,34.41,100.0,32.915,False,,0.0,70.285,0.0,0.0,0.0,0.011,0.18,-4.0,0.45,8.602,11.0,0.0,84.216,83.099,76.363,71.863,43.932,100.0,33.686,26.0,0.0,87.461,84.332,74.161,69.914,46.048,100.0,34.984,0.0,4.08,84.222,84.586,41.45,MODERATE
130,2026-06-02 08:30:00+00:00,8,1,0.866025,-0.5,0.781831,0.62349,False,False,MORNING,0.0,1.0,7.0,22.0,41.0,248.0,0.0,0.0,0.0,0.0,3.521,81.52,8.18,81.519,81.841,18.48,1.82,10.2,23.52,84.126,78.771,7.96,4.52,14.52,2.25,46.216,34.25,100.0,32.736,False,,0.0,67.009,0.0,0.0,0.0,0.011,0.18,-2.0,0.46,8.562,12.0,0.0,83.864,82.691,72.718,68.554,42.78,100.0,33.546,27.0,0.0,86.23,83.9,73.781,69.556,45.316,100.0,34.492,5.04,4.246,84.721,84.734,41.77,NORMAL
131,2026-06-02 08:45:00+00:00,8,1,0.866025,-0.5,0.781831,0.62349,False,False,MORNING,3.0,3.0,8.0,24.0,44.0,251.0,0.0,0.0,0.0,5.04,1.561,82.36,8.21,82.363,82.096,17.64,1.79,11.53,26.45,75.19,70.779,7.55,4.52,14.93,2.17,44.703,34.56,100.0,32.839,False,,0.0,65.079,0.0,0.0,0.0,0.011,0.18,-1.0,0.61,8.64,13.0,0.0,84.481,82.609,72.645,68.486,42.695,100.0,33.792,28.0,0.72,87.537,85.127,75.835,71.467,44.12,100.0,39.337,3.36,5.422,83.541,84.337,41.92,NORMAL
132,2026-06-02 09:00:00+00:00,9,1,0.707107,-0.707107,0.781831,0.62349,False,False,MORNING,3.0,6.0,7.0,25.0,46.0,252.0,0.0,0.0,0.0,5.04,1.702,83.04,8.37,83.041,83.656,16.96,1.63,11.08,25.45,78.918,74.164,7.33,4.53,15.13,2.14,43.944,34.87,100.0,33.463,False,,0.0,66.325,0.0,0.0,0.0,0.011,0.18,0.0,0.45,8.718,17.0,0.0,86.193,83.753,73.652,69.435,44.402,100.0,34.477,24.0,0.0,88.205,85.687,85.432,80.118,44.539,100.0,35.282,8.4,4.82,85.46,85.04,42.55,NORMAL
133,2026-06-02 09:15:00+00:00,9,1,0.707107,-0.707107,0.781831,0.62349,False,False,MORNING,3.0,6.0,9.0,27.0,48.0,250.0,0.0,0.0,0.0,5.04,4.586,83.1,8.42,83.099,84.216,16.9,1.58,11.45,26.28,76.363,71.863,7.31,4.55,15.14,2.14,43.932,35.19,100.0,33.686,False,,0.0,65.866,0.0,0.0,0.0,0.011,0.18,2.0,0.78,8.798,16.0,0.0,87.461,84.332,74.161,69.914,46.048,100.0,34.984,24.0,0.0,88.012,85.84,75.487,71.164,44.637,100.0,35.205,1.68,3.147,84.303,84.789,42.55,NORMAL
134,2026-06-02 09:30:00+00:00,9,1,0.707107,-0.707107,0.781831,0.62349,False,False,MORNING,1.0,4.0,10.0,26.0,49.0,246.0,0.0,0.0,0.0,1.68,3.453,82.69,8.39,82.691,83.864,17.31,1.61,11.97,27.41,72.718,68.554,6.99,4.56,15.45,2.08,42.78,35.18,100.0,33.546,False,,0.0,64.768,0.0,0.0,0.0,0.011,0.18,3.0,0.93,8.795,16.0,0.0,86.23,83.9,73.781,69.556,45.316,100.0,34.492,24.0,0.0,86.032,84.652,80.251,75.424,45.547,100.0,34.413,3.36,5.129,84.53,84.324,42.7,NORMAL
135,2026-06-02 09:45:00+00:00,9,1,0.707107,-0.707107,0.781831,0.62349,False,False,MORNING,2.0,3.0,9.0,26.0,50.0,247.0,0.0,0.0,0.0,3.36,3.441,82.61,8.45,82.609,84.481,17.39,1.55,11.97,27.41,72.645,68.486,6.95,4.58,15.47,2.07,42.695,35.33,100.0,33.792,False,,0.0,64.848,0.0,0.0,0.0,0.011,0.18,1.0,0.77,8.832,14.0,0.72,87.537,85.127,75.835,71.467,44.12,100.0,39.337,27.0,0.0,86.153,84.313,74.144,69.899,46.402,100.0,34.461,5.04,5.193,86.023,84.136,43.01,NORMAL
136,2026-06-02 10:00:00+00:00,10,1,0.5,-0.866025,0.781831,0.62349,False,False,MORNING,5.0,7.0,11.0,25.0,53.0,247.0,0.0,0.0,0.0,8.4,3.138,83.75,8.62,83.753,86.193,16.25,1.38,11.97,27.41,73.652,69.435,7.38,4.61,15.01,2.16,44.402,35.97,100.0,34.477,False,,0.0,65.831,0.0,0.0,0.0,0.011,0.18,4.0,1.1,8.992,10.0,0.0,88.205,85.687,85.432,80.118,44.539,100.0,35.282,28.0,0.0,86.398,84.29,74.124,69.88,46.313,100.0,34.559,3.36,3.799,84.783,84.15,43.17,NORMAL
137,2026-06-02 10:15:00+00:00,10,1,0.5,-0.866025,0.781831,0.62349,False,False,MORNING,4.0,9.0,12.0,28.0,55.0,251.0,0.0,0.0,0.0,6.72,3.897,84.33,8.75,84.332,87.461,15.67,1.25,11.97,27.41,74.161,69.914,7.78,4.65,14.57,2.24,46.048,36.44,100.0,34.984,False,,0.0,66.479,0.0,0.0,0.0,0.011,0.18,3.0,1.25,9.11,10.0,0.0,88.012,85.84,75.487,71.164,44.637,100.0,35.205,26.0,0.0,87.547,85.278,76.77,72.307,44.954,100.0,35.019,5.04,5.267,85.113,84.061,43.48,NORMAL
138,2026-06-02 10:30:00+00:00,10,1,0.5,-0.866025,0.781831,0.62349,False,False,MORNING,2.0,6.0,13.0,30.0,54.0,249.0,0.0,0.0,0.0,3.36,5.58,83.9,8.62,83.9,86.23,16.1,1.38,11.97,27.41,73.781,69.556,7.57,4.67,14.76,2.2,45.316,36.59,100.0,34.492,False,,0.0,65.983,0.0,0.0,0.0,0.011,0.18,3.0,1.41,9.148,11.0,0.0,86.032,84.652,80.251,75.424,45.547,100.0,34.413,21.0,0.0,87.034,85.206,74.93,70.639,44.135,100.0,34.814,5.04,3.783,86.032,84.283,43.79,NORMAL
139,2026-06-02 10:45:00+00:00,10,1,0.5,-0.866025,0.781831,0.62349,False,False,MORNING,6.0,8.0,17.0,34.0,59.0,251.0,0.72,0.0,0.0,8.87,3.44,85.13,8.75,85.127,87.537,14.87,1.25,11.86,27.17,75.835,71.467,7.19,4.73,15.09,2.14,44.12,37.39,100.0,39.337,False,,1.3,67.343,0.72,0.72,0.72,0.056,0.72,8.0,2.06,9.528,14.0,0.0,86.153,84.313,74.144,69.899,46.402,100.0,34.461,21.0,0.0,86.53,84.728,74.509,70.243,43.551,100.0,34.612,5.04,2.344,86.58,84.902,44.11,NORMAL
140,2026-06-02 11:00:00+00:00,11,1,0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,4.0,10.0,16.0,34.0,63.0,248.0,0.0,0.06,0.0648,7.93,5.424,85.69,8.82,85.687,88.205,14.31,1.18,10.56,24.31,85.432,80.118,7.28,4.75,14.97,2.16,44.539,37.86,100.0,35.282,False,,0.0,69.367,-0.72,0.0,0.0,0.045,0.72,5.0,1.89,9.465,14.0,0.0,86.398,84.29,74.124,69.88,46.313,100.0,34.559,21.0,0.0,87.475,85.276,74.991,70.697,43.886,100.0,34.99,6.72,4.824,86.912,85.343,44.58,NORMAL
141,2026-06-02 11:15:00+00:00,11,1,0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,4.0,8.0,16.0,37.0,63.0,248.0,0.0,0.0,0.0,6.72,6.186,85.84,8.8,85.84,88.012,14.16,1.2,11.97,27.41,75.487,71.164,7.28,4.77,14.95,2.17,44.637,38.33,100.0,35.205,False,,0.0,67.103,0.0,-0.72,0.0,0.045,0.72,4.0,1.89,9.582,14.0,0.0,87.547,85.278,76.77,72.307,44.954,100.0,35.019,22.0,0.0,87.955,85.76,75.416,71.098,43.774,100.0,35.182,8.325,5.152,88.046,86.023,46.01,NORMAL
142,2026-06-02 11:30:00+00:00,11,1,0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,0.0,4.0,14.0,37.0,59.0,248.0,0.0,0.0,0.0,0.0,5.542,84.65,8.6,84.652,86.032,15.35,1.4,11.1,25.51,80.251,75.424,7.54,4.76,14.7,2.21,45.547,38.17,100.0,34.413,False,,0.0,67.61,0.0,0.0,0.0,0.045,0.72,1.0,1.58,9.542,13.0,0.0,87.034,85.206,74.93,70.639,44.135,100.0,34.814,19.0,0.0,87.823,85.876,75.518,71.194,45.105,100.0,35.129,8.055,4.9,89.135,86.703,46.33,NORMAL
143,2026-06-02 11:45:00+00:00,11,1,0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,2.0,2.0,10.0,36.0,60.0,244.0,0.0,0.0,0.0,3.36,4.668,84.31,8.62,84.313,86.153,15.69,1.38,11.97,27.41,74.144,69.899,7.77,4.76,14.47,2.26,46.402,38.32,100.0,34.461,False,,0.0,66.241,0.0,0.0,-0.72,0.045,0.72,-7.0,0.93,9.58,13.0,0.0,86.53,84.728,74.509,70.243,43.551,100.0,34.612,18.0,0.0,87.4,85.74,85.268,79.973,44.922,100.0,34.96,7.785,6.465,90.222,86.924,46.48,NORMAL
144,2026-06-02 12:00:00+00:00,12,1,0.0,-1.0,0.781831,0.62349,False,False,MORNING,4.0,6.0,10.0,37.0,62.0,246.0,0.0,0.0,0.0,6.72,6.712,84.29,8.64,84.29,86.398,15.71,1.36,11.97,27.41,74.124,69.88,7.75,4.76,14.5,2.25,46.313,38.79,100.0,34.559,False,,0.0,66.272,0.0,0.0,0.0,0.045,0.72,-6.0,0.93,9.698,14.0,0.0,87.475,85.276,74.991,70.697,43.886,100.0,34.99,18.0,0.0,86.668,85.361,87.577,83.291,44.558,100.0,34.667,6.075,5.94,89.393,87.04,46.79,NORMAL
145,2026-06-02 12:15:00+00:00,12,1,0.0,-1.0,0.781831,0.62349,False,False,MORNING,5.0,9.0,11.0,39.0,66.0,249.0,0.0,0.0,0.0,8.4,3.992,85.28,8.75,85.278,87.547,14.72,1.25,11.69,26.8,76.77,72.307,7.37,4.77,14.86,2.18,44.954,39.43,100.0,35.019,False,,0.0,67.206,0.0,0.0,0.0,0.045,0.72,-5.0,1.1,9.858,12.0,0.0,87.955,85.76,75.416,71.098,43.774,100.0,35.182,18.0,0.0,84.222,84.586,90.029,85.525,43.717,100.0,33.689,1.68,5.333,87.911,86.275,46.79,NORMAL
146,2026-06-02 12:30:00+00:00,12,1,0.0,-1.0,0.781831,0.62349,False,False,MORNING,3.0,8.0,14.0,41.0,67.0,249.0,0.0,0.0,0.0,5.04,5.53,85.21,8.7,85.206,87.034,14.79,1.3,11.97,27.41,74.93,70.639,7.15,4.77,15.08,2.14,44.135,39.74,100.0,34.814,False,,0.0,66.593,0.0,0.0,0.0,0.045,0.72,0.0,1.57,9.935,8.0,0.0,87.823,85.876,75.518,71.194,45.105,100.0,35.129,21.0,0.0,84.721,84.734,86.934,82.68,44.699,100.0,33.888,3.36,5.026,86.999,85.95,46.94,NORMAL
147,2026-06-02 12:45:00+00:00,12,1,0.0,-1.0,0.781831,0.62349,False,False,MORNING,2.0,5.0,14.0,41.0,67.0,246.0,0.0,0.0,0.0,3.36,5.474,84.73,8.65,84.728,86.53,15.27,1.35,11.97,27.41,74.509,70.243,6.99,4.77,15.24,2.12,43.551,39.89,100.0,34.612,False,,0.0,66.236,0.0,0.0,0.0,0.045,0.72,4.0,1.57,9.972,8.0,0.0,87.4,85.74,85.268,79.973,44.922,100.0,34.96,21.0,0.0,83.541,84.337,86.526,82.292,44.832,100.0,33.416,5.04,5.351,87.235,85.849,47.25,NORMAL
148,2026-06-02 13:00:00+00:00,13,1,-0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,4.0,6.0,14.0,40.0,65.0,247.0,0.0,0.0,0.0,6.72,4.152,85.28,8.75,85.276,87.475,14.72,1.25,11.97,27.41,74.991,70.697,7.07,4.78,15.15,2.13,43.886,40.37,100.0,34.99,False,,0.0,66.688,0.0,0.0,0.0,0.045,0.72,4.0,1.58,10.092,7.0,0.0,86.668,85.361,87.577,83.291,44.558,100.0,34.667,22.0,0.0,85.46,85.04,99.327,94.064,44.336,100.0,34.184,5.04,6.243,87.278,85.544,47.57,NORMAL
149,2026-06-02 13:15:00+00:00,13,1,-0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,4.0,8.0,13.0,40.0,68.0,249.0,0.0,0.0,0.0,6.72,4.593,85.76,8.8,85.76,87.955,14.24,1.2,11.97,27.41,75.416,71.098,7.03,4.79,15.18,2.13,43.774,40.84,100.0,35.182,False,,0.0,66.98,0.0,0.0,0.0,0.045,0.72,2.0,1.41,10.21,10.0,0.0,84.222,84.586,90.029,85.525,43.717,100.0,33.689,21.0,0.0,84.303,84.789,100.0,100.0,43.632,100.0,33.721,1.68,6.08,85.646,84.607,47.56,NORMAL
150,2026-06-02 13:30:00+00:00,13,1,-0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,3.0,7.0,13.0,41.0,71.0,251.0,0.0,0.0,0.0,5.04,4.628,85.88,8.78,85.876,87.823,14.12,1.22,11.97,27.41,75.518,71.194,7.38,4.8,14.82,2.19,45.105,41.15,100.0,35.129,False,,0.0,67.122,0.0,0.0,0.0,0.045,0.72,-1.0,1.41,10.288,11.0,0.0,84.721,84.734,86.934,82.68,44.699,100.0,33.888,30.0,0.0,84.53,84.324,86.512,82.279,45.066,100.0,33.812,1.68,4.769,84.303,83.969,47.55,NORMAL
151,2026-06-02 13:45:00+00:00,13,1,-0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,3.0,6.0,14.0,38.0,72.0,252.0,0.0,0.0,0.0,5.04,5.753,85.74,8.74,85.74,87.4,14.26,1.26,10.58,24.37,85.268,79.973,7.33,4.8,14.87,2.18,44.922,41.47,100.0,34.96,False,,0.0,69.215,0.0,0.0,0.0,0.045,0.72,0.0,1.58,10.368,10.0,0.0,83.541,84.337,86.526,82.292,44.832,100.0,33.416,31.0,0.0,86.023,84.136,100.0,100.0,45.391,100.0,34.409,5.04,4.608,84.856,84.022,47.87,NORMAL
152,2026-06-02 14:00:00+00:00,14,1,-0.5,-0.866025,0.781831,0.62349,False,False,EVENING,2.0,5.0,12.0,36.0,70.0,252.0,0.0,0.0,0.0,3.36,5.168,85.36,8.67,85.361,86.668,14.64,1.33,10.26,23.29,87.577,83.291,7.24,4.79,14.97,2.17,44.558,41.62,100.0,34.667,False,,0.0,69.627,0.0,0.0,0.0,0.045,0.72,-2.0,1.25,10.405,11.0,0.0,85.46,85.04,99.327,94.064,44.336,100.0,34.184,30.0,0.0,84.783,84.15,91.863,87.196,46.53,100.0,33.913,3.36,3.478,84.25,84.053,48.02,NORMAL
153,2026-06-02 14:15:00+00:00,14,1,-0.5,-0.866025,0.781831,0.62349,False,False,EVENING,0.0,2.0,8.0,32.0,69.0,250.0,0.0,0.0,0.0,0.0,4.08,84.59,8.42,84.586,84.222,15.41,1.58,9.89,22.48,90.029,85.525,7.04,4.76,15.2,2.12,43.717,41.45,100.0,33.689,False,,0.0,69.454,0.0,0.0,0.0,0.045,0.72,-5.0,0.61,10.362,8.0,0.0,84.303,84.789,100.0,100.0,43.632,100.0,33.721,31.0,0.0,85.113,84.061,89.468,84.992,47.511,100.0,34.045,1.68,2.912,82.486,83.921,48.01,NORMAL
154,2026-06-02 14:30:00+00:00,14,1,-0.5,-0.866025,0.781831,0.62349,False,False,EVENING,3.0,3.0,8.0,35.0,72.0,247.0,0.0,0.0,0.0,5.04,4.246,84.73,8.47,84.734,84.721,15.27,1.53,10.26,23.29,86.934,82.68,7.33,4.74,14.93,2.17,44.699,41.77,100.0,33.888,False,,0.0,68.962,0.0,0.0,0.0,0.045,0.72,-5.0,0.62,10.442,10.0,0.0,84.53,84.324,86.512,82.279,45.066,100.0,33.812,29.0,0.0,86.032,84.283,86.471,82.24,47.433,100.0,34.413,5.04,5.205,83.642,83.764,48.33,NORMAL
155,2026-06-02 14:45:00+00:00,14,1,-0.5,-0.866025,0.781831,0.62349,False,False,EVENING,2.0,5.0,7.0,35.0,71.0,246.0,0.0,0.0,0.0,3.36,5.422,84.34,8.35,84.337,83.541,15.66,1.65,10.26,23.29,86.526,82.292,7.39,4.71,14.9,2.18,44.832,41.92,100.0,33.416,False,,0.0,68.555,0.0,0.0,0.0,0.0,0.0,-7.0,0.45,10.48,11.0,0.0,86.023,84.136,100.0,100.0,45.391,100.0,34.409,28.0,0.0,86.58,84.902,87.106,82.844,46.053,100.0,34.632,3.36,3.293,83.426,83.803,48.48,NORMAL
156,2026-06-02 15:00:00+00:00,15,1,-0.707107,-0.707107,0.781831,0.62349,False,False,EVENING,5.0,7.0,10.0,36.0,73.0,248.0,0.0,0.0,0.0,8.4,4.82,85.04,8.55,85.04,85.46,14.96,1.45,9.01,20.55,99.327,94.064,7.26,4.71,15.03,2.15,44.336,42.55,100.0,34.184,False,,0.0,71.998,0.0,0.0,0.0,0.0,0.0,-2.0,0.93,10.638,11.0,0.0,84.783,84.15,91.863,87.196,46.53,100.0,33.913,28.0,0.0,86.912,85.343,87.558,83.274,47.772,100.0,34.765,3.36,3.888,81.916,83.822,48.63,MODERATE
