step,timestamp,hour_of_day,day_of_week,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,is_holiday,shift_block,arrivals_15m,arrivals_30m,arrivals_1h,arrivals_3h,arrivals_6h,arrivals_24h,current_queue,critical_queue,priority_mix_critical,admissions_rate_1h,discharge_rate_1h,occupied_beds,occupied_icu,bed_occupancy,icu_occupancy,available_beds,available_icu,available_doctors,available_nurses,doctor_utilisation,nurse_utilisation,ventilators_in_use,monitors_in_use,available_equipment,reserved_equipment,equipment_utilisation,ot_backlog,ot_utilisation,emergency_resource_pressure,surge_active,surge_kind,waiting_minutes_mean,pressure_index,queue_change_15m,queue_change_30m,queue_change_1h,rolling_queue_mean,rolling_queue_max,arrival_rate_trend,ot_backlog_change_1h,queue_backlog_pressure,target_arrivals_1h,target_queue_1h,target_icu_occupancy_1h,target_bed_occupancy_1h,target_doctor_utilisation_1h,target_nurse_utilisation_1h,target_equipment_utilisation_1h,target_ot_utilisation_1h,target_emergency_resource_pressure_1h,target_arrivals_2h,target_queue_2h,target_icu_occupancy_2h,target_bed_occupancy_2h,target_doctor_utilisation_2h,target_nurse_utilisation_2h,target_equipment_utilisation_2h,target_ot_utilisation_2h,target_emergency_resource_pressure_2h,target_admissions_6h,target_discharges_6h,target_icu_occupancy_6h,target_bed_occupancy_6h,target_ot_backlog_6h,pressure_label
124,2026-06-02 07:00:00+00:00,7,1,0.965926,-0.258819,0.781831,0.62349,False,False,MORNING,6.0,8.0,11.0,28.0,40.0,258.0,0.17,0.0,0.0,9.788,3.892,82.93,8.33,82.929,83.286,17.07,1.67,11.97,16.21,72.996,100.0,7.68,4.52,14.8,2.2,45.174,0.48,100.0,34.358,False,,0.3,68.836,0.17,0.17,0.17,0.011,0.17,0.0,0.48,0.162,8.0,0.0,82.338,82.863,73.471,100.0,43.497,100.0,32.935,29.0,0.0,83.347,83.588,73.506,100.0,44.315,100.0,33.339,3.36,4.631,87.31,85.321,1.13,NORMAL
125,2026-06-02 07:15:00+00:00,7,1,0.965926,-0.258819,0.781831,0.62349,False,False,MORNING,1.0,7.0,11.0,27.0,40.0,256.0,0.0,0.02,0.0157,1.972,3.923,82.61,8.16,82.606,81.631,17.39,1.84,11.97,16.21,72.643,100.0,7.74,4.51,14.75,2.21,45.377,0.16,50.55,32.653,False,,0.0,63.85,-0.17,0.0,0.0,0.011,0.17,3.0,0.16,0.04,8.0,0.0,81.254,82.79,97.802,100.0,44.89,48.933,32.502,27.0,0.0,83.243,83.213,76.468,100.0,44.152,74.558,33.297,6.72,4.619,87.816,85.795,1.29,NORMAL
126,2026-06-02 07:30:00+00:00,7,1,0.965926,-0.258819,0.781831,0.62349,False,False,MORNING,1.0,2.0,10.0,25.0,39.0,252.0,0.0,0.0,0.0,1.68,2.14,82.63,8.02,82.631,80.23,17.37,1.98,9.99,11.85,87.107,100.0,7.54,4.49,14.97,2.17,44.553,0.0,48.933,32.092,False,,0.0,65.091,0.0,-0.17,0.0,0.011,0.17,4.0,0.0,0.0,9.0,0.0,80.979,81.875,84.494,100.0,44.906,23.333,32.391,29.0,0.0,83.052,82.773,72.79,100.0,42.892,48.933,33.221,6.72,5.158,87.985,86.169,1.45,NORMAL
127,2026-06-02 07:45:00+00:00,7,1,0.965926,-0.258819,0.781831,0.62349,False,False,MORNING,1.0,2.0,9.0,25.0,40.0,251.0,0.0,0.0,0.0,1.68,4.181,82.03,8.0,82.03,79.991,17.97,2.0,11.97,16.21,72.137,100.0,7.72,4.47,14.81,2.19,45.152,0.0,48.933,31.997,False,,0.0,63.169,0.0,0.0,0.0,0.011,0.17,2.0,0.0,0.0,10.0,0.0,81.376,82.654,75.456,100.0,43.568,100.0,32.551,29.0,0.0,83.803,82.666,72.695,100.0,42.729,74.533,33.521,8.002,4.369,88.682,87.007,1.77,NORMAL
128,2026-06-02 08:00:00+00:00,8,1,0.866025,-0.5,0.781831,0.62349,False,False,MORNING,4.0,5.0,7.0,29.0,41.0,254.0,0.0,0.0,0.0,6.72,2.448,82.86,8.23,82.863,82.338,17.14,1.77,11.87,16.0,73.471,100.0,7.26,4.48,15.26,2.11,43.497,0.16,100.0,32.935,False,,0.0,68.429,0.0,0.0,-0.17,0.011,0.17,-4.0,-0.32,0.04,9.0,0.0,83.347,83.588,73.506,100.0,44.315,100.0,33.339,32.0,0.0,85.626,83.791,73.685,100.0,44.382,100.0,34.251,5.438,6.187,89.117,86.777,1.77,NORMAL
129,2026-06-02 08:15:00+00:00,8,1,0.866025,-0.5,0.781831,0.62349,False,False,MORNING,1.0,5.0,7.0,26.0,42.0,253.0,0.0,0.0,0.0,1.68,2.408,82.79,8.13,82.79,81.254,17.21,1.87,8.91,9.48,97.802,100.0,7.64,4.48,14.88,2.18,44.89,0.0,48.933,32.502,False,,0.0,66.645,0.0,0.0,0.0,0.011,0.17,-4.0,-0.16,0.0,10.0,0.0,83.243,83.213,76.468,100.0,44.152,74.558,33.297,29.0,0.69,87.157,84.607,74.676,100.0,47.309,100.0,39.004,6.72,5.501,89.524,87.041,1.93,NORMAL
130,2026-06-02 08:30:00+00:00,8,1,0.866025,-0.5,0.781831,0.62349,False,False,MORNING,0.0,1.0,6.0,22.0,41.0,248.0,0.0,0.0,0.0,0.0,3.77,81.87,8.1,81.875,80.979,18.13,1.9,10.2,12.32,84.494,100.0,7.65,4.48,14.88,2.18,44.906,0.0,23.333,32.391,False,,0.0,62.489,0.0,0.0,0.0,0.011,0.17,-4.0,0.0,0.0,14.0,0.0,83.052,82.773,72.79,100.0,42.892,48.933,33.221,27.0,0.58,88.635,85.505,76.981,100.0,47.178,100.0,38.906,3.36,6.743,87.552,86.392,1.78,NORMAL
131,2026-06-02 08:45:00+00:00,8,1,0.866025,-0.5,0.781831,0.62349,False,False,MORNING,3.0,3.0,8.0,24.0,44.0,251.0,0.0,0.0,0.0,5.04,1.765,82.65,8.14,82.654,81.376,17.35,1.86,11.53,15.25,75.456,100.0,7.29,4.48,15.24,2.12,43.568,0.0,100.0,32.551,False,,0.0,68.435,0.0,0.0,0.0,0.011,0.17,-1.0,0.0,0.0,18.0,0.0,83.803,82.666,72.695,100.0,42.729,74.533,33.521,25.0,0.0,88.971,86.409,82.547,100.0,48.096,100.0,35.589,7.927,5.997,88.609,86.769,2.1,NORMAL
132,2026-06-02 09:00:00+00:00,9,1,0.707107,-0.707107,0.781831,0.62349,False,False,MORNING,4.0,7.0,8.0,26.0,47.0,253.0,0.0,0.0,0.0,6.72,2.196,83.59,8.33,83.588,83.347,16.41,1.67,11.97,16.21,73.506,100.0,7.47,4.5,15.03,2.15,44.315,0.16,100.0,33.339,False,,0.0,68.868,0.0,0.0,0.0,0.011,0.17,1.0,0.0,0.04,20.0,0.0,85.626,83.791,73.685,100.0,44.382,100.0,34.251,24.0,0.0,87.461,85.861,85.606,100.0,47.722,85.775,34.984,2.153,4.137,87.134,86.42,1.78,NORMAL
133,2026-06-02 09:15:00+00:00,9,1,0.707107,-0.707107,0.781831,0.62349,False,False,MORNING,2.0,6.0,9.0,27.0,48.0,250.0,0.0,0.0,0.0,3.36,4.899,83.21,8.32,83.213,83.243,16.79,1.68,11.45,15.08,76.468,100.0,7.41,4.51,15.08,2.15,44.152,0.0,74.558,33.297,False,,0.0,66.816,0.0,0.0,0.0,0.011,0.17,2.0,0.0,0.0,17.0,0.69,87.157,84.607,74.676,100.0,47.309,100.0,39.004,24.0,0.0,87.39,85.977,75.607,100.0,47.191,100.0,34.956,3.36,6.064,86.895,85.768,1.62,NORMAL
134,2026-06-02 09:30:00+00:00,9,1,0.707107,-0.707107,0.781831,0.62349,False,False,MORNING,1.0,3.0,10.0,26.0,49.0,246.0,0.0,0.0,0.0,1.68,3.518,82.77,8.31,82.773,83.052,17.23,1.69,11.97,16.21,72.79,100.0,7.06,4.52,15.42,2.08,42.892,0.0,48.933,33.221,False,,0.0,63.82,0.0,0.0,0.0,0.011,0.17,4.0,0.0,0.0,15.0,0.58,88.635,85.505,76.981,100.0,47.178,100.0,38.906,24.0,0.0,85.539,85.388,77.702,100.0,46.773,58.592,34.216,5.04,6.021,87.998,85.413,1.62,NORMAL
135,2026-06-02 09:45:00+00:00,9,1,0.707107,-0.707107,0.781831,0.62349,False,False,MORNING,2.0,3.0,9.0,26.0,50.0,246.0,0.0,0.0,0.0,3.36,3.488,82.67,8.38,82.666,83.803,17.33,1.62,11.97,16.21,72.695,100.0,7.0,4.54,15.46,2.08,42.729,0.0,74.533,33.521,False,,0.0,66.224,0.0,0.0,0.0,0.011,0.17,1.0,0.0,0.0,11.0,0.0,88.971,86.409,82.547,100.0,48.096,100.0,35.589,27.0,0.04,87.123,85.861,83.698,100.0,46.531,100.0,35.093,3.36,4.53,86.432,85.277,1.46,NORMAL
136,2026-06-02 10:00:00+00:00,10,1,0.5,-0.866025,0.781831,0.62349,False,False,MORNING,5.0,7.0,10.0,25.0,53.0,247.0,0.0,0.0,0.0,8.4,3.171,83.79,8.56,83.791,85.626,16.21,1.44,11.97,16.21,73.685,100.0,7.41,4.57,15.02,2.16,44.382,0.32,100.0,34.251,False,,0.0,69.396,0.0,0.0,0.0,0.011,0.17,2.0,0.16,0.08,12.0,0.0,87.461,85.861,85.606,100.0,47.722,85.775,34.984,27.0,0.0,85.804,85.532,84.414,100.0,44.935,85.808,34.322,5.04,5.912,86.491,85.053,1.46,NORMAL
137,2026-06-02 10:15:00+00:00,10,1,0.5,-0.866025,0.781831,0.62349,False,False,MORNING,6.0,11.0,14.0,30.0,57.0,253.0,0.69,0.0,0.0,8.92,5.042,84.61,8.72,84.607,87.157,15.39,1.28,11.97,16.21,74.676,100.0,8.13,4.64,14.23,2.3,47.309,0.8,100.0,39.004,False,,1.2,70.705,0.69,0.69,0.69,0.054,0.69,5.0,0.8,0.372,12.0,0.0,87.39,85.977,75.607,100.0,47.191,100.0,34.956,28.0,0.0,87.345,85.645,75.315,100.0,46.255,100.0,34.938,5.04,4.351,87.183,85.156,1.46,MODERATE
138,2026-06-02 10:30:00+00:00,10,1,0.5,-0.866025,0.781831,0.62349,False,False,MORNING,5.0,11.0,18.0,34.0,59.0,254.0,0.58,0.06,0.0621,8.593,4.409,85.51,8.86,85.505,88.635,14.49,1.14,11.73,15.68,76.981,100.0,8.03,4.71,14.26,2.29,47.178,1.12,100.0,38.906,False,,1.1,71.393,-0.10999999999999999,0.58,0.58,0.09,0.69,8.0,1.12,0.425,12.0,0.0,85.539,85.388,77.702,100.0,46.773,58.592,34.216,28.0,0.0,87.757,85.416,80.704,100.0,46.196,100.0,35.103,5.04,2.844,87.541,85.669,1.46,MODERATE
139,2026-06-02 10:45:00+00:00,10,1,0.5,-0.866025,0.781831,0.62349,False,False,MORNING,4.0,9.0,20.0,37.0,62.0,254.0,0.0,0.05,0.0518,7.686,3.936,86.41,8.9,86.409,88.971,13.59,1.1,11.02,14.12,82.547,100.0,8.24,4.75,14.01,2.34,48.096,1.28,100.0,35.589,False,,0.0,72.038,-0.58,-0.69,0.0,0.09,0.69,11.0,1.28,0.32,14.0,0.04,87.123,85.861,83.698,100.0,46.531,100.0,35.093,27.0,0.0,88.042,85.565,75.245,100.0,46.115,100.0,35.217,5.04,3.985,87.366,85.95,1.46,MODERATE
140,2026-06-02 11:00:00+00:00,11,1,0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,2.0,6.0,17.0,35.0,64.0,249.0,0.0,0.0,0.0,3.36,6.158,85.86,8.75,85.861,87.461,14.14,1.25,10.56,13.11,85.606,100.0,8.13,4.76,14.12,2.32,47.722,1.12,85.775,34.984,False,,0.0,70.669,0.0,-0.58,0.0,0.079,0.69,7.0,0.8,0.28,12.0,0.0,85.804,85.532,84.414,100.0,44.935,85.808,34.322,29.0,0.0,87.31,85.321,75.03,100.0,45.973,85.842,34.924,6.72,4.361,88.673,86.409,1.62,MODERATE
141,2026-06-02 11:15:00+00:00,11,1,0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,4.0,6.0,15.0,38.0,64.0,249.0,0.0,0.0,0.0,6.72,6.285,85.98,8.74,85.977,87.39,14.02,1.26,11.97,16.21,75.607,100.0,7.97,4.77,14.26,2.29,47.191,1.28,100.0,34.956,False,,0.0,70.713,0.0,0.0,-0.69,0.079,0.69,1.0,0.48,0.32,12.0,0.0,87.345,85.645,75.315,100.0,46.255,100.0,34.938,28.0,0.0,87.816,85.795,75.448,100.0,45.472,100.0,35.126,6.72,3.579,89.661,87.096,1.79,MODERATE
142,2026-06-02 11:30:00+00:00,11,1,0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,1.0,5.0,11.0,39.0,61.0,250.0,0.0,0.0,0.0,1.68,4.775,85.39,8.55,85.388,85.539,14.61,1.45,11.57,15.33,77.702,100.0,7.87,4.76,14.37,2.27,46.773,0.97,58.592,34.216,False,,0.0,66.7,0.0,0.0,-0.58,0.079,0.69,-7.0,-0.15,0.242,12.0,0.0,87.757,85.416,80.704,100.0,46.196,100.0,35.103,26.0,0.0,87.985,86.169,75.776,100.0,44.563,100.0,35.194,5.04,6.449,89.103,86.8,1.79,NORMAL
143,2026-06-02 11:45:00+00:00,11,1,0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,5.0,6.0,12.0,41.0,65.0,248.0,0.04,0.0,0.0,8.332,5.804,85.86,8.71,85.861,87.123,14.14,1.29,10.8,13.64,83.698,100.0,7.8,4.76,14.44,2.26,46.531,1.29,100.0,35.093,False,,0.1,71.571,0.04,0.04,0.04,0.082,0.69,-8.0,0.01,0.332,13.0,0.0,88.042,85.565,75.245,100.0,46.115,100.0,35.217,25.0,0.24,88.682,87.007,76.607,100.0,44.511,100.0,36.895,6.72,6.512,89.918,86.77,1.95,MODERATE
144,2026-06-02 12:00:00+00:00,12,1,0.0,-1.0,0.781831,0.62349,False,False,MORNING,2.0,7.0,12.0,39.0,65.0,247.0,0.0,0.0,0.0037,3.428,5.273,85.53,8.58,85.532,85.804,14.47,1.42,10.67,13.34,84.414,100.0,7.38,4.76,14.87,2.18,44.935,1.13,85.808,34.322,False,,0.0,69.874,-0.04,0.0,0.0,0.082,0.69,-5.0,0.01,0.282,15.0,0.0,87.31,85.321,75.03,100.0,45.973,85.842,34.924,22.0,0.0,89.117,86.777,89.029,100.0,45.715,100.0,35.647,6.72,5.157,90.513,87.101,2.11,NORMAL
145,2026-06-02 12:15:00+00:00,12,1,0.0,-1.0,0.781831,0.62349,False,False,MORNING,4.0,6.0,12.0,41.0,68.0,247.0,0.0,0.0,0.0,6.72,5.653,85.64,8.73,85.645,87.345,14.36,1.27,11.97,16.21,75.315,100.0,7.72,4.77,14.51,2.25,46.255,1.29,100.0,34.938,False,,0.0,70.512,0.0,-0.04,0.0,0.082,0.69,-3.0,0.01,0.322,16.0,0.0,87.816,85.795,75.448,100.0,45.472,100.0,35.126,22.0,0.0,89.524,87.041,89.3,100.0,46.758,100.0,35.81,3.36,5.867,89.499,86.576,1.95,MODERATE
146,2026-06-02 12:30:00+00:00,12,1,0.0,-1.0,0.781831,0.62349,False,False,MORNING,3.0,7.0,14.0,43.0,69.0,248.0,0.0,0.0,0.0,5.04,5.79,85.42,8.78,85.416,87.757,14.58,1.22,11.14,14.39,80.704,100.0,7.7,4.78,14.53,2.25,46.196,1.29,100.0,35.103,False,,0.0,71.185,0.0,0.0,0.0,0.082,0.69,3.0,0.32,0.322,16.0,0.0,87.985,86.169,75.776,100.0,44.563,100.0,35.194,21.0,0.0,87.552,86.392,88.635,100.0,46.868,92.292,35.021,6.72,5.71,90.038,86.775,2.11,MODERATE
147,2026-06-02 12:45:00+00:00,12,1,0.0,-1.0,0.781831,0.62349,False,False,MORNING,3.0,6.0,12.0,44.0,70.0,248.0,0.0,0.0,0.0,5.04,4.33,85.57,8.8,85.565,88.042,14.43,1.2,11.97,16.21,75.245,100.0,7.66,4.79,14.55,2.24,46.115,1.29,100.0,35.217,False,,0.0,70.612,0.0,0.0,-0.04,0.082,0.69,0.0,0.0,0.322,14.0,0.24,88.682,87.007,76.607,100.0,44.511,100.0,36.895,22.0,0.28,88.609,86.769,100.0,100.0,46.312,100.0,37.134,5.04,6.773,89.619,86.383,2.11,MODERATE
148,2026-06-02 13:00:00+00:00,13,1,-0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,2.0,5.0,12.0,41.0,66.0,248.0,0.0,0.0,0.0,3.36,4.631,85.32,8.73,85.321,87.31,14.68,1.27,11.97,16.21,75.03,100.0,7.62,4.79,14.59,2.23,45.973,1.13,85.842,34.924,False,,0.0,69.1,0.0,0.0,0.0,0.082,0.69,0.0,0.0,0.282,14.0,0.0,89.117,86.777,89.029,100.0,45.715,100.0,35.647,20.0,0.0,87.134,86.42,100.0,100.0,45.495,66.708,34.854,1.68,6.56,87.601,85.365,1.79,NORMAL
149,2026-06-02 13:15:00+00:00,13,1,-0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,4.0,6.0,12.0,39.0,69.0,250.0,0.0,0.0,0.0,6.72,4.619,85.8,8.78,85.795,87.816,14.2,1.22,11.97,16.21,75.448,100.0,7.48,4.8,14.72,2.21,45.472,1.29,100.0,35.126,False,,0.0,70.584,0.0,0.0,0.0,0.082,0.69,0.0,0.0,0.322,12.0,0.0,89.524,87.041,89.3,100.0,46.758,100.0,35.81,23.0,0.0,86.895,85.768,87.994,100.0,46.792,90.717,34.758,1.68,5.203,85.936,84.651,1.47,MODERATE
150,2026-06-02 13:30:00+00:00,13,1,-0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,4.0,8.0,13.0,38.0,72.0,253.0,0.0,0.0,0.0,6.72,5.158,86.17,8.8,86.169,87.985,13.83,1.2,11.97,16.21,75.776,100.0,7.22,4.81,14.97,2.17,44.563,1.45,100.0,35.194,False,,0.0,70.658,0.0,0.0,0.0,0.082,0.69,-1.0,0.16,0.362,10.0,0.0,87.552,86.392,88.635,100.0,46.868,92.292,35.021,25.0,0.0,87.998,85.413,100.0,100.0,46.971,100.0,35.199,5.04,4.998,86.22,84.633,1.47,MODERATE
151,2026-06-02 13:45:00+00:00,13,1,-0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,5.0,9.0,15.0,39.0,76.0,256.0,0.24,0.0,0.0,8.002,4.369,87.01,8.87,87.007,88.682,12.99,1.13,11.97,16.21,76.607,100.0,7.19,4.83,14.98,2.16,44.511,1.77,100.0,36.895,False,,0.5,71.23,0.24,0.24,0.24,0.097,0.69,3.0,0.48,0.502,11.0,0.28,88.609,86.769,100.0,100.0,46.312,100.0,37.134,25.0,0.0,86.432,85.277,93.093,100.0,47.961,89.133,34.573,3.36,3.828,85.389,84.599,1.31,MODERATE
152,2026-06-02 14:00:00+00:00,14,1,-0.5,-0.866025,0.781831,0.62349,False,False,EVENING,3.0,8.0,16.0,40.0,75.0,257.0,0.0,0.02,0.0213,5.438,6.187,86.78,8.91,86.777,89.117,13.22,1.09,10.26,13.77,89.029,100.0,7.5,4.84,14.66,2.22,45.715,1.77,100.0,35.647,False,,0.0,72.712,-0.24,0.0,0.0,0.097,0.69,4.0,0.64,0.442,8.0,0.0,87.134,86.42,100.0,100.0,45.495,66.708,34.854,27.0,0.0,86.491,85.053,90.524,100.0,48.797,100.0,34.596,1.68,3.224,83.437,84.408,0.99,MODERATE
153,2026-06-02 14:15:00+00:00,14,1,-0.5,-0.866025,0.781831,0.62349,False,False,EVENING,4.0,7.0,16.0,40.0,78.0,259.0,0.0,0.0,0.0,6.72,5.501,87.04,8.95,87.041,89.524,12.96,1.05,10.26,13.77,89.3,100.0,7.76,4.86,14.38,2.27,46.758,1.93,100.0,35.81,False,,0.0,72.978,0.0,-0.24,0.0,0.054,0.58,4.0,0.64,0.482,10.0,0.0,86.895,85.768,87.994,100.0,46.792,90.717,34.758,28.0,0.0,87.183,85.156,87.366,100.0,48.581,100.0,34.873,5.04,5.484,84.436,84.197,1.0,MODERATE
154,2026-06-02 14:30:00+00:00,14,1,-0.5,-0.866025,0.781831,0.62349,False,False,EVENING,2.0,6.0,14.0,41.0,80.0,255.0,0.0,0.0,0.0,3.36,6.743,86.39,8.76,86.392,87.552,13.61,1.24,10.26,13.77,88.635,100.0,7.8,4.85,14.35,2.28,46.868,1.78,92.292,35.021,False,,0.0,71.677,0.0,0.0,0.0,0.018,0.24,1.0,0.33,0.445,11.0,0.0,87.998,85.413,100.0,100.0,46.971,100.0,35.199,27.0,0.0,87.541,85.669,87.893,100.0,47.071,100.0,35.016,3.36,3.54,84.089,84.186,0.84,MODERATE
155,2026-06-02 14:45:00+00:00,14,1,-0.5,-0.866025,0.781831,0.62349,False,False,EVENING,5.0,7.0,14.0,41.0,82.0,257.0,0.28,0.0,0.0,7.927,5.997,86.77,8.86,86.769,88.609,13.23,1.14,9.01,11.03,100.0,100.0,7.64,4.87,14.5,2.25,46.312,2.1,100.0,37.134,False,,0.6,74.158,0.28,0.28,0.040000000000000036,0.035,0.28,-1.0,0.33,0.595,11.0,0.0,86.432,85.277,93.093,100.0,47.961,89.133,34.573,28.0,0.0,87.366,85.95,88.181,100.0,47.855,100.0,34.946,3.36,4.108,82.47,84.161,0.68,MODERATE
156,2026-06-02 15:00:00+00:00,15,1,-0.707107,-0.707107,0.781831,0.62349,False,False,EVENING,1.0,6.0,12.0,40.0,79.0,255.0,0.0,0.03,0.0254,2.153,4.137,86.42,8.71,86.42,87.134,13.58,1.29,7.85,8.47,100.0,100.0,7.43,4.85,14.72,2.21,45.495,1.78,66.708,34.854,False,,0.0,70.537,-0.28,0.0,0.0,0.035,0.28,-4.0,0.01,0.445,12.0,0.0,86.491,85.053,90.524,100.0,48.797,100.0,34.596,28.0,0.0,88.673,86.409,88.652,100.0,47.697,100.0,35.469,3.36,2.88,82.587,84.27,0.52,MODERATE
157,2026-06-02 15:15:00+00:00,15,1,-0.707107,-0.707107,0.781831,0.62349,False,False,EVENING,2.0,3.0,10.0,38.0,79.0,254.0,0.0,0.0,0.0,3.36,6.064,85.77,8.69,85.768,86.895,14.23,1.31,10.26,13.77,87.994,100.0,7.8,4.84,14.37,2.27,46.792,1.62,90.717,34.758,False,,0.0,71.183,0.0,-0.28,0.0,0.035,0.28,-6.0,-0.31,0.405,13.0,0.0,87.183,85.156,87.366,100.0,48.581,100.0,34.873,25.0,0.0,89.661,87.096,94.655,100.0,47.455,100.0,35.865,0.0,5.537,81.613,82.983,0.04,MODERATE
158,2026-06-02 15:30:00+00:00,15,1,-0.707107,-0.707107,0.781831,0.62349,False,False,EVENING,3.0,5.0,11.0,38.0,81.0,255.0,0.0,0.0,0.0,5.04,6.021,85.41,8.8,85.413,87.998,14.59,1.2,8.28,9.41,100.0,100.0,7.84,4.84,14.32,2.28,46.971,1.62,100.0,35.199,False,,0.0,73.618,0.0,0.0,0.0,0.035,0.28,-3.0,-0.16,0.405,14.0,0.0,87.541,85.669,87.893,100.0,47.071,100.0,35.016,22.0,0.0,89.103,86.8,89.142,100.0,45.791,100.0,35.641,5.04,4.173,83.106,83.05,0.04,MODERATE
159,2026-06-02 15:45:00+00:00,15,1,-0.707107,-0.707107,0.781831,0.62349,False,False,EVENING,2.0,5.0,8.0,37.0,81.0,254.0,0.0,0.0,0.0,3.36,4.53,85.28,8.64,85.277,86.432,14.72,1.36,9.64,12.41,93.093,100.0,8.13,4.82,14.05,2.33,47.961,1.46,89.133,34.573,False,,0.0,71.557,0.0,0.0,-0.28,0.032,0.28,-6.0,-0.64,0.365,14.0,0.0,87.366,85.95,88.181,100.0,47.855,100.0,34.946,22.0,0.0,89.918,86.77,93.688,100.0,46.318,100.0,35.967,3.36,5.236,83.794,82.512,0.0,MODERATE
160,2026-06-02 16:00:00+00:00,16,1,-0.866025,-0.5,0.781831,0.62349,False,False,EVENING,3.0,5.0,10.0,38.0,79.0,253.0,0.0,0.0,0.0,5.04,5.912,85.05,8.65,85.053,86.491,14.95,1.35,9.89,12.96,90.524,100.0,8.37,4.81,13.82,2.37,48.797,1.46,100.0,34.596,False,,0.0,72.264,0.0,0.0,0.0,0.032,0.28,-2.0,-0.32,0.365,15.0,0.0,88.673,86.409,88.652,100.0,47.697,100.0,35.469,20.0,0.0,90.513,87.101,96.08,100.0,45.827,100.0,36.205,5.04,3.146,83.995,82.966,0.0,MODERATE
161,2026-06-02 16:15:00+00:00,16,1,-0.866025,-0.5,0.781831,0.62349,False,False,EVENING,3.0,6.0,11.0,37.0,76.0,253.0,0.0,0.0,0.0,5.04,4.351,85.16,8.72,85.156,87.183,14.84,1.28,10.26,13.77,87.366,100.0,8.31,4.81,13.88,2.36,48.581,1.46,100.0,34.873,False,,0.0,72.027,0.0,0.0,0.0,0.032,0.28,1.0,-0.16,0.365,15.0,0.0,89.661,87.096,94.655,100.0,47.455,100.0,35.865,17.0,0.0,89.499,86.576,88.823,100.0,46.162,94.017,35.8,3.36,4.205,83.673,82.787,0.0,MODERATE
162,2026-06-02 16:30:00+00:00,16,1,-0.866025,-0.5,0.781831,0.62349,False,False,EVENING,3.0,6.0,11.0,36.0,74.0,253.0,0.0,0.0,0.0,5.04,2.844,85.67,8.75,85.669,87.541,14.33,1.25,10.26,13.77,87.893,100.0,7.9,4.81,14.29,2.29,47.071,1.46,100.0,35.016,False,,0.0,72.139,0.0,0.0,0.0,0.032,0.28,0.0,-0.16,0.365,13.0,0.0,89.103,86.8,89.142,100.0,45.791,100.0,35.641,18.0,0.0,90.038,86.775,97.163,100.0,45.823,100.0,36.015,3.36,4.518,83.705,82.494,0.0,MODERATE
163,2026-06-02 16:45:00+00:00,16,1,-0.866025,-0.5,0.781831,0.62349,False,False,EVENING,3.0,6.0,12.0,34.0,73.0,251.0,0.0,0.0,0.0,5.04,3.985,85.95,8.74,85.95,87.366,14.05,1.26,10.26,13.77,88.181,100.0,8.11,4.81,14.08,2.33,47.855,1.46,100.0,34.946,False,,0.0,72.271,0.0,0.0,0.0,0.032,0.28,4.0,0.0,0.365,14.0,0.0,89.918,86.77,93.688,100.0,46.318,100.0,35.967,16.0,0.0,89.619,86.383,98.28,100.0,45.037,100.0,35.848,1.68,2.841,82.209,82.353,0.0,MODERATE
164,2026-06-02 17:00:00+00:00,17,1,-0.965926,-0.258819,0.781831,0.62349,False,False,EVENING,4.0,7.0,13.0,35.0,75.0,254.0,0.0,0.0,0.0,6.72,4.361,86.41,8.87,86.409,88.673,13.59,1.13,10.26,13.77,88.652,100.0,8.06,4.82,14.12,2.32,47.697,1.62,100.0,35.469,False,,0.0,72.676,0.0,0.0,0.0,0.032,0.28,3.0,0.16,0.405,13.0,0.0,90.513,87.101,96.08,100.0,45.827,100.0,36.205,15.0,0.0,87.601,85.365,94.977,100.0,45.923,66.842,35.04,5.04,3.811,82.938,82.588,0.0,MODERATE
165,2026-06-02 17:15:00+00:00,17,1,-0.965926,-0.258819,0.781831,0.62349,False,False,EVENING,4.0,8.0,14.0,35.0,75.0,253.0,0.0,0.0,0.0,6.72,3.579,87.1,8.97,87.096,89.661,12.9,1.03,9.69,12.51,94.655,100.0,7.97,4.84,14.19,2.31,47.455,1.79,100.0,35.865,False,,0.0,73.723,0.0,0.0,0.0,0.032,0.28,3.0,0.33,0.448,10.0,0.0,89.499,86.576,88.823,100.0,46.162,94.017,35.8,16.0,0.0,85.936,84.651,95.022,100.0,45.338,63.65,34.374,0.0,3.715,81.217,81.831,0.0,MODERATE
