step,timestamp,hour_of_day,day_of_week,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,is_holiday,shift_block,arrivals_15m,arrivals_30m,arrivals_1h,arrivals_3h,arrivals_6h,arrivals_24h,current_queue,critical_queue,priority_mix_critical,admissions_rate_1h,discharge_rate_1h,occupied_beds,occupied_icu,bed_occupancy,icu_occupancy,available_beds,available_icu,available_doctors,available_nurses,doctor_utilisation,nurse_utilisation,ventilators_in_use,monitors_in_use,available_equipment,reserved_equipment,equipment_utilisation,ot_backlog,ot_utilisation,emergency_resource_pressure,surge_active,surge_kind,waiting_minutes_mean,pressure_index,queue_change_15m,queue_change_30m,queue_change_1h,rolling_queue_mean,rolling_queue_max,arrival_rate_trend,ot_backlog_change_1h,queue_backlog_pressure,target_arrivals_1h,target_queue_1h,target_icu_occupancy_1h,target_bed_occupancy_1h,target_doctor_utilisation_1h,target_nurse_utilisation_1h,target_equipment_utilisation_1h,target_ot_utilisation_1h,target_emergency_resource_pressure_1h,target_arrivals_2h,target_queue_2h,target_icu_occupancy_2h,target_bed_occupancy_2h,target_doctor_utilisation_2h,target_nurse_utilisation_2h,target_equipment_utilisation_2h,target_ot_utilisation_2h,target_emergency_resource_pressure_2h,target_admissions_6h,target_discharges_6h,target_icu_occupancy_6h,target_bed_occupancy_6h,target_ot_backlog_6h,pressure_label
133,2026-06-02 09:15:00+00:00,9,1,0.707107,-0.707107,0.781831,0.62349,False,False,MORNING,3.0,8.0,14.0,34.0,47.0,224.0,0.0,0.0,0.0,5.04,3.269,84.12,8.69,84.121,86.895,15.88,1.31,11.97,27.41,73.976,69.74,6.59,4.6,15.81,2.01,41.455,0.48,100.0,34.758,False,,0.0,65.862,0.0,0.0,0.0,0.0,0.0,4.0,0.48,0.12,9.0,0.0,85.149,84.203,74.047,69.807,43.986,100.0,34.059,28.0,0.0,86.503,84.194,74.04,69.8,44.512,100.0,34.601,6.72,4.987,86.376,84.617,0.65,NORMAL
134,2026-06-02 09:30:00+00:00,9,1,0.707107,-0.707107,0.781831,0.62349,False,False,MORNING,0.0,3.0,12.0,34.0,46.0,219.0,0.0,0.0,0.0,0.0,3.129,83.59,8.43,83.594,84.347,16.41,1.57,8.91,20.68,98.752,91.855,7.13,4.61,15.26,2.11,43.482,0.0,23.367,33.739,False,,0.0,64.149,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,84.748,83.77,76.98,72.444,44.007,74.558,33.899,27.0,0.79,87.82,84.933,75.001,70.707,47.481,100.0,39.854,3.36,4.818,86.308,84.26,0.49,NORMAL
135,2026-06-02 09:45:00+00:00,9,1,0.707107,-0.707107,0.781831,0.62349,False,False,MORNING,0.0,0.0,8.0,31.0,46.0,214.0,0.0,0.0,0.0,0.0,4.231,82.61,8.36,82.615,83.561,17.39,1.64,10.2,23.52,85.257,79.83,7.27,4.61,15.13,2.14,43.971,0.0,23.333,33.425,False,,0.0,60.755,0.0,0.0,0.0,0.0,0.0,-3.0,-0.16,0.0,14.0,0.0,84.309,83.275,73.231,69.038,42.875,48.933,33.723,26.0,0.75,89.133,85.768,77.288,72.804,47.382,100.0,40.16,5.04,4.014,86.584,84.488,0.5,NORMAL
136,2026-06-02 10:00:00+00:00,10,1,0.5,-0.866025,0.781831,0.62349,False,False,MORNING,3.0,3.0,6.0,30.0,49.0,215.0,0.0,0.0,0.0,5.04,2.189,83.33,8.35,83.33,83.533,16.67,1.65,11.53,26.45,76.074,71.61,7.0,4.6,15.39,2.09,42.983,0.0,100.0,33.413,False,,0.0,65.63,0.0,0.0,0.0,0.0,0.0,-8.0,-0.48,0.0,18.0,0.0,84.852,83.116,73.092,68.907,42.801,74.533,33.941,23.0,0.0,89.512,86.704,82.828,77.821,48.308,100.0,35.805,5.04,5.281,85.811,84.506,0.5,NORMAL
137,2026-06-02 10:15:00+00:00,10,1,0.5,-0.866025,0.781831,0.62349,False,False,MORNING,4.0,7.0,7.0,31.0,53.0,215.0,0.0,0.0,0.0,6.72,2.584,84.2,8.51,84.203,85.149,15.8,1.49,11.97,27.41,74.047,69.807,7.26,4.62,15.12,2.14,43.986,0.16,100.0,34.059,False,,0.0,65.776,0.0,0.0,0.0,0.0,0.0,-7.0,-0.32,0.04,20.0,0.0,86.503,84.194,74.04,69.8,44.512,100.0,34.601,21.0,0.0,87.913,86.122,85.867,80.526,47.931,85.775,35.165,8.653,4.585,87.806,85.323,0.98,NORMAL
138,2026-06-02 10:30:00+00:00,10,1,0.5,-0.866025,0.781831,0.62349,False,False,MORNING,2.0,6.0,9.0,29.0,54.0,217.0,0.0,0.0,0.0,3.36,5.252,83.77,8.47,83.77,84.748,16.23,1.53,11.45,26.28,76.98,72.444,7.25,4.63,15.12,2.14,44.007,0.0,74.558,33.899,False,,0.0,63.981,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,17.0,0.79,87.82,84.933,75.001,70.707,47.481,100.0,39.854,23.0,0.0,87.768,86.208,75.811,71.47,47.392,100.0,35.107,4.787,4.359,87.448,85.466,0.82,NORMAL
139,2026-06-02 10:45:00+00:00,10,1,0.5,-0.866025,0.781831,0.62349,False,False,MORNING,1.0,3.0,10.0,29.0,54.0,214.0,0.0,0.0,0.0,1.68,3.837,83.27,8.43,83.275,84.309,16.73,1.57,11.97,27.41,73.231,69.038,6.95,4.63,15.42,2.08,42.875,0.0,48.933,33.723,False,,0.0,60.517,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,0.75,89.133,85.768,77.288,72.804,47.382,100.0,40.16,22.0,0.0,85.828,84.964,80.547,75.702,47.784,31.392,34.331,0.0,5.517,85.729,84.258,0.34,NORMAL
140,2026-06-02 11:00:00+00:00,11,1,0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,2.0,3.0,9.0,29.0,56.0,212.0,0.0,0.0,0.0,3.36,3.776,83.12,8.49,83.116,84.852,16.88,1.51,11.97,27.41,73.092,68.907,6.92,4.64,15.44,2.08,42.801,0.0,74.533,33.941,False,,0.0,62.856,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,89.512,86.704,82.828,77.821,48.308,100.0,35.805,23.0,0.0,85.983,84.577,74.376,70.117,48.218,81.0,34.393,5.04,5.156,87.024,84.1,0.34,NORMAL
141,2026-06-02 11:15:00+00:00,11,1,0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,5.0,7.0,10.0,31.0,59.0,210.0,0.0,0.0,0.0,8.4,3.429,84.19,8.65,84.194,86.503,15.81,1.35,11.97,27.41,74.04,69.8,7.36,4.66,14.98,2.16,44.512,0.32,100.0,34.601,False,,0.0,66.09,0.0,0.0,0.0,0.0,0.0,3.0,0.16,0.08,8.0,0.0,87.913,86.122,85.867,80.526,47.931,85.775,35.165,23.0,0.0,86.256,84.514,74.32,70.065,47.787,100.0,34.502,3.36,3.778,85.619,84.136,0.18,NORMAL
142,2026-06-02 11:30:00+00:00,11,1,0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,6.0,11.0,14.0,35.0,64.0,214.0,0.79,0.0,0.0,8.757,5.274,84.93,8.78,84.933,87.82,15.07,1.22,11.97,27.41,75.001,70.707,8.1,4.72,14.18,2.31,47.481,0.8,100.0,39.854,False,,1.4,67.513,0.79,0.79,0.79,0.049,0.79,5.0,0.8,0.398,10.0,0.0,87.768,86.208,75.811,71.47,47.392,100.0,35.107,23.0,0.0,87.429,85.466,76.94,72.467,46.151,100.0,34.971,5.04,5.258,85.812,84.062,0.18,NORMAL
143,2026-06-02 11:45:00+00:00,11,1,0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,5.0,11.0,18.0,36.0,67.0,217.0,0.75,0.07,0.0709,8.461,4.596,85.77,8.91,85.768,89.133,14.23,1.09,11.73,26.88,77.288,72.804,8.01,4.79,14.21,2.3,47.382,1.12,100.0,40.16,False,,1.4,68.451,-0.040000000000000036,0.75,0.75,0.096,0.79,8.0,1.12,0.468,11.0,0.0,85.828,84.964,80.547,75.702,47.784,31.392,34.331,20.0,0.0,86.252,85.221,75.513,71.168,46.943,84.225,34.501,5.04,3.784,86.615,84.296,0.18,NORMAL
144,2026-06-02 12:00:00+00:00,12,1,0.0,-1.0,0.781831,0.62349,False,False,MORNING,4.0,9.0,20.0,35.0,67.0,215.0,0.0,0.07,0.0676,7.982,4.086,86.7,8.95,86.704,89.512,13.3,1.05,11.02,25.32,82.828,77.821,8.23,4.81,13.96,2.35,48.308,1.28,100.0,35.805,False,,0.0,69.603,-0.75,-0.79,0.0,0.096,0.79,11.0,1.28,0.32,13.0,0.0,85.983,84.577,74.376,70.117,48.218,81.0,34.393,21.0,0.0,85.278,85.146,87.356,83.082,46.148,82.633,34.111,8.4,3.528,87.231,85.452,0.5,NORMAL
145,2026-06-02 12:15:00+00:00,12,1,0.0,-1.0,0.781831,0.62349,False,False,MORNING,2.0,6.0,17.0,34.0,68.0,215.0,0.0,0.0,0.0,3.36,6.327,86.12,8.79,86.122,87.913,13.88,1.21,10.56,24.31,85.867,80.526,8.12,4.82,14.06,2.33,47.931,1.12,85.775,35.165,False,,0.0,68.53,0.0,-0.75,0.0,0.096,0.79,7.0,0.8,0.28,13.0,0.0,86.256,84.514,74.32,70.065,47.787,100.0,34.502,22.0,0.0,86.548,85.748,88.825,84.454,45.743,100.0,34.619,8.279,4.864,89.232,86.106,0.98,NORMAL
146,2026-06-02 12:30:00+00:00,12,1,0.0,-1.0,0.781831,0.62349,False,False,MORNING,4.0,6.0,15.0,38.0,72.0,217.0,0.0,0.0,0.0,6.72,6.435,86.21,8.78,86.208,87.768,13.79,1.22,11.97,27.41,75.811,71.47,7.98,4.82,14.2,2.3,47.392,1.28,100.0,35.107,False,,0.0,67.458,0.0,0.0,-0.79,0.096,0.79,1.0,0.48,0.32,13.0,0.0,87.429,85.466,76.94,72.467,46.151,100.0,34.971,24.0,0.0,87.268,85.337,87.552,83.268,45.392,100.0,34.907,8.004,5.589,89.847,86.648,1.46,NORMAL
147,2026-06-02 12:45:00+00:00,12,1,0.0,-1.0,0.781831,0.62349,False,False,MORNING,0.0,4.0,10.0,38.0,69.0,214.0,0.0,0.0,0.0,0.0,5.753,84.96,8.58,84.964,85.828,15.04,1.42,11.1,25.51,80.547,75.702,8.1,4.8,14.1,2.32,47.784,0.81,31.392,34.331,False,,0.0,61.733,0.0,0.0,-0.75,0.096,0.79,-8.0,-0.31,0.202,11.0,0.0,86.252,85.221,75.513,71.168,46.943,84.225,34.501,23.0,0.0,85.245,84.347,86.537,82.302,45.015,55.458,34.098,7.793,5.258,90.528,87.214,1.47,NORMAL
148,2026-06-02 13:00:00+00:00,13,1,-0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,2.0,2.0,8.0,37.0,67.0,212.0,0.0,0.0,0.0,3.36,4.847,84.58,8.6,84.577,85.983,15.42,1.4,11.97,27.41,74.376,70.117,8.23,4.79,13.98,2.34,48.218,0.65,81.0,34.393,False,,0.0,64.772,0.0,0.0,0.0,0.096,0.79,-12.0,-0.63,0.162,10.0,0.0,85.278,85.146,87.356,83.082,46.148,82.633,34.111,22.0,0.0,85.129,84.309,94.49,89.611,45.256,79.467,34.052,4.483,6.758,89.982,86.7,1.31,NORMAL
149,2026-06-02 13:15:00+00:00,13,1,-0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,4.0,6.0,10.0,37.0,68.0,213.0,0.0,0.0,0.0,6.72,6.863,84.51,8.63,84.514,86.256,15.49,1.37,11.97,27.41,74.32,70.065,8.13,4.78,14.1,2.32,47.787,0.81,100.0,34.502,False,,0.0,66.471,0.0,0.0,0.0,0.096,0.79,-7.0,-0.31,0.202,10.0,0.0,86.548,85.748,88.825,84.454,45.743,100.0,34.619,23.0,0.0,86.376,84.617,86.814,82.566,44.968,100.0,34.55,5.04,5.812,88.753,86.63,1.31,NORMAL
150,2026-06-02 13:30:00+00:00,13,1,-0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,5.0,9.0,11.0,40.0,69.0,215.0,0.0,0.0,0.0,8.4,4.12,85.47,8.74,85.466,87.429,14.53,1.26,11.69,26.8,76.94,72.467,7.68,4.78,14.54,2.24,46.151,1.13,100.0,34.971,False,,0.0,67.371,0.0,0.0,0.0,0.096,0.79,-4.0,-0.15,0.282,10.0,0.0,87.268,85.337,87.552,83.268,45.392,100.0,34.907,21.0,0.0,86.308,84.26,86.447,82.217,45.845,79.483,34.523,1.68,5.098,87.377,85.913,0.99,NORMAL
151,2026-06-02 13:45:00+00:00,13,1,-0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,2.0,7.0,13.0,41.0,70.0,216.0,0.0,0.0,0.0,3.36,4.811,85.22,8.63,85.221,86.252,14.78,1.37,11.88,27.22,75.513,71.168,7.9,4.78,14.33,2.28,46.943,0.97,84.225,34.501,False,,0.0,65.406,0.0,0.0,0.0,0.096,0.79,3.0,0.16,0.242,9.0,0.0,85.245,84.347,86.537,82.302,45.015,55.458,34.098,22.0,0.0,86.584,84.488,86.682,82.44,45.737,100.0,34.634,3.36,4.819,86.552,85.631,0.83,NORMAL
152,2026-06-02 14:00:00+00:00,14,1,-0.5,-0.866025,0.781831,0.62349,False,False,EVENING,2.0,4.0,13.0,41.0,70.0,216.0,0.0,0.0,0.0,3.36,4.051,85.15,8.53,85.146,85.278,14.85,1.47,10.26,23.29,87.356,83.082,7.7,4.76,14.54,2.24,46.148,0.81,82.633,34.111,False,,0.0,67.831,0.0,0.0,0.0,0.096,0.79,5.0,0.16,0.202,11.0,0.0,85.129,84.309,94.49,89.611,45.256,79.467,34.052,22.0,0.0,85.811,84.506,86.699,82.457,45.885,100.0,34.324,3.36,5.754,85.872,85.1,0.67,NORMAL
153,2026-06-02 14:15:00+00:00,14,1,-0.5,-0.866025,0.781831,0.62349,False,False,EVENING,4.0,6.0,13.0,40.0,71.0,218.0,0.0,0.0,0.0,6.72,3.807,85.75,8.65,85.748,86.548,14.25,1.35,10.16,23.08,88.825,84.454,7.59,4.76,14.65,2.22,45.743,0.97,100.0,34.619,False,,0.0,70.085,0.0,0.0,0.0,0.096,0.79,3.0,0.16,0.242,12.0,0.0,86.376,84.617,86.814,82.566,44.968,100.0,34.55,24.0,0.85,87.806,85.323,93.333,88.598,44.172,100.0,40.218,3.36,4.471,84.87,84.923,0.51,MODERATE
154,2026-06-02 14:30:00+00:00,14,1,-0.5,-0.866025,0.781831,0.62349,False,False,EVENING,3.0,7.0,11.0,37.0,72.0,219.0,0.0,0.0,0.0,5.04,6.394,85.34,8.73,85.337,87.268,14.66,1.27,10.26,23.29,87.552,83.268,7.49,4.77,14.74,2.21,45.392,0.97,100.0,34.907,False,,0.0,69.811,0.0,0.0,0.0,0.096,0.79,0.0,-0.16,0.242,14.0,0.0,86.308,84.26,86.447,82.217,45.845,79.483,34.523,24.0,0.0,87.448,85.466,87.684,83.394,47.237,82.717,34.979,0.0,5.426,83.143,83.739,0.03,NORMAL
155,2026-06-02 14:45:00+00:00,14,1,-0.5,-0.866025,0.781831,0.62349,False,False,EVENING,1.0,4.0,10.0,33.0,69.0,214.0,0.0,0.0,0.0,1.68,6.448,84.35,8.52,84.347,85.245,15.65,1.48,10.26,23.29,86.537,82.302,7.4,4.75,14.85,2.19,45.015,0.65,55.458,34.098,False,,0.0,64.909,0.0,0.0,0.0,0.096,0.79,-3.0,-0.32,0.162,14.0,0.0,86.584,84.488,86.682,82.44,45.737,100.0,34.634,28.0,0.0,85.729,84.258,86.445,82.215,48.122,26.725,34.292,6.72,4.271,84.355,84.23,0.19,NORMAL
156,2026-06-02 15:00:00+00:00,15,1,-0.707107,-0.707107,0.781831,0.62349,False,False,EVENING,2.0,3.0,10.0,31.0,66.0,213.0,0.0,0.0,0.0,3.36,3.559,84.31,8.51,84.309,85.129,15.69,1.49,9.39,21.38,94.49,89.611,7.48,4.74,14.78,2.2,45.256,0.49,79.467,34.052,False,,0.0,68.891,0.0,0.0,0.0,0.096,0.79,-3.0,-0.32,0.122,11.0,0.0,85.811,84.506,86.699,82.457,45.885,100.0,34.324,31.0,0.0,87.024,84.1,100.0,100.0,47.979,100.0,34.81,3.36,5.428,83.792,83.769,0.03,NORMAL
157,2026-06-02 15:15:00+00:00,15,1,-0.707107,-0.707107,0.781831,0.62349,False,False,EVENING,4.0,6.0,10.0,33.0,67.0,214.0,0.0,0.0,0.0,6.72,4.987,84.62,8.64,84.617,86.376,15.38,1.36,10.26,23.29,86.814,82.566,7.4,4.74,14.86,2.19,44.968,0.65,100.0,34.55,False,,0.0,69.264,0.0,0.0,0.0,0.096,0.79,-3.0,-0.32,0.162,11.0,0.85,87.806,85.323,93.333,88.598,44.172,100.0,40.218,30.0,0.0,85.619,84.136,91.847,87.181,48.72,76.342,34.248,3.36,3.797,84.047,83.634,0.0,NORMAL
158,2026-06-02 15:30:00+00:00,15,1,-0.707107,-0.707107,0.781831,0.62349,False,False,EVENING,2.0,6.0,9.0,31.0,69.0,213.0,0.0,0.0,0.0,3.36,4.818,84.26,8.63,84.26,86.308,15.74,1.37,10.26,23.29,86.447,82.217,7.64,4.74,14.62,2.23,45.845,0.49,79.483,34.523,False,,0.0,67.318,0.0,0.0,0.0,0.047,0.75,-2.0,-0.48,0.122,7.0,0.0,87.448,85.466,87.684,83.394,47.237,82.717,34.979,31.0,0.0,85.812,84.062,89.469,84.993,49.363,100.0,34.325,3.36,2.672,83.031,83.908,0.0,NORMAL
159,2026-06-02 15:45:00+00:00,15,1,-0.707107,-0.707107,0.781831,0.62349,False,False,EVENING,3.0,5.0,11.0,34.0,72.0,214.0,0.0,0.0,0.0,5.04,4.014,84.49,8.66,84.488,86.584,15.51,1.34,10.26,23.29,86.682,82.44,7.6,4.75,14.65,2.22,45.737,0.5,100.0,34.634,False,,0.0,69.315,0.0,0.0,0.0,0.0,0.0,1.0,-0.15,0.125,8.0,0.0,85.729,84.258,86.445,82.215,48.122,26.725,34.292,29.0,0.0,86.615,84.296,86.484,82.252,48.998,100.0,34.646,5.04,5.197,84.096,83.762,0.0,NORMAL
160,2026-06-02 16:00:00+00:00,16,1,-0.866025,-0.5,0.781831,0.62349,False,False,EVENING,3.0,6.0,12.0,35.0,72.0,214.0,0.0,0.0,0.0,5.04,5.281,84.51,8.58,84.506,85.811,15.49,1.42,10.26,23.29,86.699,82.457,7.65,4.74,14.61,2.23,45.885,0.5,100.0,34.324,False,,0.0,69.182,0.0,0.0,0.0,0.0,0.0,2.0,0.01,0.125,11.0,0.0,87.024,84.1,100.0,100.0,47.979,100.0,34.81,28.0,0.0,87.231,85.452,87.67,83.38,49.182,100.0,34.892,3.36,3.291,83.806,83.808,0.0,NORMAL
161,2026-06-02 16:15:00+00:00,16,1,-0.866025,-0.5,0.781831,0.62349,False,False,EVENING,6.0,9.0,14.0,37.0,74.0,217.0,0.85,0.0,0.0,8.653,4.585,85.32,8.78,85.323,87.806,14.68,1.22,9.67,21.99,93.333,88.598,7.14,4.79,15.07,2.15,44.172,0.98,100.0,40.218,False,,1.6,71.683,0.85,0.85,0.85,0.053,0.85,4.0,0.33,0.458,13.0,0.0,85.619,84.136,91.847,87.181,48.72,76.342,34.248,25.0,1.07,89.232,86.106,88.836,84.489,47.279,100.0,42.124,3.36,3.891,82.233,83.833,0.0,MODERATE
162,2026-06-02 16:30:00+00:00,16,1,-0.866025,-0.5,0.781831,0.62349,False,False,EVENING,2.0,8.0,14.0,34.0,74.0,216.0,0.0,0.08,0.0764,4.787,4.359,85.47,8.74,85.466,87.448,14.53,1.26,10.26,23.29,87.684,83.394,7.96,4.79,14.25,2.3,47.237,0.82,82.717,34.979,False,,0.0,68.517,-0.85,0.0,0.0,0.053,0.85,5.0,0.33,0.205,17.0,0.0,85.812,84.062,89.469,84.993,49.363,100.0,34.325,21.0,2.31,89.847,86.648,100.0,98.757,44.986,100.0,49.783,3.36,2.692,82.389,83.984,0.0,NORMAL
163,2026-06-02 16:45:00+00:00,16,1,-0.866025,-0.5,0.781831,0.62349,False,False,EVENING,0.0,2.0,11.0,32.0,73.0,212.0,0.0,0.0,0.0,0.0,5.517,84.26,8.57,84.258,85.729,15.74,1.43,10.26,23.29,86.445,82.215,8.22,4.78,14.01,2.34,48.122,0.34,26.725,34.292,False,,0.0,62.658,0.0,-0.85,0.0,0.053,0.85,0.0,-0.16,0.085,20.0,0.0,86.615,84.296,86.484,82.252,48.998,100.0,34.646,15.0,0.67,90.528,87.214,96.853,91.89,46.247,100.0,40.222,0.0,5.374,81.448,82.735,0.0,NORMAL
164,2026-06-02 17:00:00+00:00,17,1,-0.965926,-0.258819,0.781831,0.62349,False,False,EVENING,3.0,3.0,11.0,33.0,74.0,210.0,0.0,0.0,0.0,5.04,5.156,84.1,8.7,84.1,87.024,15.9,1.3,8.28,18.93,100.0,100.0,8.18,4.78,14.05,2.33,47.979,0.34,100.0,34.81,False,,0.0,73.225,0.0,0.0,0.0,0.053,0.85,-1.0,-0.16,0.085,20.0,0.0,87.231,85.452,87.67,83.38,49.182,100.0,34.892,16.0,0.0,89.982,86.7,91.746,87.172,47.163,87.6,35.993,3.36,3.355,81.283,82.752,0.0,MODERATE
165,2026-06-02 17:15:00+00:00,17,1,-0.965926,-0.258819,0.781831,0.62349,False,False,EVENING,2.0,5.0,7.0,31.0,71.0,212.0,0.0,0.0,0.0,3.36,3.778,84.14,8.56,84.136,85.619,15.86,1.44,9.64,21.93,91.847,87.181,8.39,4.77,13.85,2.37,48.72,0.18,76.342,34.248,False,,0.0,68.373,0.0,0.0,-0.85,0.053,0.85,-7.0,-0.8,0.045,17.0,1.07,89.232,86.106,88.836,84.489,47.279,100.0,42.124,16.0,0.0,88.753,86.63,92.605,87.96,46.504,100.0,35.501,3.36,3.33,80.505,82.838,0.0,NORMAL
166,2026-06-02 17:30:00+00:00,17,1,-0.965926,-0.258819,0.781831,0.62349,False,False,EVENING,3.0,5.0,8.0,31.0,68.0,211.0,0.0,0.0,0.0,5.04,5.258,84.06,8.58,84.062,85.812,15.94,1.42,9.89,22.48,89.469,84.993,8.57,4.76,13.67,2.4,49.363,0.18,100.0,34.325,False,,0.0,70.034,0.0,0.0,0.0,0.053,0.85,-6.0,-0.64,0.045,14.0,2.31,89.847,86.648,100.0,98.757,44.986,100.0,49.783,15.0,0.0,87.377,85.913,88.143,83.83,46.428,58.817,34.951,5.04,3.16,81.683,83.19,0.0,MODERATE
167,2026-06-02 17:45:00+00:00,17,1,-0.965926,-0.258819,0.781831,0.62349,False,False,EVENING,3.0,6.0,11.0,33.0,66.0,213.0,0.0,0.0,0.0,5.04,3.784,84.3,8.66,84.296,86.615,15.7,1.34,10.26,23.29,86.484,82.252,8.47,4.76,13.77,2.38,48.998,0.18,100.0,34.646,False,,0.0,69.526,0.0,0.0,0.0,0.053,0.85,0.0,-0.16,0.045,9.0,0.67,90.528,87.214,96.853,91.89,46.247,100.0,40.222,16.0,0.0,86.552,85.631,87.853,83.555,45.519,82.825,34.621,1.68,4.438,80.868,82.582,0.0,NORMAL
168,2026-06-02 18:00:00+00:00,18,1,-1.0,-0.0,0.781831,0.62349,False,False,EVENING,5.0,8.0,13.0,36.0,67.0,216.0,0.0,0.0,0.0,8.4,3.528,85.45,8.72,85.452,87.231,14.55,1.28,10.26,23.29,87.67,83.38,8.51,4.77,13.72,2.39,49.182,0.5,100.0,34.892,False,,0.0,70.198,0.0,0.0,0.0,0.053,0.85,2.0,0.16,0.125,8.0,0.0,89.982,86.7,91.746,87.172,47.163,87.6,35.993,17.0,0.0,85.872,85.1,87.309,83.037,44.982,81.233,34.349,5.04,1.127,81.227,83.524,0.0,MODERATE
169,2026-06-02 18:15:00+00:00,18,1,-1.0,-0.0,0.781831,0.62349,False,False,EVENING,6.0,11.0,17.0,38.0,71.0,220.0,1.07,0.0,0.0,8.279,4.864,86.11,8.92,86.106,89.232,13.89,1.08,10.26,23.29,88.836,84.489,7.93,4.83,14.23,2.3,47.279,0.98,100.0,42.124,False,,2.1,71.529,1.07,1.07,1.07,0.12,1.07,10.0,0.8,0.512,8.0,0.0,88.753,86.63,92.605,87.96,46.504,100.0,35.501,17.0,0.0,84.87,84.923,87.127,82.864,46.304,79.642,33.948,1.68,4.733,81.042,82.78,0.0,MODERATE
170,2026-06-02 18:30:00+00:00,18,1,-1.0,-0.0,0.781831,0.62349,False,False,EVENING,6.0,12.0,20.0,42.0,73.0,225.0,2.31,0.1,0.0418,8.004,5.589,86.65,8.98,86.648,89.847,13.35,1.02,8.85,20.18,100.0,98.757,7.21,4.94,14.85,2.19,44.986,1.46,100.0,49.783,False,,4.6,75.41,1.24,2.31,2.31,0.264,2.31,12.0,1.28,0.942,7.0,0.0,87.377,85.913,88.143,83.83,46.428,58.817,34.951,17.0,0.0,83.143,83.739,85.912,81.708,46.696,23.65,33.257,1.68,4.432,80.536,82.142,0.0,MODERATE
171,2026-06-02 18:45:00+00:00,18,1,-1.0,-0.0,0.781831,0.62349,False,False,EVENING,3.0,9.0,20.0,42.0,76.0,225.0,0.67,0.21,0.2077,7.793,5.258,87.21,9.05,87.214,90.528,12.79,0.95,9.51,21.65,96.853,91.89,7.52,4.97,14.51,2.25,46.247,1.47,100.0,40.222,False,,1.4,73.533,-1.6400000000000001,-0.4,0.67,0.306,2.31,9.0,1.29,0.535,6.0,0.0,86.552,85.631,87.853,83.555,45.519,82.825,34.621,19.0,0.0,84.355,84.23,94.55,89.662,45.841,100.0,33.742,1.68,4.039,80.85,81.521,0.0,MODERATE
172,2026-06-02 19:00:00+00:00,19,1,-0.965926,0.258819,0.781831,0.62349,False,False,EVENING,2.0,5.0,17.0,41.0,76.0,223.0,0.0,0.06,0.0602,4.483,6.758,86.7,9.0,86.7,89.982,13.3,1.0,9.95,22.6,91.746,87.172,7.77,4.97,14.27,2.29,47.163,1.31,87.6,35.993,False,,0.0,70.669,-0.67,-2.31,0.0,0.306,2.31,4.0,0.81,0.328,8.0,0.0,85.872,85.1,87.309,83.037,44.982,81.233,34.349,15.0,0.0,83.792,83.769,85.943,81.738,45.344,74.867,33.517,3.36,3.469,80.714,81.507,0.0,MODERATE
173,2026-06-02 19:15:00+00:00,19,1,-0.965926,0.258819,0.781831,0.62349,False,False,EVENING,3.0,5.0,14.0,38.0,75.0,225.0,0.0,0.0,0.0,5.04,5.812,86.63,8.88,86.63,88.753,13.37,1.12,9.85,22.38,92.605,87.96,7.61,4.95,14.44,2.26,46.504,1.31,100.0,35.501,False,,0.0,71.662,0.0,-0.67,-1.07,0.306,2.31,-3.0,0.33,0.328,8.0,0.0,84.87,84.923,87.127,82.864,46.304,79.642,33.948,15.0,0.0,84.047,83.634,85.805,81.607,45.713,74.533,33.619,5.04,2.603,82.346,81.953,0.0,MODERATE
174,2026-06-02 19:30:00+00:00,19,1,-0.965926,0.258819,0.781831,0.62349,False,False,EVENING,1.0,4.0,9.0,37.0,71.0,221.0,0.0,0.0,0.0,1.68,5.098,85.91,8.74,85.913,87.377,14.09,1.26,10.26,23.29,88.143,83.83,7.62,4.92,14.46,2.26,46.428,0.99,58.817,34.951,False,,0.0,66.485,0.0,0.0,-2.31,0.306,2.31,-11.0,-0.47,0.248,8.0,0.0,83.143,83.739,85.912,81.708,46.696,23.65,33.257,15.0,0.0,83.031,83.908,86.086,81.873,46.991,74.533,33.212,5.04,2.315,82.578,82.611,0.0,NORMAL
