step,timestamp,hour_of_day,day_of_week,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,is_holiday,shift_block,arrivals_15m,arrivals_30m,arrivals_1h,arrivals_3h,arrivals_6h,arrivals_24h,current_queue,critical_queue,priority_mix_critical,admissions_rate_1h,discharge_rate_1h,occupied_beds,occupied_icu,bed_occupancy,icu_occupancy,available_beds,available_icu,available_doctors,available_nurses,doctor_utilisation,nurse_utilisation,ventilators_in_use,monitors_in_use,available_equipment,reserved_equipment,equipment_utilisation,ot_backlog,ot_utilisation,emergency_resource_pressure,surge_active,surge_kind,waiting_minutes_mean,pressure_index,queue_change_15m,queue_change_30m,queue_change_1h,rolling_queue_mean,rolling_queue_max,arrival_rate_trend,ot_backlog_change_1h,queue_backlog_pressure,target_arrivals_1h,target_queue_1h,target_icu_occupancy_1h,target_bed_occupancy_1h,target_doctor_utilisation_1h,target_nurse_utilisation_1h,target_equipment_utilisation_1h,target_ot_utilisation_1h,target_emergency_resource_pressure_1h,target_arrivals_2h,target_queue_2h,target_icu_occupancy_2h,target_bed_occupancy_2h,target_doctor_utilisation_2h,target_nurse_utilisation_2h,target_equipment_utilisation_2h,target_ot_utilisation_2h,target_emergency_resource_pressure_2h,target_admissions_6h,target_discharges_6h,target_icu_occupancy_6h,target_bed_occupancy_6h,target_ot_backlog_6h,pressure_label
108,2026-06-02 03:00:00+00:00,3,1,0.707107,0.707107,0.781831,0.62349,False,False,NIGHT,1.0,3.0,7.0,19.0,48.0,278.0,0.0,0.0,0.0,1.68,4.001,81.36,8.13,81.362,81.292,18.64,1.87,6.05,17.51,100.0,100.0,6.47,4.52,16.01,1.98,40.71,1.03,59.217,32.517,False,,0.0,67.151,0.0,0.0,0.0,0.0,0.0,0.0,-0.79,0.258,9.0,0.0,81.586,80.451,100.0,100.0,42.072,24.05,32.634,16.0,0.0,83.361,82.073,100.0,100.0,43.737,74.533,33.344,8.4,3.042,86.839,83.621,0.32,NORMAL
109,2026-06-02 03:15:00+00:00,3,1,0.707107,0.707107,0.781831,0.62349,False,False,NIGHT,2.0,3.0,6.0,20.0,47.0,277.0,0.0,0.0,0.0,3.36,3.304,81.35,8.15,81.354,81.506,18.65,1.85,4.39,13.86,100.0,100.0,6.54,4.51,15.95,1.99,40.916,0.87,83.225,32.602,False,,0.0,69.372,0.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.218,11.0,0.0,82.315,81.915,100.0,100.0,43.101,100.0,32.926,17.0,0.0,82.681,81.886,100.0,100.0,43.311,48.933,33.072,8.963,4.946,88.188,84.491,0.8,NORMAL
110,2026-06-02 03:30:00+00:00,3,1,0.707107,0.707107,0.781831,0.62349,False,False,NIGHT,3.0,5.0,8.0,22.0,48.0,280.0,0.0,0.0,0.0,5.04,3.684,81.57,8.27,81.575,82.695,18.43,1.73,6.27,17.99,100.0,100.0,7.23,4.52,15.25,2.12,43.526,0.87,100.0,33.078,False,,0.0,71.403,0.0,0.0,0.0,0.0,0.0,2.0,-0.64,0.218,8.0,0.0,84.136,82.757,100.0,100.0,43.341,100.0,33.655,18.0,0.0,82.083,82.063,100.0,100.0,42.849,74.533,32.833,8.619,4.342,89.507,85.428,1.12,MODERATE
111,2026-06-02 03:45:00+00:00,3,1,0.707107,0.707107,0.781831,0.62349,False,False,NIGHT,1.0,4.0,7.0,22.0,47.0,280.0,0.0,0.0,0.0,1.68,3.21,81.3,8.16,81.302,81.594,18.7,1.84,6.27,17.99,100.0,100.0,7.02,4.51,15.47,2.08,42.717,0.55,54.442,32.638,False,,0.0,66.95,0.0,0.0,0.0,0.0,0.0,1.0,-0.8,0.138,6.0,0.0,84.066,81.97,100.0,100.0,42.93,49.675,33.626,16.0,0.0,81.917,81.986,100.0,100.0,43.849,74.533,32.767,7.619,3.891,89.671,86.343,1.28,NORMAL
112,2026-06-02 04:00:00+00:00,4,1,0.866025,0.5,0.781831,0.62349,False,False,NIGHT,0.0,1.0,6.0,20.0,45.0,277.0,0.0,0.0,0.0,0.0,3.407,80.45,8.16,80.451,81.586,19.55,1.84,5.94,17.27,100.0,100.0,6.85,4.51,15.64,2.04,42.072,0.07,24.05,32.634,False,,0.0,63.967,0.0,0.0,0.0,0.0,0.0,-1.0,-0.96,0.018,7.0,0.0,83.361,82.073,100.0,100.0,43.737,74.533,33.344,16.0,0.26,83.546,83.212,73.277,69.081,45.181,100.0,34.955,3.36,6.12,88.045,85.816,1.12,NORMAL
113,2026-06-02 04:15:00+00:00,4,1,0.866025,0.5,0.781831,0.62349,False,False,NIGHT,4.0,4.0,8.0,20.0,48.0,279.0,0.0,0.0,0.0,6.72,0.573,81.92,8.23,81.915,82.315,18.08,1.77,6.27,17.99,100.0,100.0,7.13,4.51,15.36,2.09,43.101,0.23,100.0,32.926,False,,0.0,71.363,0.0,0.0,0.0,0.0,0.0,2.0,-0.64,0.058,11.0,0.0,82.681,81.886,100.0,100.0,43.311,48.933,33.072,14.0,0.0,81.907,82.882,72.885,68.712,45.405,50.55,32.763,8.131,6.344,89.301,86.137,1.44,MODERATE
114,2026-06-02 04:30:00+00:00,4,1,0.866025,0.5,0.781831,0.62349,False,False,NIGHT,4.0,8.0,9.0,23.0,51.0,283.0,0.0,0.0,0.0,6.72,2.625,82.76,8.41,82.757,84.136,17.24,1.59,6.27,17.99,100.0,100.0,7.17,4.53,15.3,2.11,43.341,0.39,100.0,33.655,False,,0.0,71.934,0.0,0.0,0.0,0.0,0.0,1.0,-0.48,0.098,11.0,0.0,82.083,82.063,100.0,100.0,42.849,74.533,32.833,16.0,0.0,81.374,81.685,71.94,67.817,46.842,23.333,32.55,1.949,5.969,87.637,85.298,1.13,MODERATE
115,2026-06-02 04:45:00+00:00,4,1,0.866025,0.5,0.781831,0.62349,False,False,NIGHT,1.0,5.0,9.0,22.0,44.0,283.0,0.0,0.0,0.0,1.68,4.857,81.97,8.41,81.97,84.066,18.03,1.59,5.76,16.87,100.0,100.0,7.04,4.55,15.41,2.09,42.93,0.07,49.675,33.626,False,,0.0,67.181,0.0,0.0,0.0,0.0,0.0,2.0,-0.48,0.018,9.0,0.0,81.917,81.986,100.0,100.0,43.849,74.533,32.767,17.0,0.0,81.661,81.587,71.747,67.639,47.174,74.533,32.664,8.329,6.028,89.28,85.709,1.77,NORMAL
116,2026-06-02 05:00:00+00:00,5,1,0.965926,0.258819,0.781831,0.62349,False,False,NIGHT,2.0,3.0,11.0,24.0,44.0,282.0,0.0,0.0,0.0,3.36,3.227,82.07,8.34,82.073,83.361,17.93,1.66,3.91,12.8,100.0,100.0,7.25,4.56,15.19,2.13,43.737,0.0,74.533,33.344,False,,0.0,69.373,0.0,0.0,0.0,0.0,0.0,5.0,-0.07,0.0,9.0,0.26,83.546,83.212,73.277,69.081,45.181,100.0,34.955,17.0,0.0,82.912,82.001,76.175,71.654,45.59,100.0,33.165,8.15,4.805,89.848,86.489,2.41,NORMAL
117,2026-06-02 05:15:00+00:00,5,1,0.965926,0.258819,0.781831,0.62349,False,False,NIGHT,1.0,3.0,8.0,22.0,44.0,278.0,0.0,0.0,0.0,1.68,2.701,81.89,8.27,81.886,82.681,18.11,1.73,6.27,17.99,100.0,100.0,7.14,4.56,15.31,2.1,43.311,0.0,48.933,33.072,False,,0.0,66.853,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,0.0,6.0,0.0,81.907,82.882,72.885,68.712,45.405,50.55,32.763,19.0,0.0,82.448,82.409,97.352,90.553,46.709,74.533,32.979,7.852,6.224,90.15,86.866,2.41,NORMAL
118,2026-06-02 05:30:00+00:00,5,1,0.965926,0.258819,0.781831,0.62349,False,False,NIGHT,2.0,3.0,6.0,23.0,42.0,278.0,0.0,0.0,0.0,3.36,2.893,82.06,8.21,82.063,82.083,17.94,1.79,4.85,14.88,100.0,100.0,7.02,4.55,15.43,2.08,42.849,0.0,74.533,32.833,False,,0.0,69.035,0.0,0.0,0.0,0.0,0.0,-3.0,-0.39,0.0,7.0,0.0,81.374,81.685,71.94,67.817,46.842,23.333,32.55,23.0,0.0,81.976,81.568,84.177,78.818,46.483,23.333,32.79,7.708,5.466,91.172,87.324,2.41,NORMAL
119,2026-06-02 05:45:00+00:00,5,1,0.965926,0.258819,0.781831,0.62349,False,False,NIGHT,2.0,4.0,7.0,23.0,43.0,279.0,0.0,0.0,0.0,3.36,3.733,81.99,8.19,81.986,81.917,18.01,1.81,4.71,14.56,100.0,100.0,7.3,4.54,15.16,2.13,43.849,0.0,74.533,32.767,False,,0.0,69.075,0.0,0.0,0.0,0.0,0.0,-2.0,-0.07,0.0,7.0,0.0,81.661,81.587,71.747,67.639,47.174,74.533,32.664,28.0,0.0,82.832,81.542,78.848,74.043,47.295,74.533,33.133,6.601,5.639,91.301,87.552,2.41,NORMAL
120,2026-06-02 06:00:00+00:00,6,1,1.0,0.0,0.781831,0.62349,False,False,MORNING,6.0,8.0,11.0,28.0,47.0,281.0,0.26,0.0,0.0,9.65,4.096,83.21,8.35,83.212,83.546,16.79,1.65,11.97,27.41,73.277,69.081,7.64,4.56,14.8,2.2,45.181,0.48,100.0,34.955,False,,0.4,65.331,0.26,0.26,0.26,0.016,0.26,0.0,0.48,0.185,7.0,0.0,82.912,82.001,76.175,71.654,45.59,100.0,33.165,30.0,0.0,84.985,82.699,78.593,73.858,46.187,100.0,33.994,6.72,5.897,91.15,87.773,2.57,NORMAL
121,2026-06-02 06:15:00+00:00,6,1,1.0,0.0,0.781831,0.62349,False,False,MORNING,1.0,7.0,11.0,27.0,47.0,282.0,0.0,0.02,0.023,2.11,4.085,82.88,8.19,82.882,81.907,17.12,1.81,11.97,27.41,72.885,68.712,7.71,4.55,14.74,2.21,45.405,0.16,50.55,32.763,False,,0.0,60.243,-0.26,0.0,0.0,0.016,0.26,3.0,0.16,0.04,8.0,0.0,82.448,82.409,97.352,90.553,46.709,74.533,32.979,28.0,0.0,85.325,82.827,76.113,71.628,45.867,100.0,34.13,6.72,6.291,90.77,87.918,2.73,NORMAL
122,2026-06-02 06:30:00+00:00,6,1,1.0,0.0,0.781831,0.62349,False,False,MORNING,0.0,1.0,9.0,24.0,46.0,281.0,0.0,0.0,0.0,0.0,4.998,81.69,8.14,81.685,81.374,18.31,1.86,11.95,27.37,71.94,67.817,8.11,4.53,14.35,2.28,46.842,0.0,23.333,32.55,False,,0.0,57.332,0.0,-0.26,0.0,0.016,0.26,3.0,0.0,0.0,9.0,0.0,81.976,81.568,84.177,78.818,46.483,23.333,32.79,30.0,0.0,84.791,82.476,72.529,68.376,44.446,48.933,33.916,7.309,5.371,90.713,88.408,3.05,NORMAL
123,2026-06-02 06:45:00+00:00,6,1,1.0,0.0,0.781831,0.62349,False,False,MORNING,2.0,2.0,9.0,25.0,47.0,280.0,0.0,0.0,0.0,3.36,3.639,81.59,8.17,81.587,81.661,18.41,1.83,11.97,27.41,71.747,67.639,8.21,4.53,14.26,2.29,47.174,0.0,74.533,32.664,False,,0.0,61.961,0.0,0.0,0.0,0.016,0.26,2.0,0.0,0.0,10.0,0.0,82.832,81.542,78.848,74.043,47.295,74.533,33.133,30.0,0.0,85.255,82.44,72.497,68.346,44.127,74.533,34.102,6.131,6.989,91.108,88.154,3.05,NORMAL
124,2026-06-02 07:00:00+00:00,7,1,0.965926,-0.258819,0.781831,0.62349,False,False,MORNING,3.0,5.0,6.0,28.0,48.0,279.0,0.0,0.0,0.0,5.04,2.884,82.0,8.29,82.001,82.912,18.0,1.71,11.33,26.01,76.175,71.654,7.78,4.53,14.69,2.22,45.59,0.0,100.0,33.165,False,,0.0,65.465,0.0,0.0,-0.26,0.016,0.26,-5.0,-0.48,0.0,10.0,0.0,84.985,82.699,78.593,73.858,46.187,100.0,33.994,35.0,0.0,86.839,83.621,73.536,69.325,45.63,100.0,34.736,7.216,6.483,90.986,88.349,3.37,NORMAL
125,2026-06-02 07:15:00+00:00,7,1,0.965926,-0.258819,0.781831,0.62349,False,False,MORNING,2.0,5.0,7.0,26.0,46.0,278.0,0.0,0.0,0.0,3.36,1.914,82.41,8.24,82.409,82.448,17.59,1.76,8.91,20.68,97.352,90.553,8.08,4.53,14.39,2.27,46.709,0.0,74.533,32.979,False,,0.0,68.08,0.0,0.0,0.0,0.016,0.26,-4.0,-0.16,0.0,11.0,0.0,85.325,82.827,76.113,71.628,45.867,100.0,34.13,37.0,0.67,88.188,84.491,74.564,70.294,48.415,100.0,39.266,4.544,8.009,90.017,87.58,3.22,NORMAL
126,2026-06-02 07:30:00+00:00,7,1,0.965926,-0.258819,0.781831,0.62349,False,False,MORNING,0.0,2.0,7.0,22.0,45.0,273.0,0.0,0.0,0.0,0.0,3.552,81.57,8.2,81.568,81.976,18.43,1.8,10.2,23.52,84.177,78.818,8.02,4.53,14.45,2.26,46.483,0.0,23.333,32.79,False,,0.0,60.183,0.0,0.0,0.0,0.016,0.26,-2.0,0.0,0.0,14.0,0.0,84.791,82.476,72.529,68.376,44.446,48.933,33.916,34.0,0.53,89.507,85.428,76.896,72.434,48.151,100.0,39.013,7.446,6.346,90.806,87.776,3.54,NORMAL
127,2026-06-02 07:45:00+00:00,7,1,0.965926,-0.258819,0.781831,0.62349,False,False,MORNING,2.0,2.0,7.0,23.0,45.0,273.0,0.0,0.0,0.0,3.36,3.122,81.54,8.28,81.542,82.832,18.46,1.72,10.89,25.03,78.848,74.043,8.24,4.53,14.23,2.3,47.295,0.0,74.533,33.133,False,,0.0,63.817,0.0,0.0,0.0,0.016,0.26,-2.0,0.0,0.0,18.0,0.0,85.255,82.44,72.497,68.346,44.127,74.533,34.102,32.0,0.0,89.671,86.343,82.484,77.497,48.951,100.0,35.868,4.314,5.764,89.753,87.519,3.38,NORMAL
128,2026-06-02 08:00:00+00:00,8,1,0.866025,-0.5,0.781831,0.62349,False,False,MORNING,4.0,6.0,8.0,25.0,49.0,274.0,0.0,0.0,0.0,6.72,1.232,82.7,8.5,82.699,84.985,17.3,1.5,11.08,25.45,78.593,73.858,7.91,4.56,14.53,2.24,46.187,0.16,100.0,33.994,False,,0.0,66.642,0.0,0.0,0.0,0.016,0.26,2.0,0.16,0.04,20.0,0.0,86.839,83.621,73.536,69.325,45.63,100.0,34.736,31.0,0.0,88.045,85.816,85.561,80.239,48.47,85.775,35.218,1.68,5.391,87.29,86.837,3.06,NORMAL
129,2026-06-02 08:15:00+00:00,8,1,0.866025,-0.5,0.781831,0.62349,False,False,MORNING,3.0,7.0,9.0,27.0,49.0,275.0,0.0,0.0,0.0,5.04,4.39,82.83,8.53,82.827,85.325,17.17,1.47,11.45,26.28,76.113,71.628,7.8,4.59,14.62,2.23,45.867,0.16,100.0,34.13,False,,0.0,66.144,0.0,0.0,0.0,0.016,0.26,2.0,0.16,0.04,17.0,0.67,88.188,84.491,74.564,70.294,48.415,100.0,39.266,33.0,0.16,89.301,86.137,85.92,80.577,48.836,100.0,36.68,3.36,6.633,87.614,85.987,2.9,NORMAL
130,2026-06-02 08:30:00+00:00,8,1,0.866025,-0.5,0.781831,0.62349,False,False,MORNING,1.0,4.0,10.0,26.0,49.0,272.0,0.0,0.0,0.0,1.68,3.297,82.48,8.48,82.476,84.791,17.52,1.52,11.97,27.41,72.529,68.376,7.4,4.6,15.0,2.16,44.446,0.0,48.933,33.916,False,,0.0,60.416,0.0,0.0,0.0,0.016,0.26,3.0,0.0,0.0,16.0,0.53,89.507,85.428,76.896,72.434,48.151,100.0,39.013,32.0,0.0,87.637,85.298,75.011,70.716,47.739,60.192,35.055,3.36,4.859,86.112,85.762,2.74,NORMAL
131,2026-06-02 08:45:00+00:00,8,1,0.866025,-0.5,0.781831,0.62349,False,False,MORNING,2.0,3.0,10.0,26.0,49.0,271.0,0.0,0.0,0.0,3.36,3.318,82.44,8.53,82.44,85.255,17.56,1.47,11.97,27.41,72.497,68.346,7.29,4.62,15.09,2.14,44.127,0.0,74.533,34.102,False,,0.0,62.768,0.0,0.0,0.0,0.016,0.26,3.0,0.0,0.0,12.0,0.0,89.671,86.343,82.484,77.497,48.951,100.0,35.868,36.0,2.04,89.28,85.709,76.18,71.818,51.022,100.0,47.964,5.04,6.19,86.223,85.464,2.74,NORMAL
132,2026-06-02 09:00:00+00:00,9,1,0.707107,-0.707107,0.781831,0.62349,False,False,MORNING,5.0,7.0,11.0,25.0,53.0,270.0,0.0,0.0,0.0,8.4,3.042,83.62,8.68,83.621,86.839,16.38,1.32,11.97,27.41,73.536,69.325,7.67,4.65,14.68,2.22,45.63,0.32,100.0,34.736,False,,0.0,66.014,0.0,0.0,0.0,0.016,0.26,3.0,0.16,0.08,15.0,0.0,88.045,85.816,85.561,80.239,48.47,85.775,35.218,32.0,4.19,89.848,86.489,79.559,74.933,49.593,100.0,61.084,5.04,4.586,86.959,85.504,2.74,NORMAL
133,2026-06-02 09:15:00+00:00,9,1,0.707107,-0.707107,0.781831,0.62349,False,False,MORNING,6.0,11.0,14.0,30.0,57.0,271.0,0.67,0.0,0.0,8.963,4.946,84.49,8.82,84.491,88.188,15.51,1.18,11.97,27.41,74.564,70.294,8.36,4.72,13.93,2.35,48.415,0.8,100.0,39.266,False,,1.2,67.395,0.67,0.67,0.67,0.058,0.67,5.0,0.64,0.368,20.0,0.16,89.301,86.137,85.92,80.577,48.836,100.0,36.68,30.0,2.52,90.15,86.866,77.385,72.954,48.584,100.0,51.162,8.265,4.22,87.46,86.465,3.06,NORMAL
134,2026-06-02 09:30:00+00:00,9,1,0.707107,-0.707107,0.781831,0.62349,False,False,MORNING,5.0,11.0,18.0,35.0,59.0,273.0,0.53,0.06,0.0599,8.619,4.342,85.43,8.95,85.428,89.507,14.57,1.05,11.73,26.88,76.896,72.434,8.22,4.78,14.0,2.34,48.151,1.12,100.0,39.013,False,,1.0,68.288,-0.14,0.53,0.53,0.091,0.67,8.0,1.12,0.413,18.0,0.0,87.637,85.298,75.011,70.716,47.739,60.192,35.055,29.0,0.93,91.172,87.324,82.746,77.787,47.736,100.0,42.042,7.901,5.444,89.263,86.899,3.54,NORMAL
135,2026-06-02 09:45:00+00:00,9,1,0.707107,-0.707107,0.781831,0.62349,False,False,MORNING,4.0,9.0,20.0,37.0,62.0,274.0,0.0,0.05,0.0481,7.619,3.891,86.34,8.97,86.343,89.671,13.66,1.03,11.02,25.32,82.484,77.497,8.41,4.81,13.78,2.38,48.951,1.28,100.0,35.868,False,,0.0,69.533,-0.53,-0.67,0.0,0.091,0.67,10.0,1.28,0.32,20.0,2.04,89.28,85.709,76.18,71.818,51.022,100.0,47.964,31.0,0.0,91.301,87.552,76.992,72.584,47.641,100.0,36.521,7.711,6.043,89.749,87.267,4.02,NORMAL
136,2026-06-02 10:00:00+00:00,10,1,0.5,-0.866025,0.781831,0.62349,False,False,MORNING,2.0,6.0,17.0,36.0,64.0,276.0,0.0,0.0,0.0,3.36,6.12,85.82,8.8,85.816,88.045,14.18,1.2,10.56,24.31,85.561,80.239,8.27,4.81,13.91,2.36,48.47,1.12,85.775,35.218,False,,0.0,68.467,0.0,-0.53,0.0,0.075,0.67,6.0,0.8,0.28,16.0,4.19,89.848,86.489,79.559,74.933,49.593,100.0,61.084,30.0,0.0,91.15,87.773,77.186,72.767,47.111,100.0,36.46,7.566,5.613,90.349,87.695,4.02,NORMAL
137,2026-06-02 10:15:00+00:00,10,1,0.5,-0.866025,0.781831,0.62349,False,False,MORNING,5.0,7.0,16.0,39.0,65.0,276.0,0.16,0.0,0.0,8.131,6.344,86.14,8.93,86.137,89.301,13.86,1.07,10.56,24.32,85.92,80.577,8.35,4.84,13.81,2.37,48.836,1.44,100.0,36.68,False,,0.3,70.288,0.16,0.16,-0.51,0.085,0.67,2.0,0.64,0.4,13.0,2.52,90.15,86.866,77.385,72.954,48.584,100.0,51.162,27.0,0.0,90.77,87.918,77.314,72.887,46.132,100.0,36.308,5.517,7.034,90.272,87.324,3.87,MODERATE
138,2026-06-02 10:30:00+00:00,10,1,0.5,-0.866025,0.781831,0.62349,False,False,MORNING,1.0,6.0,12.0,40.0,62.0,274.0,0.0,0.01,0.0144,1.949,5.969,85.3,8.76,85.298,87.637,14.7,1.24,11.97,27.41,75.011,70.716,8.05,4.84,14.11,2.32,47.739,1.13,60.192,35.055,False,,0.0,63.494,-0.16,0.0,-0.53,0.085,0.67,-6.0,0.01,0.282,14.0,0.93,91.172,87.324,82.746,77.787,47.736,100.0,42.042,25.0,0.65,90.713,88.408,78.002,73.536,46.012,100.0,40.183,5.04,6.169,88.995,87.169,3.87,NORMAL
139,2026-06-02 10:45:00+00:00,10,1,0.5,-0.866025,0.781831,0.62349,False,False,MORNING,7.0,8.0,15.0,45.0,68.0,274.0,2.04,0.0,0.0,8.329,6.028,85.71,8.93,85.709,89.28,14.29,1.07,11.97,27.41,76.18,71.818,8.85,4.92,13.22,2.48,51.022,1.77,100.0,47.964,False,,3.9,69.369,2.04,1.8800000000000001,2.04,0.213,2.04,-5.0,0.49,0.952,16.0,0.0,91.301,87.552,76.992,72.584,47.641,100.0,36.521,22.0,0.0,91.108,88.154,77.522,73.083,47.11,100.0,36.443,1.68,5.407,87.579,86.379,3.55,NORMAL
140,2026-06-02 11:00:00+00:00,11,1,0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,7.0,14.0,20.0,48.0,73.0,276.0,4.19,0.18,0.0439,8.15,4.805,86.49,8.98,86.489,89.848,13.51,1.02,11.69,26.8,79.559,74.933,8.31,5.08,13.61,2.41,49.593,2.41,100.0,61.084,False,,8.2,71.681,2.1500000000000004,4.19,4.19,0.474,4.19,3.0,1.29,1.65,16.0,0.0,91.15,87.773,77.186,72.767,47.111,100.0,36.46,22.0,0.7,90.986,88.349,77.973,73.508,47.556,100.0,40.624,5.04,5.611,87.845,86.21,3.55,MODERATE
141,2026-06-02 11:15:00+00:00,11,1,0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,3.0,10.0,18.0,48.0,75.0,274.0,2.52,0.38,0.1499,7.852,6.224,86.87,9.02,86.866,90.15,13.13,0.98,11.97,27.41,77.385,72.954,7.97,5.15,13.88,2.36,48.584,2.41,100.0,51.162,False,,5.1,70.167,-1.6700000000000004,0.48,2.36,0.632,4.19,2.0,0.97,1.232,17.0,0.0,90.77,87.918,77.314,72.887,46.132,100.0,36.308,20.0,0.0,90.017,87.58,84.879,79.699,49.07,100.0,36.007,3.36,5.5,87.228,85.736,3.39,MODERATE
142,2026-06-02 11:30:00+00:00,11,1,0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,3.0,6.0,20.0,50.0,76.0,274.0,0.93,0.23,0.2265,7.708,5.466,87.32,9.12,87.324,91.172,12.68,0.88,11.16,25.64,82.746,77.787,7.74,5.15,14.11,2.32,47.736,2.41,100.0,42.042,False,,1.9,70.601,-1.5899999999999999,-3.2600000000000002,0.93,0.69,4.19,8.0,1.28,0.835,15.0,0.65,90.713,88.408,78.002,73.536,46.012,100.0,40.183,23.0,0.57,90.806,87.776,81.456,76.635,46.989,100.0,39.729,5.04,6.179,87.272,85.447,3.39,MODERATE
143,2026-06-02 11:45:00+00:00,11,1,0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,3.0,6.0,16.0,51.0,77.0,275.0,0.0,0.08,0.0836,6.601,5.639,87.55,9.13,87.552,91.301,12.45,0.87,11.97,27.41,76.992,72.584,7.74,5.13,14.14,2.32,47.641,2.41,100.0,36.521,False,,0.0,68.758,-0.93,-2.52,-2.04,0.69,4.19,1.0,0.64,0.602,15.0,0.0,91.108,88.154,77.522,73.083,47.11,100.0,36.443,24.0,0.0,89.753,87.519,76.963,72.557,49.727,100.0,35.901,1.68,6.024,85.641,84.524,3.07,NORMAL
144,2026-06-02 12:00:00+00:00,12,1,0.0,-1.0,0.781831,0.62349,False,False,MORNING,4.0,7.0,13.0,50.0,75.0,275.0,0.0,0.0,0.0,6.72,5.897,87.77,9.11,87.773,91.15,12.23,0.89,11.97,27.41,77.186,72.767,7.62,5.1,14.28,2.29,47.111,2.57,100.0,36.46,False,,0.0,68.774,0.0,-0.93,-4.19,0.69,4.19,-7.0,0.16,0.642,14.0,0.7,90.986,88.349,77.973,73.508,47.556,100.0,40.624,28.0,0.0,87.29,86.837,95.25,90.396,48.819,79.508,34.916,3.36,4.691,85.378,84.218,2.91,NORMAL
145,2026-06-02 12:15:00+00:00,12,1,0.0,-1.0,0.781831,0.62349,False,False,MORNING,4.0,8.0,14.0,48.0,78.0,273.0,0.0,0.0,0.0,6.72,6.291,87.92,9.08,87.918,90.77,12.08,0.92,11.97,27.41,77.314,72.887,7.37,5.08,14.54,2.24,46.132,2.73,100.0,36.308,False,,0.0,68.672,0.0,0.0,-2.52,0.69,4.19,-4.0,0.32,0.682,10.0,0.0,90.017,87.58,84.879,79.699,49.07,100.0,36.007,30.0,0.0,87.614,85.987,100.0,100.0,48.587,100.0,35.046,3.36,4.751,85.04,83.904,2.75,NORMAL
146,2026-06-02 12:30:00+00:00,12,1,0.0,-1.0,0.781831,0.62349,False,False,MORNING,5.0,9.0,16.0,48.0,83.0,275.0,0.65,0.0,0.0,7.309,5.371,88.41,9.07,88.408,90.713,11.59,0.93,11.97,27.41,78.002,73.536,7.34,5.09,14.58,2.24,46.012,3.05,100.0,40.183,False,,1.4,69.334,0.65,0.65,-0.28,0.731,4.19,-4.0,0.64,0.925,10.0,0.57,90.806,87.776,81.456,76.635,46.989,100.0,39.729,30.0,0.0,86.112,85.762,93.623,88.866,49.25,100.0,34.445,3.36,3.411,84.403,83.955,2.59,NORMAL
147,2026-06-02 12:45:00+00:00,12,1,0.0,-1.0,0.781831,0.62349,False,False,MORNING,3.0,8.0,16.0,47.0,84.0,276.0,0.0,0.06,0.0585,6.131,6.989,88.15,9.11,88.154,91.108,11.85,0.89,11.97,27.41,77.522,73.083,7.65,5.07,14.28,2.29,47.11,3.05,100.0,36.443,False,,0.0,68.928,-0.65,0.0,0.0,0.731,4.19,0.0,0.64,0.762,7.0,0.0,89.753,87.519,76.963,72.557,49.727,100.0,35.901,31.0,0.0,86.223,85.464,90.961,86.41,49.823,100.0,34.489,1.68,2.856,82.614,83.84,2.27,NORMAL
148,2026-06-02 13:00:00+00:00,13,1,-0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,5.0,8.0,17.0,50.0,86.0,279.0,0.7,0.0,0.0,7.216,6.483,88.35,9.1,88.349,90.986,11.65,0.9,11.97,27.41,77.973,73.508,7.76,5.08,14.16,2.31,47.556,3.37,100.0,40.624,False,,1.6,69.54,0.7,0.04999999999999993,0.7,0.774,4.19,4.0,0.8,1.018,8.0,0.0,87.29,86.837,95.25,90.396,48.819,79.508,34.916,29.0,0.0,86.959,85.504,87.723,83.43,49.397,100.0,34.784,8.4,3.823,83.998,84.846,2.59,NORMAL
149,2026-06-02 13:15:00+00:00,13,1,-0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,2.0,7.0,15.0,47.0,86.0,279.0,0.0,0.06,0.0634,4.544,8.009,87.58,9.0,87.58,90.017,12.42,1.0,10.86,24.97,84.879,79.699,8.19,5.06,13.75,2.38,49.07,3.22,100.0,36.007,False,,0.0,70.437,-0.7,0.0,0.0,0.732,4.19,1.0,0.49,0.805,10.0,0.0,87.614,85.987,100.0,100.0,48.587,100.0,35.046,29.0,0.08,87.46,86.465,88.746,84.404,49.532,100.0,35.466,3.36,3.912,83.723,84.735,2.44,MODERATE
