step,timestamp,hour_of_day,day_of_week,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,is_holiday,shift_block,arrivals_15m,arrivals_30m,arrivals_1h,arrivals_3h,arrivals_6h,arrivals_24h,current_queue,critical_queue,priority_mix_critical,admissions_rate_1h,discharge_rate_1h,occupied_beds,occupied_icu,bed_occupancy,icu_occupancy,available_beds,available_icu,available_doctors,available_nurses,doctor_utilisation,nurse_utilisation,ventilators_in_use,monitors_in_use,available_equipment,reserved_equipment,equipment_utilisation,ot_backlog,ot_utilisation,emergency_resource_pressure,surge_active,surge_kind,waiting_minutes_mean,pressure_index,queue_change_15m,queue_change_30m,queue_change_1h,rolling_queue_mean,rolling_queue_max,arrival_rate_trend,ot_backlog_change_1h,queue_backlog_pressure,target_arrivals_1h,target_queue_1h,target_icu_occupancy_1h,target_bed_occupancy_1h,target_doctor_utilisation_1h,target_nurse_utilisation_1h,target_equipment_utilisation_1h,target_ot_utilisation_1h,target_emergency_resource_pressure_1h,target_arrivals_2h,target_queue_2h,target_icu_occupancy_2h,target_bed_occupancy_2h,target_doctor_utilisation_2h,target_nurse_utilisation_2h,target_equipment_utilisation_2h,target_ot_utilisation_2h,target_emergency_resource_pressure_2h,target_admissions_6h,target_discharges_6h,target_icu_occupancy_6h,target_bed_occupancy_6h,target_ot_backlog_6h,pressure_label
107,2026-06-02 02:45:00+00:00,2,1,0.5,0.866025,0.781831,0.62349,False,False,NIGHT,1.0,2.0,3.0,14.0,47.0,268.0,0.0,0.0,0.0,1.68,3.448,81.3,6.53,81.299,81.588,18.7,1.47,5.75,16.85,100.0,100.0,6.03,3.67,17.31,1.75,35.905,0.38,52.725,32.635,False,,0.0,66.18,0.0,0.0,0.0,0.062,0.99,-3.0,-1.44,0.095,6.0,0.0,81.029,80.529,100.0,100.0,36.258,74.533,32.412,21.0,0.0,84.278,80.777,100.0,100.0,38.062,100.0,33.711,5.04,4.652,86.466,83.199,0.0,NORMAL
108,2026-06-02 03:00:00+00:00,3,1,0.707107,0.707107,0.781831,0.62349,False,False,NIGHT,0.0,1.0,2.0,13.0,43.0,268.0,0.0,0.0,0.0,0.0,2.629,80.76,6.41,80.757,80.146,19.24,1.59,5.28,15.82,100.0,100.0,6.26,3.64,17.1,1.78,36.649,0.0,23.333,32.058,False,,0.0,63.194,0.0,0.0,0.0,0.0,0.0,-4.0,-1.5,0.0,7.0,0.0,82.833,80.842,100.0,100.0,38.317,100.0,33.133,19.0,0.0,87.395,82.135,100.0,100.0,38.013,100.0,34.958,1.68,3.51,86.006,82.779,0.0,NORMAL
109,2026-06-02 03:15:00+00:00,3,1,0.707107,0.707107,0.781831,0.62349,False,False,NIGHT,1.0,1.0,3.0,12.0,41.0,266.0,0.0,0.0,0.0,1.68,3.077,80.5,6.32,80.498,79.025,19.5,1.68,6.27,17.99,100.0,100.0,6.3,3.61,17.09,1.78,36.692,0.0,48.933,31.61,False,,0.0,65.221,0.0,0.0,0.0,0.0,0.0,-1.0,-1.02,0.0,9.0,0.0,81.721,80.653,100.0,100.0,37.074,48.933,32.688,15.0,0.0,87.116,81.452,100.0,100.0,37.351,48.958,34.846,3.36,3.491,86.759,82.685,0.0,NORMAL
110,2026-06-02 03:30:00+00:00,3,1,0.707107,0.707107,0.781831,0.62349,False,False,NIGHT,2.0,3.0,4.0,13.0,40.0,268.0,0.0,0.0,0.0,3.36,3.182,80.43,6.43,80.434,80.384,19.57,1.57,6.05,17.51,100.0,100.0,6.33,3.59,17.08,1.79,36.752,0.0,74.533,32.154,False,,0.0,67.788,0.0,0.0,0.0,0.0,0.0,2.0,-0.7,0.0,9.0,0.0,81.721,79.895,100.0,100.0,36.074,23.333,32.688,16.0,0.0,86.076,81.642,100.0,100.0,37.939,74.533,34.43,8.4,3.182,88.884,83.82,0.32,NORMAL
111,2026-06-02 03:45:00+00:00,3,1,0.707107,0.707107,0.781831,0.62349,False,False,NIGHT,2.0,4.0,5.0,14.0,40.0,269.0,0.0,0.0,0.0,3.36,2.772,80.53,6.48,80.529,81.029,19.47,1.52,4.39,13.86,100.0,100.0,6.2,3.59,17.21,1.76,36.258,0.0,74.533,32.412,False,,0.0,67.893,0.0,0.0,0.0,0.0,0.0,2.0,-0.38,0.0,11.0,0.0,84.278,80.777,100.0,100.0,38.062,100.0,33.711,16.0,0.0,85.093,81.528,100.0,100.0,37.323,48.933,34.037,8.4,3.393,90.048,84.979,0.64,NORMAL
112,2026-06-02 04:00:00+00:00,4,1,0.866025,0.5,0.781831,0.62349,False,False,NIGHT,3.0,5.0,8.0,16.0,43.0,269.0,0.0,0.0,0.0,5.04,3.211,80.84,6.63,80.842,82.833,19.16,1.37,6.27,17.99,100.0,100.0,6.75,3.6,16.65,1.86,38.317,0.0,100.0,33.133,False,,0.0,70.8,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,87.395,82.135,100.0,100.0,38.013,100.0,34.958,16.0,0.0,86.173,81.774,71.912,67.794,38.699,100.0,34.469,8.374,4.622,91.773,85.778,1.12,MODERATE
113,2026-06-02 04:15:00+00:00,4,1,0.866025,0.5,0.781831,0.62349,False,False,NIGHT,1.0,4.0,8.0,15.0,41.0,268.0,0.0,0.0,0.0,1.68,2.791,80.65,6.54,80.653,81.721,19.35,1.46,6.27,17.99,100.0,100.0,6.41,3.6,16.99,1.8,37.074,0.0,48.933,32.688,False,,0.0,65.828,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,87.116,81.452,100.0,100.0,37.351,48.958,34.846,15.0,0.0,84.661,81.423,82.355,77.183,39.247,48.933,33.864,8.055,4.092,92.404,86.719,1.28,NORMAL
114,2026-06-02 04:30:00+00:00,4,1,0.866025,0.5,0.781831,0.62349,False,False,NIGHT,0.0,1.0,6.0,12.0,39.0,268.0,0.0,0.0,0.0,0.0,3.035,79.89,6.54,79.895,81.721,20.11,1.46,5.94,17.27,100.0,100.0,6.14,3.6,17.26,1.75,36.074,0.0,23.333,32.688,False,,0.0,63.268,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,86.076,81.642,100.0,100.0,37.939,74.533,34.43,17.0,0.0,86.453,82.996,72.986,68.807,41.428,100.0,34.581,3.731,6.335,90.693,86.205,1.12,NORMAL
115,2026-06-02 04:45:00+00:00,4,1,0.866025,0.5,0.781831,0.62349,False,False,NIGHT,3.0,3.0,7.0,15.0,42.0,271.0,0.0,0.0,0.0,5.04,0.691,80.78,6.74,80.777,84.278,19.22,1.26,6.27,17.99,100.0,100.0,6.66,3.62,16.72,1.85,38.062,0.0,100.0,33.711,False,,0.0,71.052,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,85.093,81.528,100.0,100.0,37.323,48.933,34.037,15.0,0.0,84.936,82.794,72.808,68.639,42.669,48.95,33.974,6.72,6.482,90.555,86.275,1.28,MODERATE
116,2026-06-02 05:00:00+00:00,5,1,0.965926,0.258819,0.781831,0.62349,False,False,NIGHT,5.0,8.0,9.0,19.0,41.0,273.0,0.0,0.0,0.0,8.4,1.973,82.13,6.99,82.135,87.395,17.87,1.01,6.27,17.99,100.0,100.0,6.6,3.66,16.74,1.85,38.013,0.32,100.0,34.958,False,,0.0,71.97,0.0,0.0,0.0,0.0,0.0,1.0,0.32,0.08,10.0,0.0,86.173,81.774,71.912,67.794,38.699,100.0,34.469,17.0,0.0,84.918,81.978,72.198,68.06,43.465,48.933,33.967,1.68,4.946,88.2,85.647,0.97,MODERATE
117,2026-06-02 05:15:00+00:00,5,1,0.965926,0.258819,0.781831,0.62349,False,False,NIGHT,1.0,6.0,9.0,20.0,40.0,268.0,0.0,0.0,0.0,1.68,4.501,81.45,6.97,81.452,87.116,18.55,1.03,5.76,16.87,100.0,100.0,6.39,3.7,16.92,1.82,37.351,0.0,48.958,34.846,False,,0.0,67.11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,84.661,81.423,82.355,77.183,39.247,48.933,33.864,17.0,0.0,84.925,81.866,71.992,67.87,43.246,74.533,33.97,8.152,5.952,90.05,86.049,1.29,NORMAL
118,2026-06-02 05:30:00+00:00,5,1,0.965926,0.258819,0.781831,0.62349,False,False,NIGHT,2.0,3.0,11.0,21.0,38.0,268.0,0.0,0.0,0.0,3.36,2.93,81.64,6.89,81.642,86.076,18.36,1.11,3.91,12.8,100.0,100.0,6.53,3.72,16.76,1.84,37.939,0.0,74.533,34.43,False,,0.0,69.299,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,86.453,82.996,72.986,68.807,41.428,100.0,34.581,17.0,0.0,84.764,81.86,75.156,70.73,41.313,74.533,33.905,3.608,5.38,88.484,85.731,1.13,NORMAL
119,2026-06-02 05:45:00+00:00,5,1,0.965926,0.258819,0.781831,0.62349,False,False,NIGHT,1.0,3.0,9.0,21.0,35.0,268.0,0.0,0.0,0.0,1.68,2.454,81.53,6.81,81.528,85.093,18.47,1.19,6.27,17.99,100.0,100.0,6.36,3.72,16.92,1.81,37.323,0.0,48.933,34.037,False,,0.0,66.718,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,84.936,82.794,72.808,68.639,42.669,48.95,33.974,20.0,0.0,82.054,81.744,71.885,67.769,38.849,48.933,32.822,6.72,5.767,90.384,85.817,1.29,NORMAL
120,2026-06-02 06:00:00+00:00,6,1,1.0,0.0,0.781831,0.62349,False,False,MORNING,3.0,4.0,7.0,24.0,37.0,267.0,0.0,0.0,0.0,5.04,3.707,81.77,6.89,81.774,86.173,18.23,1.11,11.97,27.41,71.912,67.794,6.71,3.74,16.55,1.88,38.699,0.0,100.0,34.469,False,,0.0,64.473,0.0,0.0,0.0,0.0,0.0,-2.0,-0.32,0.0,6.0,0.0,84.918,81.978,72.198,68.06,43.465,48.933,33.967,24.0,0.0,83.59,81.669,84.281,78.916,38.758,74.533,33.436,5.04,5.888,90.877,85.566,1.29,NORMAL
121,2026-06-02 06:15:00+00:00,6,1,1.0,0.0,0.781831,0.62349,False,False,MORNING,1.0,4.0,7.0,24.0,36.0,268.0,0.0,0.0,0.0,1.68,3.568,81.42,6.77,81.423,84.661,18.58,1.23,10.41,23.98,82.355,77.183,6.86,3.73,16.4,1.91,39.247,0.0,48.933,33.864,False,,0.0,61.926,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,7.0,0.0,84.925,81.866,71.992,67.87,43.246,74.533,33.97,28.0,0.0,83.873,82.494,75.31,70.892,37.316,100.0,33.549,5.04,4.416,91.214,85.695,1.29,NORMAL
122,2026-06-02 06:30:00+00:00,6,1,1.0,0.0,0.781831,0.62349,False,False,MORNING,5.0,6.0,10.0,27.0,40.0,272.0,0.0,0.0,0.0,8.4,1.537,83.0,6.92,82.996,86.453,17.0,1.08,11.97,27.41,72.986,68.807,7.44,3.75,15.81,2.01,41.428,0.32,100.0,34.581,False,,0.0,65.293,0.0,0.0,0.0,0.0,0.0,-1.0,0.32,0.08,8.0,0.0,84.764,81.86,75.156,70.73,41.313,74.533,33.905,29.0,0.0,85.793,83.156,79.028,74.267,36.614,100.0,34.317,3.36,4.705,90.283,85.433,1.13,NORMAL
123,2026-06-02 06:45:00+00:00,6,1,1.0,0.0,0.781831,0.62349,False,False,MORNING,1.0,6.0,10.0,26.0,40.0,270.0,0.0,0.0,0.0,1.68,2.973,82.79,6.79,82.794,84.936,17.21,1.21,11.97,27.41,72.808,68.639,7.78,3.75,15.48,2.07,42.669,0.0,48.95,33.974,False,,0.0,60.421,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,82.054,81.744,71.885,67.769,38.849,48.933,32.822,28.0,0.0,86.466,83.199,76.455,71.95,36.647,100.0,34.587,6.72,4.683,90.903,85.893,1.29,NORMAL
124,2026-06-02 07:00:00+00:00,7,1,0.965926,-0.258819,0.781831,0.62349,False,False,MORNING,1.0,2.0,8.0,24.0,40.0,267.0,0.0,0.0,0.0,1.68,4.948,81.98,6.79,81.978,84.918,18.02,1.21,11.95,27.37,72.198,68.06,7.99,3.74,15.26,2.11,43.465,0.0,48.933,33.967,False,,0.0,60.166,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,83.59,81.669,84.281,78.916,38.758,74.533,33.436,29.0,0.0,86.006,82.779,72.795,68.627,35.53,48.933,34.402,6.72,5.214,91.104,86.253,1.45,NORMAL
125,2026-06-02 07:15:00+00:00,7,1,0.965926,-0.258819,0.781831,0.62349,False,False,MORNING,2.0,3.0,9.0,25.0,40.0,266.0,0.0,0.0,0.0,3.36,3.807,81.87,6.79,81.866,84.925,18.13,1.21,11.97,27.41,71.992,67.87,7.93,3.74,15.32,2.1,43.246,0.0,74.533,33.97,False,,0.0,62.379,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,83.873,82.494,75.31,70.892,37.316,100.0,33.549,29.0,0.0,86.759,82.685,72.713,68.549,35.473,74.533,34.704,7.888,4.417,91.905,87.057,1.77,NORMAL
126,2026-06-02 07:30:00+00:00,7,1,0.965926,-0.258819,0.781831,0.62349,False,False,MORNING,2.0,4.0,6.0,27.0,39.0,263.0,0.0,0.0,0.0,3.36,3.437,81.86,6.78,81.86,84.764,18.14,1.22,11.47,26.3,75.156,70.73,7.41,3.74,15.85,2.01,41.313,0.0,74.533,33.905,False,,0.0,62.894,0.0,0.0,0.0,0.0,0.0,-4.0,-0.32,0.0,9.0,0.0,85.793,83.156,79.028,74.267,36.614,100.0,34.317,32.0,0.0,88.884,83.82,73.71,69.49,37.202,100.0,35.554,5.552,6.215,92.513,86.842,1.77,NORMAL
127,2026-06-02 07:45:00+00:00,7,1,0.965926,-0.258819,0.781831,0.62349,False,False,MORNING,1.0,3.0,6.0,25.0,40.0,262.0,0.0,0.0,0.0,1.68,3.009,81.74,6.56,81.744,82.054,18.26,1.44,11.97,27.41,71.885,67.769,6.78,3.71,16.51,1.89,38.849,0.0,48.933,32.822,False,,0.0,59.053,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,11.0,0.0,86.466,83.199,76.455,71.95,36.647,100.0,34.587,29.0,0.0,90.048,84.979,74.729,70.45,38.25,100.0,36.019,6.72,5.539,93.013,87.098,1.94,NORMAL
128,2026-06-02 08:00:00+00:00,8,1,0.866025,-0.5,0.781831,0.62349,False,False,MORNING,2.0,3.0,7.0,22.0,41.0,262.0,0.0,0.0,0.0,3.36,3.171,81.67,6.69,81.669,83.59,18.33,1.31,10.2,23.52,84.281,78.916,6.76,3.71,16.54,1.88,38.758,0.0,74.533,33.436,False,,0.0,64.465,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,13.0,0.0,86.006,82.779,72.795,68.627,35.53,48.933,34.402,28.0,1.02,91.773,85.778,77.404,72.913,38.509,100.0,42.803,3.36,6.776,90.541,86.441,1.78,NORMAL
129,2026-06-02 08:15:00+00:00,8,1,0.866025,-0.5,0.781831,0.62349,False,False,MORNING,3.0,5.0,8.0,24.0,44.0,263.0,0.0,0.0,0.0,5.04,1.647,82.49,6.71,82.494,83.873,17.51,1.29,11.53,26.45,75.31,70.892,6.37,3.7,16.92,1.81,37.316,0.0,100.0,33.549,False,,0.0,64.826,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,18.0,0.0,86.759,82.685,72.713,68.549,35.473,74.533,34.704,25.0,0.22,92.404,86.719,82.937,77.923,39.748,100.0,38.288,7.826,5.694,92.232,86.839,2.26,NORMAL
130,2026-06-02 08:30:00+00:00,8,1,0.866025,-0.5,0.781831,0.62349,False,False,MORNING,3.0,6.0,9.0,25.0,46.0,262.0,0.0,0.0,0.0,5.04,1.778,83.16,6.86,83.156,85.793,16.84,1.14,11.08,25.45,79.028,74.267,6.17,3.72,17.11,1.78,36.614,0.0,100.0,34.317,False,,0.0,66.144,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,20.0,0.0,88.884,83.82,73.71,69.49,37.202,100.0,35.554,24.0,0.0,90.693,86.205,85.949,80.603,39.616,85.775,36.277,5.614,5.227,91.992,86.955,2.1,NORMAL
131,2026-06-02 08:45:00+00:00,8,1,0.866025,-0.5,0.781831,0.62349,False,False,MORNING,3.0,6.0,11.0,27.0,48.0,265.0,0.0,0.0,0.0,5.04,4.652,83.2,6.92,83.199,86.466,16.8,1.08,11.45,26.28,76.455,71.95,6.16,3.74,17.11,1.78,36.647,0.0,100.0,34.587,False,,0.0,65.704,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,17.0,0.0,90.048,84.979,74.729,70.45,38.25,100.0,36.019,24.0,0.0,90.555,86.275,75.87,71.525,39.278,100.0,36.222,1.68,5.068,89.123,86.338,1.78,NORMAL
132,2026-06-02 09:00:00+00:00,9,1,0.707107,-0.707107,0.781831,0.62349,False,False,MORNING,1.0,4.0,10.0,25.0,49.0,264.0,0.0,0.0,0.0,1.68,3.51,82.78,6.88,82.779,86.006,17.22,1.12,11.97,27.41,72.795,68.627,5.85,3.74,17.41,1.73,35.53,0.0,48.933,34.402,False,,0.0,59.985,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,1.02,91.773,85.778,77.404,72.913,38.509,100.0,42.803,24.0,0.0,88.2,85.647,77.938,73.374,39.014,58.592,35.28,3.36,6.347,89.702,85.544,1.62,NORMAL
133,2026-06-02 09:15:00+00:00,9,1,0.707107,-0.707107,0.781831,0.62349,False,False,MORNING,2.0,3.0,9.0,26.0,50.0,261.0,0.0,0.0,0.0,3.36,3.491,82.69,6.94,82.685,86.759,17.31,1.06,11.97,27.41,72.713,68.549,5.82,3.76,17.42,1.72,35.473,0.0,74.533,34.704,False,,0.0,62.394,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.22,92.404,86.719,82.937,77.923,39.748,100.0,38.288,27.0,0.15,90.05,86.049,83.928,78.786,38.905,100.0,36.907,3.36,4.605,87.97,85.372,1.46,NORMAL
134,2026-06-02 09:30:00+00:00,9,1,0.707107,-0.707107,0.781831,0.62349,False,False,MORNING,5.0,7.0,11.0,26.0,53.0,261.0,0.0,0.0,0.0,8.4,3.182,83.82,7.11,83.82,88.884,16.18,0.89,11.97,27.41,73.71,69.49,6.25,3.79,16.96,1.81,37.202,0.32,100.0,35.554,False,,0.0,65.749,0.0,0.0,0.0,0.0,0.0,2.0,0.32,0.08,12.0,0.0,90.693,86.205,85.949,80.603,39.616,85.775,36.277,27.0,0.0,88.484,85.731,84.611,79.384,37.41,85.808,35.394,5.04,5.966,88.231,85.119,1.46,NORMAL
135,2026-06-02 09:45:00+00:00,9,1,0.707107,-0.707107,0.781831,0.62349,False,False,MORNING,5.0,10.0,13.0,30.0,56.0,264.0,0.0,0.0,0.0,8.4,3.393,84.98,7.2,84.979,90.048,15.02,0.8,11.97,27.41,74.729,70.45,6.5,3.82,16.67,1.86,38.25,0.64,100.0,36.019,False,,0.0,66.569,0.0,0.0,0.0,0.0,0.0,2.0,0.64,0.16,12.0,0.0,90.555,86.275,75.87,71.525,39.278,100.0,36.222,28.0,0.0,90.384,85.817,75.467,71.146,38.811,100.0,36.153,5.04,4.389,89.252,85.2,1.46,NORMAL
136,2026-06-02 10:00:00+00:00,10,1,0.5,-0.866025,0.781831,0.62349,False,False,MORNING,6.0,11.0,18.0,35.0,59.0,266.0,1.02,0.0,0.0,8.374,4.622,85.78,7.34,85.778,91.773,14.22,0.66,11.73,26.88,77.404,72.913,6.49,3.9,16.6,1.87,38.509,1.12,100.0,42.803,False,,1.9,68.382,1.02,1.02,1.02,0.064,1.02,8.0,1.12,0.535,12.0,0.0,88.2,85.647,77.938,73.374,39.014,58.592,35.28,28.0,0.0,90.877,85.566,80.846,75.994,38.816,100.0,36.351,8.302,4.046,89.983,86.206,1.78,NORMAL
137,2026-06-02 10:15:00+00:00,10,1,0.5,-0.866025,0.781831,0.62349,False,False,MORNING,4.0,10.0,20.0,37.0,62.0,270.0,0.22,0.09,0.0914,8.055,4.092,86.72,7.39,86.719,92.404,13.28,0.61,11.02,25.32,82.937,77.923,6.79,3.94,16.27,1.93,39.748,1.28,100.0,38.288,False,,0.4,69.58,-0.8,0.22,0.22,0.077,1.02,11.0,1.28,0.375,14.0,0.15,90.05,86.049,83.928,78.786,38.905,100.0,36.907,27.0,0.0,91.214,85.695,75.359,71.044,38.787,100.0,36.486,7.921,5.296,92.315,86.676,2.26,NORMAL
138,2026-06-02 10:30:00+00:00,10,1,0.5,-0.866025,0.781831,0.62349,False,False,MORNING,2.0,6.0,17.0,37.0,64.0,267.0,0.0,0.02,0.0199,3.731,6.335,86.2,7.26,86.205,90.693,13.8,0.74,10.56,24.31,85.949,80.603,6.74,3.95,16.3,1.93,39.616,1.12,85.775,36.277,False,,0.0,68.375,-0.22,-1.02,0.0,0.077,1.02,6.0,0.8,0.28,12.0,0.0,88.484,85.731,84.611,79.384,37.41,85.808,35.394,30.0,0.0,90.283,85.433,75.129,70.827,38.686,85.842,36.113,7.716,5.916,92.979,87.072,2.74,NORMAL
139,2026-06-02 10:45:00+00:00,10,1,0.5,-0.866025,0.781831,0.62349,False,False,MORNING,4.0,6.0,16.0,40.0,65.0,268.0,0.0,0.0,0.0,6.72,6.482,86.28,7.24,86.275,90.555,13.72,0.76,11.97,27.41,75.87,71.525,6.65,3.96,16.39,1.91,39.278,1.28,100.0,36.222,False,,0.0,67.314,0.0,-0.22,0.0,0.077,1.02,3.0,0.64,0.32,12.0,0.0,90.384,85.817,75.467,71.146,38.811,100.0,36.153,30.0,0.0,90.903,85.893,75.533,71.208,38.218,100.0,36.361,7.56,5.501,93.772,87.524,2.75,NORMAL
140,2026-06-02 11:00:00+00:00,11,1,0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,1.0,5.0,11.0,39.0,61.0,262.0,0.0,0.0,0.0,1.68,4.946,85.65,7.06,85.647,88.2,14.35,0.94,11.57,26.53,77.938,73.374,6.59,3.94,16.47,1.9,39.014,0.97,58.592,35.28,False,,0.0,63.424,0.0,0.0,-1.02,0.077,1.02,-7.0,-0.15,0.242,12.0,0.0,90.877,85.566,80.846,75.994,38.816,100.0,36.351,27.0,0.0,91.104,86.253,75.85,71.507,37.336,100.0,36.442,5.46,6.935,93.684,87.162,2.59,NORMAL
141,2026-06-02 11:15:00+00:00,11,1,0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,5.0,6.0,12.0,41.0,65.0,262.0,0.15,0.0,0.0,8.152,5.952,86.05,7.2,86.049,90.05,13.95,0.8,10.8,24.84,83.928,78.786,6.55,3.95,16.5,1.89,38.905,1.29,100.0,36.907,False,,0.3,69.064,0.15,0.15,-0.07,0.087,1.02,-8.0,0.01,0.36,13.0,0.0,91.214,85.695,75.359,71.044,38.787,100.0,36.486,25.0,0.3,91.905,87.057,76.678,72.287,37.31,100.0,38.589,5.04,6.077,92.125,87.028,2.59,NORMAL
142,2026-06-02 11:30:00+00:00,11,1,0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,2.0,7.0,12.0,40.0,65.0,259.0,0.0,0.01,0.0133,3.608,5.38,85.73,7.08,85.731,88.484,14.27,0.92,10.67,24.54,84.611,79.384,6.16,3.94,16.9,1.82,37.41,1.13,85.808,35.394,False,,0.0,67.327,-0.15,0.0,0.0,0.087,1.02,-5.0,0.01,0.282,15.0,0.0,90.283,85.433,75.129,70.827,38.686,85.842,36.113,22.0,0.0,92.513,86.842,76.368,71.996,38.532,100.0,37.005,1.68,5.326,90.386,86.255,2.27,NORMAL
143,2026-06-02 11:45:00+00:00,11,1,0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,4.0,6.0,12.0,41.0,68.0,260.0,0.0,0.0,0.0,6.72,5.767,85.82,7.23,85.817,90.384,14.18,0.77,11.97,27.41,75.467,71.146,6.53,3.95,16.52,1.89,38.811,1.29,100.0,36.153,False,,0.0,67.043,0.0,-0.15,0.0,0.087,1.02,-4.0,0.01,0.322,16.0,0.0,90.903,85.893,75.533,71.208,38.218,100.0,36.361,22.0,0.0,93.013,87.098,76.593,72.207,39.587,100.0,37.205,3.36,5.015,89.339,85.925,2.11,NORMAL
144,2026-06-02 12:00:00+00:00,12,1,0.0,-1.0,0.781831,0.62349,False,False,MORNING,3.0,7.0,14.0,43.0,68.0,261.0,0.0,0.0,0.0,5.04,5.888,85.57,7.27,85.566,90.877,14.43,0.73,11.14,25.59,80.846,75.994,6.52,3.96,16.52,1.89,38.816,1.29,100.0,36.351,False,,0.0,68.314,0.0,0.0,0.0,0.087,1.02,3.0,0.32,0.322,16.0,0.0,91.104,86.253,75.85,71.507,37.336,100.0,36.442,21.0,0.0,90.541,86.441,88.685,84.346,39.708,92.292,36.216,5.04,5.337,89.713,85.821,2.11,NORMAL
145,2026-06-02 12:15:00+00:00,12,1,0.0,-1.0,0.781831,0.62349,False,False,MORNING,3.0,6.0,12.0,44.0,70.0,261.0,0.0,0.0,0.0,5.04,4.416,85.69,7.3,85.695,91.214,14.31,0.7,11.97,27.41,75.359,71.044,6.5,3.97,16.53,1.89,38.787,1.29,100.0,36.486,False,,0.0,67.155,0.0,0.0,-0.15,0.087,1.02,0.0,0.0,0.322,14.0,0.3,91.905,87.057,76.678,72.287,37.31,100.0,38.589,24.0,1.34,92.232,86.839,95.225,90.394,37.981,100.0,44.942,5.04,6.227,89.833,85.515,2.11,NORMAL
146,2026-06-02 12:30:00+00:00,12,1,0.0,-1.0,0.781831,0.62349,False,False,MORNING,2.0,5.0,12.0,41.0,67.0,261.0,0.0,0.0,0.0,3.36,4.705,85.43,7.22,85.433,90.283,14.57,0.78,11.97,27.41,75.129,70.827,6.48,3.97,16.55,1.88,38.686,1.13,85.842,36.113,False,,0.0,65.574,0.0,0.0,0.0,0.087,1.02,0.0,0.0,0.282,15.0,0.0,92.513,86.842,76.368,71.996,38.532,100.0,37.005,24.0,0.0,91.992,86.955,89.212,84.847,40.99,95.508,36.797,1.68,6.063,87.847,84.578,1.79,NORMAL
147,2026-06-02 12:45:00+00:00,12,1,0.0,-1.0,0.781831,0.62349,False,False,MORNING,4.0,6.0,12.0,40.0,70.0,261.0,0.0,0.0,0.0,6.72,4.683,85.89,7.27,85.893,90.903,14.11,0.73,11.97,27.41,75.533,71.208,6.34,3.98,16.68,1.86,38.218,1.29,100.0,36.361,False,,0.0,67.126,0.0,0.0,0.0,0.087,1.02,0.0,0.0,0.322,14.0,0.0,93.013,87.098,76.593,72.207,39.587,100.0,37.205,28.0,0.0,89.123,86.338,94.701,89.875,40.307,66.717,35.649,1.68,4.752,86.215,83.94,1.47,NORMAL
148,2026-06-02 13:00:00+00:00,13,1,-0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,4.0,8.0,13.0,38.0,73.0,260.0,0.0,0.0,0.0,6.72,5.214,86.25,7.29,86.253,91.104,13.75,0.71,11.97,27.41,75.85,71.507,6.1,3.98,16.92,1.81,37.336,1.45,100.0,36.442,False,,0.0,67.24,0.0,0.0,0.0,0.087,1.02,-1.0,0.16,0.362,11.0,0.0,90.541,86.441,88.685,84.346,39.708,92.292,36.216,30.0,0.0,89.702,85.544,100.0,100.0,40.271,90.725,35.881,5.04,4.592,86.944,83.994,1.47,NORMAL
