step,timestamp,hour_of_day,day_of_week,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,is_holiday,shift_block,arrivals_15m,arrivals_30m,arrivals_1h,arrivals_3h,arrivals_6h,arrivals_24h,current_queue,critical_queue,priority_mix_critical,admissions_rate_1h,discharge_rate_1h,occupied_beds,occupied_icu,bed_occupancy,icu_occupancy,available_beds,available_icu,available_doctors,available_nurses,doctor_utilisation,nurse_utilisation,ventilators_in_use,monitors_in_use,available_equipment,reserved_equipment,equipment_utilisation,ot_backlog,ot_utilisation,emergency_resource_pressure,surge_active,surge_kind,waiting_minutes_mean,pressure_index,queue_change_15m,queue_change_30m,queue_change_1h,rolling_queue_mean,rolling_queue_max,arrival_rate_trend,ot_backlog_change_1h,queue_backlog_pressure,target_arrivals_1h,target_queue_1h,target_icu_occupancy_1h,target_bed_occupancy_1h,target_doctor_utilisation_1h,target_nurse_utilisation_1h,target_equipment_utilisation_1h,target_ot_utilisation_1h,target_emergency_resource_pressure_1h,target_arrivals_2h,target_queue_2h,target_icu_occupancy_2h,target_bed_occupancy_2h,target_doctor_utilisation_2h,target_nurse_utilisation_2h,target_equipment_utilisation_2h,target_ot_utilisation_2h,target_emergency_resource_pressure_2h,target_admissions_6h,target_discharges_6h,target_icu_occupancy_6h,target_bed_occupancy_6h,target_ot_backlog_6h,pressure_label
810,2026-06-09 10:30:00+00:00,10,1,0.5,-0.866025,0.781831,0.62349,False,False,MORNING,6.0,9.0,16.0,74.0,142.0,303.0,31.14,2.58,0.0829,5.942,8.793,90.84,9.43,90.845,94.328,9.16,0.57,10.4,23.95,100.0,99.491,9.5,10.19,7.31,3.54,72.94,11.54,100.0,100.0,False,,83.6,94.355,2.460000000000001,2.0500000000000007,1.3599999999999994,19.679,31.14,-12.0,0.64,10.67,12.0,24.98,91.262,89.516,88.606,83.533,69.988,100.0,100.0,32.0,22.82,90.797,89.094,87.379,82.376,65.209,100.0,100.0,6.883,5.881,93.136,89.196,12.36,HIGH
811,2026-06-09 10:45:00+00:00,10,1,0.5,-0.866025,0.781831,0.62349,False,False,MORNING,3.0,9.0,15.0,70.0,144.0,303.0,30.47,2.8,0.092,6.167,8.225,90.47,9.29,90.473,92.904,9.53,0.71,11.34,26.02,96.751,91.011,9.06,10.27,7.67,3.48,71.601,11.54,100.0,100.0,False,,78.9,92.46,-0.6700000000000017,1.7899999999999991,1.129999999999999,21.342,31.14,-11.0,0.48,10.502,14.0,23.99,91.239,89.261,87.989,82.95,69.367,100.0,100.0,31.0,24.73,90.226,89.107,88.145,83.098,65.983,100.0,100.0,6.797,6.522,93.311,89.247,12.52,HIGH
812,2026-06-09 11:00:00+00:00,11,1,0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,0.0,3.0,12.0,62.0,140.0,299.0,26.7,2.74,0.1027,6.328,7.545,90.2,9.26,90.195,92.639,9.8,0.74,11.97,27.41,89.884,84.737,9.22,10.2,7.58,3.49,71.913,11.06,100.0,100.0,False,,67.3,90.797,-3.7699999999999996,-4.440000000000001,-2.3900000000000006,22.574,31.14,-10.0,0.0,9.44,17.0,23.94,90.921,89.209,100.0,98.068,67.537,100.0,100.0,27.0,21.63,90.643,88.936,86.771,81.802,65.264,100.0,100.0,6.775,6.869,92.485,89.306,12.52,HIGH
813,2026-06-09 11:15:00+00:00,11,1,0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,4.0,4.0,13.0,55.0,137.0,300.0,26.87,2.4,0.0894,6.436,7.874,90.01,9.09,90.008,90.919,9.99,0.91,11.97,27.41,89.786,84.645,9.58,10.13,7.29,3.55,72.989,11.22,100.0,100.0,False,,66.6,90.486,0.1700000000000017,-3.599999999999998,-1.8099999999999987,23.678,31.14,-3.0,0.16,9.522,14.0,22.87,91.089,89.245,88.965,83.817,66.903,100.0,100.0,28.0,21.51,92.717,88.84,86.635,81.675,66.929,100.0,100.0,6.767,6.417,91.744,89.467,12.52,HIGH
814,2026-06-09 11:30:00+00:00,11,1,0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,2.0,6.0,9.0,53.0,131.0,300.0,24.98,2.42,0.0968,6.534,8.362,89.52,9.13,89.516,91.262,10.48,0.87,11.97,27.41,88.606,83.533,8.89,10.0,8.1,3.4,69.988,11.06,100.0,100.0,False,,61.0,89.889,-1.8900000000000006,-1.7199999999999989,-6.16,24.712,31.14,-7.0,-0.48,9.01,15.0,22.82,90.797,89.094,87.379,82.376,65.209,100.0,100.0,25.0,24.38,92.928,88.702,100.0,94.681,66.237,100.0,100.0,6.72,7.569,91.213,89.308,12.68,HIGH
815,2026-06-09 11:45:00+00:00,11,1,0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,3.0,5.0,9.0,50.0,130.0,302.0,23.99,2.25,0.0937,6.71,7.74,89.26,9.12,89.261,91.239,10.74,0.88,11.97,27.41,87.989,82.95,8.86,9.87,8.27,3.37,69.367,11.06,100.0,100.0,False,,57.1,88.995,-0.990000000000002,-2.8800000000000026,-6.48,25.542,31.14,-6.0,-0.48,8.762,18.0,24.73,90.226,89.107,88.145,83.098,65.983,100.0,100.0,23.0,24.22,92.526,88.583,87.484,82.475,67.842,100.0,100.0,6.787,6.165,91.216,89.463,12.52,HIGH
816,2026-06-09 12:00:00+00:00,12,1,0.0,-1.0,0.781831,0.62349,False,False,MORNING,4.0,7.0,13.0,47.0,126.0,303.0,23.94,2.16,0.0902,6.804,7.141,89.21,9.09,89.209,90.921,10.79,0.91,10.04,23.17,100.0,98.068,8.48,9.76,8.77,3.28,67.537,11.22,100.0,100.0,False,,56.2,91.978,-0.04999999999999716,-1.0399999999999991,-2.759999999999998,26.165,31.14,1.0,0.16,8.79,16.0,21.63,90.643,88.936,86.771,81.802,65.264,100.0,100.0,22.0,23.03,91.571,88.638,100.0,96.604,67.048,100.0,100.0,6.73,7.525,91.372,89.249,12.52,HIGH
817,2026-06-09 12:15:00+00:00,12,1,0.0,-1.0,0.781831,0.62349,False,False,MORNING,3.0,7.0,12.0,41.0,124.0,301.0,22.87,2.15,0.0942,6.829,6.617,89.24,9.11,89.245,91.089,10.76,0.89,11.78,26.99,88.965,83.817,8.43,9.63,8.94,3.25,66.903,11.23,100.0,100.0,False,,53.5,88.244,-1.0700000000000003,-1.1199999999999974,-4.0,26.323,31.14,-1.0,0.01,8.525,18.0,21.51,92.717,88.84,86.635,81.675,66.929,100.0,100.0,21.0,21.85,91.759,88.458,100.0,95.908,65.397,100.0,100.0,6.807,6.479,91.86,89.282,12.69,HIGH
818,2026-06-09 12:30:00+00:00,12,1,0.0,-1.0,0.781831,0.62349,False,False,MORNING,4.0,7.0,14.0,39.0,125.0,305.0,22.82,2.06,0.0902,6.813,7.532,89.09,9.08,89.094,90.797,10.91,0.92,11.97,27.41,87.379,82.376,8.08,9.53,9.39,3.17,65.209,11.39,100.0,100.0,False,,53.5,87.604,-0.05000000000000071,-1.120000000000001,-2.16,26.511,31.14,5.0,0.33,8.552,17.0,24.38,92.928,88.702,100.0,94.681,66.237,100.0,100.0,24.0,20.63,92.52,88.515,100.0,95.427,65.097,100.0,100.0,6.786,6.253,91.459,89.455,12.37,HIGH
819,2026-06-09 12:45:00+00:00,12,1,0.0,-1.0,0.781831,0.62349,False,False,MORNING,6.0,10.0,17.0,41.0,122.0,308.0,24.73,2.05,0.0831,6.873,7.051,89.11,9.02,89.107,90.226,10.89,0.98,11.97,27.41,88.145,83.098,8.31,9.5,9.18,3.21,65.983,11.87,100.0,100.0,False,,57.4,88.964,1.9100000000000001,1.8599999999999994,0.740000000000002,26.723,31.14,8.0,0.81,9.15,13.0,24.22,92.526,88.583,87.484,82.475,67.842,100.0,100.0,23.0,18.43,92.809,88.685,99.494,94.626,63.958,100.0,100.0,6.729,6.633,91.643,89.461,12.21,HIGH
820,2026-06-09 13:00:00+00:00,13,1,-0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,1.0,7.0,14.0,39.0,115.0,308.0,21.63,2.23,0.1029,6.878,7.396,88.94,9.06,88.936,90.643,11.06,0.94,11.97,27.41,86.771,81.802,8.24,9.38,9.38,3.17,65.264,11.55,100.0,100.0,False,,50.2,86.64,-3.1000000000000014,-1.1900000000000013,-2.3100000000000023,26.584,31.14,1.0,0.33,8.295,11.0,23.03,91.571,88.638,100.0,96.604,67.048,100.0,100.0,25.0,16.27,92.454,88.755,98.569,93.746,62.687,100.0,100.0,5.611,8.489,90.418,88.864,12.21,HIGH
821,2026-06-09 13:15:00+00:00,13,1,-0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,4.0,5.0,15.0,40.0,112.0,310.0,21.51,1.95,0.0905,6.934,6.491,88.84,9.27,88.84,92.717,11.16,0.73,11.97,27.41,86.635,81.675,8.77,9.3,8.93,3.25,66.929,11.71,100.0,100.0,False,,49.5,87.075,-0.11999999999999744,-3.219999999999999,-1.3599999999999994,26.159,31.14,3.0,0.48,8.305,10.0,21.85,91.759,88.458,100.0,95.908,65.397,100.0,100.0,26.0,13.12,92.174,88.843,97.206,92.449,61.307,100.0,100.0,1.68,6.952,89.269,87.661,11.89,HIGH
822,2026-06-09 13:30:00+00:00,13,1,-0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,7.0,11.0,18.0,41.0,115.0,314.0,24.38,1.94,0.0794,6.935,7.401,88.7,9.29,88.702,92.928,11.3,0.71,10.38,23.93,100.0,94.681,8.55,9.34,9.12,3.22,66.237,12.35,100.0,100.0,False,,56.1,92.026,2.8699999999999974,2.75,1.5599999999999987,25.821,31.14,4.0,0.96,9.182,8.0,20.63,92.52,88.515,100.0,95.427,65.097,100.0,100.0,28.0,13.98,93.245,89.009,97.776,92.991,61.561,100.0,100.0,6.72,6.619,90.024,87.61,12.05,HIGH
823,2026-06-09 13:45:00+00:00,13,1,-0.258819,-0.965926,0.781831,0.62349,False,False,MORNING,4.0,11.0,16.0,42.0,112.0,314.0,24.22,2.19,0.0906,6.983,7.621,88.58,9.25,88.583,92.526,11.42,0.75,11.97,27.41,87.484,82.475,8.96,9.36,8.68,3.3,67.842,12.51,100.0,100.0,False,,55.4,88.995,-0.16000000000000014,2.7099999999999973,-0.5100000000000016,25.501,31.14,-1.0,0.64,9.182,10.0,18.43,92.809,88.685,99.494,94.626,63.958,100.0,100.0,27.0,12.9,92.457,88.796,97.056,92.307,61.404,100.0,100.0,1.68,5.553,87.456,86.899,11.73,HIGH
824,2026-06-09 14:00:00+00:00,14,1,-0.5,-0.866025,0.781831,0.62349,False,False,EVENING,3.0,7.0,18.0,45.0,107.0,315.0,23.03,2.18,0.0946,7.033,7.193,88.64,9.16,88.638,91.571,11.36,0.84,10.26,23.29,100.0,96.604,8.78,9.32,8.9,3.26,67.048,12.51,100.0,100.0,False,,52.3,91.181,-1.1899999999999977,-1.3499999999999979,1.4000000000000021,25.122,31.14,4.0,0.96,8.885,11.0,16.27,92.454,88.755,98.569,93.746,62.687,100.0,100.0,26.0,10.76,92.914,89.077,96.357,91.642,61.365,100.0,100.0,5.04,5.209,87.552,86.847,11.73,HIGH
825,2026-06-09 14:15:00+00:00,14,1,-0.5,-0.866025,0.781831,0.62349,False,False,EVENING,3.0,6.0,17.0,44.0,99.0,316.0,21.85,2.07,0.0949,7.029,7.673,88.46,9.18,88.458,91.759,11.54,0.82,10.26,23.29,100.0,95.908,8.4,9.26,9.34,3.18,65.397,12.51,100.0,100.0,False,,49.6,90.191,-1.1799999999999997,-2.3699999999999974,0.33999999999999986,24.696,31.14,2.0,0.8,8.59,11.0,13.12,92.174,88.843,97.206,92.449,61.307,100.0,100.0,27.0,12.68,92.81,88.978,97.144,92.39,63.353,100.0,100.0,6.72,5.648,88.352,87.035,11.89,HIGH
826,2026-06-09 14:30:00+00:00,14,1,-0.5,-0.866025,0.781831,0.62349,False,False,EVENING,3.0,6.0,13.0,45.0,98.0,318.0,20.63,1.97,0.0953,7.092,6.562,88.51,9.25,88.515,92.52,11.49,0.75,10.26,23.29,100.0,95.427,8.41,9.16,9.42,3.16,65.097,12.51,100.0,100.0,False,,46.4,89.49,-1.2200000000000024,-2.400000000000002,-3.75,24.039,30.47,-5.0,0.16,8.285,16.0,13.98,93.245,89.009,97.776,92.991,61.561,100.0,100.0,25.0,10.59,93.136,89.196,100.0,100.0,60.958,100.0,100.0,7.675,5.387,89.628,87.48,12.37,HIGH
827,2026-06-09 14:45:00+00:00,14,1,-0.5,-0.866025,0.781831,0.62349,False,False,EVENING,2.0,5.0,11.0,44.0,94.0,319.0,18.43,1.86,0.1008,7.059,6.264,88.68,9.28,88.685,92.809,11.32,0.72,10.26,23.29,99.494,94.626,8.25,9.02,9.73,3.11,63.958,12.35,100.0,100.0,False,,41.7,87.918,-2.1999999999999993,-3.4200000000000017,-5.789999999999999,23.286,26.87,-5.0,-0.16,7.695,13.0,12.9,92.457,88.796,97.056,92.307,61.404,100.0,100.0,24.0,10.54,93.311,89.247,96.43,91.712,60.375,100.0,100.0,5.765,6.097,89.56,87.404,12.21,HIGH
828,2026-06-09 15:00:00+00:00,15,1,-0.707107,-0.707107,0.781831,0.62349,False,False,EVENING,2.0,4.0,10.0,42.0,89.0,318.0,16.27,1.66,0.102,6.991,6.851,88.76,9.25,88.755,92.454,11.24,0.75,10.26,23.29,98.569,93.746,8.11,8.82,10.07,3.05,62.687,12.19,100.0,100.0,False,,37.1,86.149,-2.16,-4.359999999999999,-6.760000000000002,22.634,26.87,-8.0,-0.32,7.115,14.0,10.76,92.914,89.077,96.357,91.642,61.365,100.0,100.0,22.0,9.51,92.485,89.306,96.014,91.316,58.548,100.0,94.053,7.519,6.354,90.564,87.594,12.53,HIGH
829,2026-06-09 15:15:00+00:00,15,1,-0.707107,-0.707107,0.781831,0.62349,False,False,EVENING,1.0,3.0,8.0,40.0,81.0,316.0,13.12,1.46,0.1116,6.971,6.73,88.84,9.22,88.843,92.174,11.16,0.78,10.26,23.29,97.206,92.449,8.01,8.54,10.45,2.98,61.307,11.88,100.0,100.0,False,,30.0,83.653,-3.1500000000000004,-5.3100000000000005,-8.730000000000002,21.775,24.98,-9.0,-0.63,6.25,15.0,12.68,92.81,88.978,97.144,92.39,63.353,100.0,100.0,22.0,8.48,91.744,89.467,95.705,91.022,56.787,100.0,87.589,4.241,5.215,90.146,87.393,12.38,MODERATE
830,2026-06-09 15:30:00+00:00,15,1,-0.707107,-0.707107,0.781831,0.62349,False,False,EVENING,5.0,6.0,10.0,41.0,80.0,315.0,13.98,1.18,0.0844,6.943,5.852,89.01,9.32,89.009,93.245,10.99,0.68,10.26,23.29,97.776,92.991,8.26,8.36,10.38,2.99,61.561,12.2,100.0,100.0,False,,32.1,84.611,0.8600000000000012,-2.289999999999999,-6.649999999999999,21.088,24.73,-3.0,-0.31,6.545,12.0,10.59,93.136,89.196,100.0,100.0,60.958,100.0,100.0,20.0,8.48,91.213,89.308,97.896,93.035,56.052,100.0,87.378,1.68,6.976,88.54,86.23,12.06,MODERATE
831,2026-06-09 15:45:00+00:00,15,1,-0.707107,-0.707107,0.781831,0.62349,False,False,EVENING,3.0,8.0,11.0,38.0,79.0,317.0,12.9,1.26,0.0976,6.864,8.033,88.8,9.25,88.796,92.457,11.2,0.75,10.26,23.29,97.056,92.307,8.41,8.17,10.42,2.98,61.404,12.2,100.0,100.0,False,,30.0,83.532,-1.08,-0.21999999999999886,-5.529999999999999,20.394,24.73,0.0,-0.15,6.275,14.0,10.54,93.311,89.247,96.43,91.712,60.375,100.0,100.0,20.0,6.44,91.216,89.463,100.0,94.956,55.62,100.0,75.138,5.04,6.023,88.296,86.008,12.06,MODERATE
832,2026-06-09 16:00:00+00:00,16,1,-0.866025,-0.5,0.781831,0.62349,False,False,EVENING,2.0,5.0,11.0,39.0,78.0,319.0,10.76,1.16,0.1079,6.956,5.646,89.08,9.29,89.077,92.914,10.92,0.71,10.26,23.29,96.357,91.642,8.62,7.94,10.43,2.98,61.365,12.04,100.0,100.0,False,,24.7,82.149,-2.1400000000000006,-3.2200000000000006,-5.51,19.571,24.73,1.0,-0.15,5.7,12.0,9.51,92.485,89.306,96.014,91.316,58.548,100.0,94.053,19.0,5.44,91.372,89.249,96.559,91.759,53.451,100.0,69.165,0.0,6.171,85.659,84.729,11.58,MODERATE
833,2026-06-09 16:15:00+00:00,16,1,-0.866025,-0.5,0.781831,0.62349,False,False,EVENING,6.0,8.0,16.0,41.0,81.0,323.0,12.68,0.97,0.0763,6.844,7.285,88.98,9.28,88.978,92.81,11.02,0.72,10.26,23.29,97.144,92.39,9.27,7.83,9.89,3.08,63.353,12.52,100.0,100.0,False,,29.6,83.698,1.92,-0.22000000000000064,-0.4399999999999995,18.934,24.73,8.0,0.64,6.3,12.0,8.48,91.744,89.467,95.705,91.022,56.787,100.0,87.589,19.0,5.38,91.86,89.282,94.085,89.481,53.047,100.0,69.051,3.36,4.4,85.367,84.498,11.42,MODERATE
834,2026-06-09 16:30:00+00:00,16,1,-0.866025,-0.5,0.781831,0.62349,False,False,EVENING,2.0,8.0,13.0,36.0,77.0,320.0,10.59,1.14,0.1078,6.883,5.881,89.2,9.31,89.196,93.136,10.8,0.69,8.74,19.94,100.0,100.0,8.79,7.67,10.54,2.96,60.958,12.36,100.0,100.0,False,,24.6,83.514,-2.09,-0.16999999999999993,-3.3900000000000006,18.169,24.73,3.0,0.16,5.738,13.0,8.48,91.213,89.308,97.896,93.035,56.052,100.0,87.378,19.0,2.35,91.459,89.455,100.0,100.0,53.141,100.0,50.654,5.04,4.429,86.198,84.568,11.42,MODERATE
835,2026-06-09 16:45:00+00:00,16,1,-0.866025,-0.5,0.781831,0.62349,False,False,EVENING,4.0,6.0,14.0,36.0,78.0,319.0,10.54,0.95,0.0904,6.797,6.522,89.25,9.33,89.247,93.311,10.75,0.67,10.26,23.29,96.43,91.712,8.76,7.54,10.7,2.93,60.375,12.52,100.0,100.0,False,,24.8,82.053,-0.05000000000000071,-2.1400000000000006,-2.360000000000001,17.282,24.38,3.0,0.32,5.765,10.0,6.44,91.216,89.463,100.0,94.956,55.62,100.0,75.138,24.0,0.34,91.643,89.461,99.276,94.186,53.519,100.0,38.697,0.0,5.182,83.589,83.533,10.94,MODERATE
836,2026-06-09 17:00:00+00:00,17,1,-0.965926,-0.258819,0.781831,0.62349,False,False,EVENING,3.0,7.0,15.0,36.0,81.0,318.0,9.51,0.95,0.0998,6.775,6.869,89.31,9.25,89.306,92.485,10.69,0.75,10.26,23.29,96.014,91.316,8.41,7.39,11.19,2.85,58.548,12.52,100.0,94.053,False,,22.4,80.98,-1.0299999999999994,-1.08,-1.25,16.525,24.38,4.0,0.48,5.508,10.0,5.44,91.372,89.249,96.559,91.759,53.451,100.0,69.165,24.0,0.0,90.418,88.864,94.874,90.118,51.332,100.0,36.167,1.68,3.38,82.876,83.179,10.62,MODERATE
837,2026-06-09 17:15:00+00:00,17,1,-0.965926,-0.258819,0.781831,0.62349,False,False,EVENING,3.0,6.0,12.0,36.0,80.0,320.0,8.48,0.86,0.1009,6.767,6.417,89.47,9.17,89.467,91.744,10.53,0.83,10.26,23.29,95.705,91.022,8.1,7.23,11.67,2.76,56.787,12.52,100.0,87.589,False,,20.0,79.977,-1.0299999999999994,-2.0599999999999987,-4.199999999999999,15.711,24.38,-4.0,0.0,5.25,10.0,5.38,91.86,89.282,94.085,89.481,53.047,100.0,69.051,26.0,0.0,89.269,87.661,97.245,92.255,49.01,100.0,35.708,1.68,2.347,82.034,83.097,10.3,MODERATE
838,2026-06-09 17:30:00+00:00,17,1,-0.965926,-0.258819,0.781831,0.62349,False,False,EVENING,4.0,7.0,14.0,37.0,82.0,321.0,8.48,0.76,0.09,6.72,7.569,89.31,9.12,89.308,91.213,10.69,0.88,10.01,22.75,97.896,93.035,8.04,7.09,11.87,2.72,56.052,12.68,100.0,87.378,False,,20.1,80.274,0.0,-1.0299999999999994,-2.1099999999999994,14.717,24.22,1.0,0.32,5.29,7.0,2.35,91.459,89.455,100.0,100.0,53.141,100.0,50.654,27.0,0.0,90.024,87.61,100.0,100.0,48.567,100.0,36.009,3.36,2.807,80.822,83.356,10.14,MODERATE
839,2026-06-09 17:45:00+00:00,17,1,-0.965926,-0.258819,0.781831,0.62349,False,False,EVENING,2.0,6.0,12.0,37.0,81.0,320.0,6.44,0.76,0.1185,6.787,6.165,89.46,9.12,89.463,91.216,10.54,0.88,9.72,22.11,100.0,94.956,8.11,6.91,11.98,2.7,55.62,12.52,100.0,75.138,False,,15.1,79.447,-2.04,-2.04,-4.099999999999999,13.606,23.03,-2.0,0.0,4.74,10.0,0.34,91.643,89.461,99.276,94.186,53.519,100.0,38.697,24.0,0.0,87.456,86.899,89.155,84.792,47.639,100.0,34.982,0.0,2.936,79.096,82.795,9.66,MODERATE
840,2026-06-09 18:00:00+00:00,18,1,-1.0,-0.0,0.781831,0.62349,False,False,EVENING,3.0,5.0,12.0,38.0,80.0,321.0,5.44,0.58,0.1067,6.73,7.525,89.25,9.14,89.249,91.372,10.75,0.86,10.0,22.71,96.559,91.759,7.7,6.73,12.57,2.6,53.451,12.52,100.0,69.165,False,,12.9,77.8,-1.0,-3.04,-4.069999999999999,12.506,21.85,-3.0,0.0,4.49,9.0,0.0,90.418,88.864,94.874,90.118,51.332,100.0,36.167,26.0,0.0,87.552,86.847,89.892,85.47,45.449,100.0,35.021,1.68,4.059,78.621,82.248,9.34,MODERATE
841,2026-06-09 18:15:00+00:00,18,1,-1.0,-0.0,0.781831,0.62349,False,False,EVENING,4.0,7.0,13.0,41.0,81.0,321.0,5.38,0.49,0.0909,6.807,6.479,89.28,9.19,89.282,91.86,10.72,0.81,10.26,23.29,94.085,89.481,7.74,6.59,12.68,2.58,53.047,12.69,100.0,69.051,False,,12.6,77.259,-0.0600000000000005,-1.0600000000000005,-3.1000000000000005,11.477,20.63,1.0,0.17,4.518,9.0,0.0,89.269,87.661,97.245,92.255,49.01,100.0,35.708,23.0,0.0,88.352,87.035,89.295,84.925,46.273,100.0,35.341,1.68,2.79,78.11,82.021,9.03,MODERATE
842,2026-06-09 18:30:00+00:00,18,1,-1.0,-0.0,0.781831,0.62349,False,False,EVENING,1.0,5.0,10.0,37.0,78.0,321.0,2.35,0.48,0.2066,6.786,6.253,89.46,9.15,89.455,91.459,10.54,0.85,8.25,18.87,100.0,100.0,7.99,6.36,12.65,2.58,53.141,12.37,100.0,50.654,False,,5.5,77.259,-3.03,-3.0900000000000003,-6.130000000000001,10.334,18.43,-4.0,-0.31,3.68,12.0,0.0,90.024,87.61,100.0,100.0,48.567,100.0,36.009,21.0,1.43,89.628,87.48,90.747,86.297,47.03,100.0,44.439,5.04,2.659,80.252,82.402,9.03,MODERATE
843,2026-06-09 18:45:00+00:00,18,1,-1.0,-0.0,0.781831,0.62349,False,False,EVENING,2.0,3.0,10.0,36.0,74.0,321.0,0.34,0.21,0.2111,6.729,6.633,89.46,9.16,89.461,91.643,10.54,0.84,9.5,21.62,99.276,94.186,8.34,6.11,12.55,2.6,53.519,12.21,100.0,38.697,False,,0.8,75.26,-2.0100000000000002,-5.04,-6.1000000000000005,9.204,16.27,-2.0,-0.31,3.138,14.0,0.0,87.456,86.899,89.155,84.792,47.639,100.0,34.982,18.0,0.0,89.56,87.404,89.939,85.53,46.48,100.0,35.824,1.68,2.591,79.697,82.23,8.71,MODERATE
844,2026-06-09 19:00:00+00:00,19,1,-0.965926,0.258819,0.781831,0.62349,False,False,EVENING,3.0,5.0,10.0,37.0,76.0,320.0,0.0,0.03,0.0306,5.611,8.489,88.86,9.04,88.864,90.418,11.14,0.96,9.86,22.41,94.874,90.118,7.98,5.88,13.14,2.49,51.332,12.21,100.0,36.167,False,,0.0,73.453,-0.34,-2.35,-5.44,8.187,13.98,-2.0,-0.31,3.052,15.0,0.0,87.552,86.847,89.892,85.47,45.449,100.0,35.021,16.0,0.52,90.564,87.594,98.952,93.826,48.229,100.0,39.372,1.68,3.875,78.535,81.797,8.39,MODERATE
845,2026-06-09 19:15:00+00:00,19,1,-0.965926,0.258819,0.781831,0.62349,False,False,EVENING,1.0,4.0,7.0,32.0,73.0,319.0,0.0,0.0,0.0,1.68,6.952,87.66,8.93,87.661,89.269,12.34,1.07,9.49,21.6,97.245,92.255,7.55,5.69,13.77,2.38,49.01,11.89,100.0,35.708,False,,0.0,73.29,0.0,-0.34,-5.38,7.367,13.98,-6.0,-0.8,2.972,17.0,0.0,88.352,87.035,89.295,84.925,46.273,100.0,35.341,12.0,0.0,90.146,87.393,89.661,85.274,48.458,100.0,36.058,1.68,5.009,77.964,81.022,8.07,MODERATE
846,2026-06-09 19:30:00+00:00,19,1,-0.965926,0.258819,0.781831,0.62349,False,False,EVENING,4.0,5.0,10.0,34.0,70.0,322.0,0.0,0.0,0.0,6.72,6.619,87.61,9.0,87.61,90.024,12.39,1.0,8.67,19.79,100.0,100.0,7.57,5.54,13.89,2.36,48.567,12.05,100.0,36.009,False,,0.0,74.65,0.0,0.0,-2.35,6.493,12.9,0.0,-0.32,3.012,15.0,1.43,89.628,87.48,90.747,86.297,47.03,100.0,44.439,11.0,0.0,88.54,86.23,88.468,84.139,49.682,100.0,35.416,0.0,1.056,77.232,80.832,7.59,MODERATE
847,2026-06-09 19:45:00+00:00,19,1,-0.965926,0.258819,0.781831,0.62349,False,False,EVENING,1.0,5.0,9.0,31.0,67.0,323.0,0.0,0.0,0.0,1.68,5.553,86.9,8.75,86.899,87.456,13.1,1.25,10.26,23.29,89.155,84.792,7.47,5.39,14.14,2.32,47.639,11.73,100.0,34.982,False,,0.0,70.77,0.0,0.0,-0.34,5.687,12.68,-1.0,-0.48,2.932,10.0,0.0,89.56,87.404,89.939,85.53,46.48,100.0,35.824,12.0,0.0,88.296,86.008,88.257,83.938,50.258,100.0,35.318,1.68,2.879,77.214,80.534,7.27,MODERATE
848,2026-06-09 20:00:00+00:00,20,1,-0.866025,0.5,0.781831,0.62349,False,False,EVENING,3.0,4.0,9.0,31.0,67.0,324.0,0.0,0.0,0.0,5.04,5.209,86.85,8.76,86.847,87.552,13.15,1.24,10.17,23.09,89.892,85.47,6.99,5.28,14.73,2.21,45.449,11.73,100.0,35.021,False,,0.0,70.751,0.0,0.0,0.0,5.014,12.68,-1.0,-0.48,2.932,11.0,0.52,90.564,87.594,98.952,93.826,48.229,100.0,39.372,9.0,0.0,85.659,84.729,100.0,100.0,50.089,100.0,34.264,1.68,2.956,76.799,80.256,6.95,MODERATE
849,2026-06-09 20:15:00+00:00,20,1,-0.866025,0.5,0.781831,0.62349,False,False,EVENING,4.0,7.0,12.0,32.0,68.0,325.0,0.0,0.0,0.0,6.72,5.648,87.04,8.84,87.035,88.352,12.96,1.16,10.26,23.29,89.295,84.925,7.3,5.19,14.51,2.25,46.273,11.89,100.0,35.341,False,,0.0,70.889,0.0,0.0,0.0,4.222,10.59,5.0,0.0,2.972,6.0,0.0,90.146,87.393,89.661,85.274,48.458,100.0,36.058,10.0,0.0,85.367,84.498,100.0,100.0,49.036,100.0,34.147,1.68,2.997,76.891,79.918,6.63,MODERATE
850,2026-06-09 20:30:00+00:00,20,1,-0.866025,0.5,0.781831,0.62349,False,False,EVENING,6.0,10.0,14.0,34.0,71.0,329.0,1.43,0.0,0.0,7.675,5.387,87.48,8.96,87.48,89.628,12.52,1.04,10.22,23.21,90.747,86.297,7.51,5.19,14.3,2.29,47.03,12.37,100.0,44.439,False,,3.0,72.564,1.43,1.43,1.43,3.649,10.54,4.0,0.32,3.45,6.0,0.0,88.54,86.23,88.468,84.139,49.682,100.0,35.416,9.0,0.0,86.198,84.568,100.0,100.0,49.73,100.0,34.479,0.0,3.59,75.864,79.123,6.15,MODERATE
